level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1489	2105	-1	
2	1	1	0	0	0	189	102	1118	1741	-1	
3	1	1	1	0	0	1281	102	26	18	-1	
4	1	1	1	1	0	1281	102	26	18	-1	
5	1	1	1	1	1	1281	102	26	18	96.757393	95
3	1	1	2	0	0	213	197	915	1258	-1	
4	1	1	2	1	0	213	197	157	26	-1	
5	1	1	2	1	1	213	197	42	21	95.682129	97.
5	1	1	2	1	2	278	198	92	25	96.716675	monkey
4	1	1	2	2	0	214	258	755	29	-1	
5	1	1	2	2	1	214	261	42	19	88.335564	HO1
5	1	1	2	2	2	281	261	7	19	92.358727	1
5	1	1	2	2	3	309	263	42	24	96.589081	gai
5	1	1	2	2	4	800	260	45	20	95.081078	HOP
5	1	1	2	2	5	861	259	14	20	92.593033	2
5	1	1	2	2	6	894	258	75	27	81.079666	makad
4	1	1	2	3	0	214	290	804	28	-1	
5	1	1	2	3	1	214	291	45	21	95.924423	HTH
5	1	1	2	3	2	281	293	6	19	95.090744	1
5	1	1	2	3	3	309	294	42	24	96.802353	gai
5	1	1	2	3	4	800	291	44	21	96.173332	HBA
5	1	1	2	3	5	861	291	14	21	92.257286	2
5	1	1	2	3	6	894	290	89	22	83.888992	makodo
5	1	1	2	3	7	1014	291	4	2	47.081894	~
4	1	1	2	4	0	214	323	627	28	-1	
5	1	1	2	4	1	214	324	45	20	92.765137	HKA
5	1	1	2	4	2	281	325	7	19	95.696297	1
5	1	1	2	4	3	309	327	42	24	94.108650	gai
5	1	1	2	4	4	800	323	41	21	89.081398	HNI
4	1	1	2	5	0	214	356	137	28	-1	
5	1	1	2	5	1	214	356	45	21	93.191223	HKE
5	1	1	2	5	2	281	357	7	20	94.229378	1
5	1	1	2	5	3	309	358	42	26	94.862442	gai
4	1	1	2	6	0	214	386	914	29	-1	
5	1	1	2	6	1	214	388	45	21	93.488731	HCH
5	1	1	2	6	2	281	389	7	19	86.710121	1
5	1	1	2	6	3	309	391	42	24	92.458061	gai
5	1	1	2	6	4	801	388	44	20	95.552773	BBG
5	1	1	2	6	5	866	389	6	19	84.512917	1
5	1	1	2	6	6	895	387	70	27	55.061676	gaqi,
5	1	1	2	6	7	987	386	14	20	87.291107	5
5	1	1	2	6	8	1020	386	108	20	90.351578	hanuman
4	1	1	2	7	0	214	419	735	27	-1	
5	1	1	2	7	1	214	420	46	20	91.273018	HCU
5	1	1	2	7	2	278	420	12	20	95.577637	4
5	1	1	2	7	3	309	423	41	17	95.469658	sai
5	1	1	2	7	4	801	419	44	21	95.522072	BMA
5	1	1	2	7	5	867	420	5	20	50.768810	|
5	1	1	2	7	6	894	419	55	27	55.183098	gadi
4	1	1	2	8	0	214	451	736	27	-1	
5	1	1	2	8	1	214	452	46	19	95.898399	HSU
5	1	1	2	8	2	281	452	7	19	94.551308	1
5	1	1	2	8	3	309	454	42	24	94.551308	gai
5	1	1	2	8	4	801	451	44	20	96.729111	BOP
5	1	1	2	8	5	867	452	5	19	91.564522	1
5	1	1	2	8	6	895	451	55	26	25.967175	gaLi
4	1	1	2	9	0	214	482	735	27	-1	
5	1	1	2	9	1	214	483	44	20	91.711746	HSA
5	1	1	2	9	2	281	484	7	19	91.711746	1
5	1	1	2	9	3	310	489	41	20	93.456566	gai
5	1	1	2	9	4	801	482	43	21	94.575302	BRA
5	1	1	2	9	5	867	483	5	19	88.599823	1
5	1	1	2	9	6	895	482	54	26	57.436462	gali
4	1	1	2	10	0	214	514	736	27	-1	
5	1	1	2	10	1	214	514	45	21	91.083778	HJO
