level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1489	2105	-1	
2	1	1	0	0	0	209	102	1098	1633	-1	
3	1	1	1	0	0	209	102	1098	1633	-1	
4	1	1	1	1	0	1281	102	26	18	-1	
5	1	1	1	1	1	1281	102	26	18	96.632332	79
4	1	1	1	2	0	210	199	193	25	-1	
5	1	1	1	2	1	210	199	39	18	96.280571	49.
5	1	1	1	2	2	274	199	129	25	96.038521	lightning
4	1	1	1	3	0	210	256	729	26	-1	
5	1	1	1	3	1	210	257	39	20	62.088463	HO1
5	1	1	1	3	2	274	258	6	18	35.107456	{
5	1	1	1	3	3	301	257	87	25	74.354950	hitfic
5	1	1	1	3	4	766	257	44	19	96.695618	HOP
5	1	1	1	3	5	827	257	12	18	93.030518	2
5	1	1	1	3	6	858	256	81	24	32.010231	bidgli
4	1	1	1	4	0	210	285	742	26	-1	
5	1	1	1	4	1	210	287	43	19	96.715096	HTH
5	1	1	1	4	2	270	287	12	19	93.228333	2
5	1	1	1	4	3	301	286	84	25	34.060326	bidgil
5	1	1	1	4	4	766	286	43	19	96.802559	HBA
5	1	1	1	4	5	827	286	12	19	93.216736	2
5	1	1	1	4	6	857	285	95	25	43.270779	bidgzili
4	1	1	1	5	0	210	314	743	28	-1	
5	1	1	1	5	1	210	317	43	18	91.914490	HKA
5	1	1	1	5	2	270	317	12	18	93.170883	2
5	1	1	1	5	3	301	317	83	25	75.504097	bidzil
5	1	1	1	5	4	767	316	40	19	86.185616	HNI
5	1	1	1	5	5	827	316	12	19	92.908325	2
5	1	1	1	5	6	858	314	95	26	78.761765	bidgili
4	1	1	1	6	0	210	346	178	26	-1	
5	1	1	1	6	1	210	346	43	20	93.005348	HKE
5	1	1	1	6	2	273	347	7	19	92.207466	1
5	1	1	1	6	3	301	346	87	26	82.109131	hitfic
4	1	1	1	7	0	210	375	760	26	-1	
5	1	1	1	7	1	210	377	43	19	95.195587	HCH
5	1	1	1	7	2	274	377	6	19	82.875931	1
5	1	1	1	7	3	301	377	87	24	79.420303	hitfic
5	1	1	1	7	4	766	376	44	20	96.289230	BBG
5	1	1	1	7	5	828	376	12	19	93.199219	2
5	1	1	1	7	6	858	375	112	25	61.402565	bidgala*
4	1	1	1	8	0	211	403	941	28	-1	
5	1	1	1	8	1	211	407	42	18	91.659996	HCU
5	1	1	1	8	2	274	408	6	17	88.502853	1
5	1	1	1	8	3	301	407	86	24	86.645882	hitfic
5	1	1	1	8	4	767	406	43	19	95.538155	BMA
5	1	1	1	8	5	831	407	6	18	90.739563	1
5	1	1	1	8	6	862	406	65	24	90.739563	itfic
5	1	1	1	8	7	946	404	67	24	90.335640	tada,
5	1	1	1	8	8	1033	404	13	19	93.259972	2
5	1	1	1	8	9	1064	403	88	25	69.010666	bidzlo
4	1	1	1	9	0	211	434	772	26	-1	
5	1	1	1	9	1	211	436	43	18	94.326805	HSU
5	1	1	1	9	2	270	436	12	18	93.210732	2
5	1	1	1	9	3	301	436	98	24	25.920902	bidgili
5	1	1	1	9	4	767	435	43	19	94.617691	BOP
5	1	1	1	9	5	828	435	12	19	90.369705	3
5	1	1	1	9	6	858	434	125	26	0.000000	g’adagati
4	1	1	1	10	0	210	464	743	25	-1	
5	1	1	1	10	1	210	465	42	18	95.067871	HSA
5	1	1	1	10	2	273	465	7	18	92.231934	1
5	1	1	1	10	3	301	465	86	24	91.315025	hitfic
5	1	1	1	10	4	766	464	44	19	96.432327	BRA
5	1	1	1	10	5	828	464	12	19	92.355934	2
5	1	1	1	10	6	858	464	95	24	22.512770	bidgili
4	1	1	1	11	0	210	493	744	26	-1	
5	1	1	1	11	1	210	494	43	19	92.031586	HJO
5	1	1	1	11	2	270	494	12	19	93.204720	2
5	1	1	1	11	3	301	494	83	25	65.020187	bidgil
5	1	1	1	11	4	767	494	43	19	92.320610	BGH
5	1	1	1	11	5	828	493	12	20	91.025223	2
5	1	1	1	11	6	859	493	95	25	84.173424	bidgali
4	1	1	1	12	0	210	524	688	25	-1	
5	1	1	1	12	1	210	524	42	19	92.771851	HDH
5	1	1	1	12	2	273	525	7	18	92.857033	1
5	1	1	1	12	3	301	524	86	25	38.620205	hitfic
5	1	1	1	12	4	767	524	40	19	92.424942	MUL
5	1	1	1	12	5	829	533	69	5	89.233147	-----
4	1	1	1	13	0	211	552	852	27	-1	
5	1	1	1	13	1	211	554	42	19	96.198967	HBG
5	1	1	1	13	2	274	555	5	17	90.854286	1
5	1	1	1	13	3	301	554	87	25	80.749939	hitfic
