level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1489	2105	-1	
2	1	1	0	0	0	193	102	1115	1794	-1	
3	1	1	1	0	0	193	102	1115	1794	-1	
4	1	1	1	1	0	1268	102	40	18	-1	
5	1	1	1	1	1	1268	102	40	18	96.457695	110
4	1	1	1	2	0	195	198	126	29	-1	
5	1	1	1	2	1	195	198	57	23	95.769958	142.
5	1	1	1	2	2	275	198	46	29	95.325722	big
4	1	1	1	3	0	193	258	783	32	-1	
5	1	1	1	3	1	193	264	43	22	80.391716	HO!
5	1	1	1	3	2	263	264	6	21	92.247299	1
5	1	1	1	3	3	292	269	80	21	41.473473	macan
5	1	1	1	3	4	802	258	47	21	96.026291	HOP
5	1	1	1	3	5	871	259	8	20	93.128578	1
5	1	1	1	3	6	900	263	76	20	61.183094	macan
4	1	1	1	4	0	193	291	783	32	-1	
5	1	1	1	4	1	193	296	47	22	94.922119	HTH
5	1	1	1	4	2	263	297	7	20	89.683418	1
5	1	1	1	4	3	293	302	79	21	52.017792	macay
5	1	1	1	4	4	803	291	45	21	95.527016	HBA
5	1	1	1	4	5	872	292	6	19	91.537033	1
5	1	1	1	4	6	899	296	77	20	35.634018	macay
4	1	1	1	5	0	193	323	784	33	-1	
5	1	1	1	5	1	193	330	47	20	89.712143	HKA
5	1	1	1	5	2	263	330	7	20	85.303665	1
5	1	1	1	5	3	293	335	80	21	47.721100	macay
5	1	1	1	5	4	803	323	43	22	90.399681	HNI
5	1	1	1	5	5	872	325	7	19	91.600937	1
5	1	1	1	5	6	900	328	77	21	19.277477	macay
4	1	1	1	6	0	193	362	180	27	-1	
5	1	1	1	6	1	193	362	47	21	90.851135	HKE
5	1	1	1	6	2	263	362	7	21	91.747177	1
5	1	1	1	6	3	293	368	80	21	43.428936	maray
4	1	1	1	7	0	194	390	784	32	-1	
5	1	1	1	7	1	194	395	46	21	94.237839	HCH
5	1	1	1	7	2	264	396	6	19	87.039841	1
5	1	1	1	7	3	293	401	80	21	58.192039	maran
5	1	1	1	7	4	804	390	47	22	96.676163	BBG
5	1	1	1	7	5	873	390	6	21	68.755142	|
5	1	1	1	7	6	901	395	77	20	45.024624	maray
4	1	1	1	8	0	194	424	784	31	-1	
5	1	1	1	8	1	194	429	47	21	90.285728	HCU
5	1	1	1	8	2	264	429	6	20	88.968216	1
5	1	1	1	8	3	294	434	79	21	54.235718	macan
5	1	1	1	8	4	804	424	46	21	96.220367	BMA
5	1	1	1	8	5	874	424	5	20	74.058540	|
5	1	1	1	8	6	901	428	77	21	56.483894	macay
4	1	1	1	9	0	194	456	785	32	-1	
5	1	1	1	9	1	194	461	48	22	94.725319	HSU
5	1	1	1	9	2	264	462	7	20	90.869133	1
5	1	1	1	9	3	294	467	80	21	4.002848	marayn
5	1	1	1	9	4	805	456	46	22	95.862602	BOP
5	1	1	1	9	5	874	457	6	20	76.408417	1
5	1	1	1	9	6	902	461	77	20	53.900890	maray
4	1	1	1	10	0	194	489	785	31	-1	
5	1	1	1	10	1	194	494	46	21	94.651848	HSA
5	1	1	1	10	2	264	494	6	20	86.902290	1
5	1	1	1	10	3	294	500	79	20	42.514786	macay
5	1	1	1	10	4	805	489	46	21	94.297234	BRA
5	1	1	1	10	5	874	490	7	19	86.849953	1
5	1	1	1	10	6	902	493	77	21	0.151033	macan
4	1	1	1	11	0	195	522	784	30	-1	
5	1	1	1	11	1	195	527	47	20	88.862587	HJO
5	1	1	1	11	2	265	528	7	19	92.296211	1
5	1	1	1	11	3	295	532	79	20	63.314743	maran
5	1	1	1	11	4	805	522	47	20	90.603569	BGH
5	1	1	1	11	5	875	522	6	19	74.648201	!
5	1	1	1	11	6	903	525	76	21	46.726246	marayg
4	1	1	1	12	0	195	554	753	31	-1	
5	1	1	1	12	1	195	559	46	21	89.023529	HDH
5	1	1	1	12	2	265	560	7	19	90.083511	1
5	1	1	1	12	3	296	565	78	20	50.594627	maray
5	1	1	1	12	4	806	554	42	21	86.380676	MUL
5	1	1	1	12	5	873	564	75	5	64.665077	-----
4	1	1	1	13	0	196	586	785	32	-1	
5	1	1	1	13	1	196	592	47	21	94.435951	HBG
5	1	1	1	13	2	265	592	7	20	90.438759	1
5	1	1	1	13	3	296	597	79	21	70.155350	macan
5	1	1	1	13	4	806	586	46	22	91.463936	MU2
5	1	1	1	13	5	876	588	6	19	92.286095	1
5	1	1	1	13	6	904	591	77	21	73.147621	maran
4	1	1	1	14	0	196	621	784	31	-1	
5	1	1	1	14	1	196	626	44	20	82.786819	HO2
5	1	1	1	14	2	265	627	7	19	91.967560	1
5	1	1	1	14	3	296	631	78	21	41.473679	maran
5	1	1	1	14	4	806	621	44	20	74.837563	SAl
5	1	1	1	14	5	877	621	5	20	87.101051	1
