level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1489	2105	-1	
2	1	1	0	0	0	203	102	1104	1784	-1	
3	1	1	1	0	0	203	102	1104	1784	-1	
4	1	1	1	1	0	1281	102	26	18	-1	
5	1	1	1	1	1	1281	102	26	18	96.996002	70
4	1	1	1	2	0	203	193	143	21	-1	
5	1	1	1	2	1	203	194	43	20	95.439819	22.
5	1	1	1	2	2	269	193	77	20	95.439819	blood
4	1	1	1	3	0	205	255	776	30	-1	
5	1	1	1	3	1	205	259	42	20	75.419189	HO!
5	1	1	1	3	2	273	259	6	20	91.888695	1
5	1	1	1	3	3	302	261	79	24	91.888695	majom
5	1	1	1	3	4	806	256	46	19	95.659653	HOP
5	1	1	1	3	5	873	255	8	20	90.447083	1
5	1	1	1	3	6	903	257	78	24	90.447083	majam
4	1	1	1	4	0	205	287	777	30	-1	
5	1	1	1	4	1	205	291	46	21	95.219315	HTH
5	1	1	1	4	2	273	292	7	19	39.753448	1
5	1	1	1	4	3	302	293	79	24	86.983780	majam
5	1	1	1	4	4	806	287	45	21	94.692909	HBA
5	1	1	1	4	5	874	287	7	20	86.741669	1
5	1	1	1	4	6	903	288	79	25	86.741669	majam
4	1	1	1	5	0	206	319	776	30	-1	
5	1	1	1	5	1	206	323	45	20	89.939674	HKA
5	1	1	1	5	2	273	323	7	20	88.676308	1
5	1	1	1	5	3	303	324	79	25	88.676308	majam
5	1	1	1	5	4	806	319	42	20	56.993755	HNI
5	1	1	1	5	5	875	319	6	20	64.604912	1
5	1	1	1	5	6	903	320	79	25	91.351425	majam
4	1	1	1	6	0	206	355	175	27	-1	
5	1	1	1	6	1	206	355	46	21	92.212448	HKE
5	1	1	1	6	2	273	355	7	20	90.946754	1
5	1	1	1	6	3	302	357	79	25	89.804939	majam
4	1	1	1	7	0	206	384	759	31	-1	
5	1	1	1	7	1	206	388	46	22	94.796844	HCH
5	1	1	1	7	2	274	388	6	21	77.290886	1
