level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1489	2105	-1	
2	1	1	0	0	0	201	102	1107	1757	-1	
3	1	1	1	0	0	201	102	1107	1757	-1	
4	1	1	1	1	0	1268	102	40	18	-1	
5	1	1	1	1	1	1268	102	40	18	96.283173	130
4	1	1	1	2	0	201	202	441	28	-1	
5	1	1	1	2	1	201	203	60	22	95.905220	202.
5	1	1	1	2	2	286	203	9	22	95.969963	I
5	1	1	1	2	3	318	203	59	21	85.119392	(1st
5	1	1	1	2	4	396	209	94	21	95.653809	person
5	1	1	1	2	5	507	202	135	27	95.878479	singular)
4	1	1	1	3	0	202	265	722	30	-1	
5	1	1	1	3	1	202	268	44	21	11.626720	HO1
5	1	1	1	3	2	271	269	6	20	95.256836	1
5	1	1	1	3	3	300	274	30	21	93.269051	ap
5	1	1	1	3	4	797	265	48	21	93.766747	HOP
5	1	1	1	3	5	867	266	7	20	88.194931	1
5	1	1	1	3	6	894	271	30	20	92.037506	ap
4	1	1	1	4	0	202	297	721	30	-1	
5	1	1	1	4	1	202	299	46	21	95.475052	HTH
5	1	1	1	4	2	271	301	7	19	94.079308	1
5	1	1	1	4	3	300	306	30	21	93.785927	ap
5	1	1	1	4	4	797	297	47	21	94.792534	HBA
5	1	1	1	4	5	867	298	6	19	86.235054	1
5	1	1	1	4	6	894	303	29	20	93.705078	ap
4	1	1	1	5	0	203	329	721	29	-1	
5	1	1	1	5	1	203	332	46	20	92.493927	HKA
5	1	1	1	5	2	271	332	7	20	90.566391	1
5	1	1	1	5	3	299	338	32	20	80.979652	ap
5	1	1	1	5	4	798	329	44	20	92.356926	HNI
5	1	1	1	5	5	867	330	7	19	94.033607	1
5	1	1	1	5	6	895	334	29	20	94.033607	ap
4	1	1	1	6	0	202	363	128	27	-1	
5	1	1	1	6	1	202	363	47	21	91.806328	HKE
5	1	1	1	6	2	271	365	7	18	58.756062	|
5	1	1	1	6	3	299	369	31	21	94.539650	ap
4	1	1	1	7	0	203	393	721	29	-1	
5	1	1	1	7	1	203	395	47	21	96.446022	HCH
5	1	1	1	7	2	271	396	7	20	91.996300	1
5	1	1	1	7	3	301	402	29	20	93.005753	ap
5	1	1	1	7	4	798	393	48	22	96.403740	BBG
5	1	1	1	7	5	867	393	7	21	96.226875	1
5	1	1	1	7	6	895	399	29	20	94.864059	ap
4	1	1	1	8	0	202	425	722	30	-1	
5	1	1	1	8	1	202	428	48	21	90.003105	HCU
5	1	1	1	8	2	271	429	7	19	76.148941	1
5	1	1	1	8	3	300	435	30	20	94.003563	ap
5	1	1	1	8	4	798	426	47	21	96.258469	BMA
5	1	1	1	8	5	864	425	13	21	91.856987	3
5	1	1	1	8	6	899	429	25	23	93.898979	ip
4	1	1	1	9	0	202	458	723	29	-1	
5	1	1	1	9	1	202	460	48	21	95.793373	HSU
5	1	1	1	9	2	272	461	6	19	93.611595	1
