level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1489	2105	-1	
2	1	1	0	0	0	198	102	1109	1744	-1	
3	1	1	1	0	0	198	102	1109	1744	-1	
4	1	1	1	1	0	1281	102	26	18	-1	
5	1	1	1	1	1	1281	102	26	18	94.546120	99
4	1	1	1	2	0	201	198	265	22	-1	
5	1	1	1	2	1	201	199	55	21	96.374962	109.
5	1	1	1	2	2	278	198	78	21	96.517899	older
5	1	1	1	2	3	374	198	92	20	96.894073	sister
4	1	1	1	3	0	198	257	726	31	-1	
5	1	1	1	3	1	198	263	43	20	42.997047	HO1
5	1	1	1	3	2	266	263	7	19	91.702797	1
5	1	1	1	3	3	295	262	75	26	78.964417	adgi,
5	1	1	1	3	4	391	261	13	19	96.279114	4
5	1	1	1	3	5	423	261	41	24	80.556152	dai
5	1	1	1	3	6	787	257	46	21	96.286499	HOP
5	1	1	1	3	7	851	257	13	19	95.557579	4
5	1	1	1	3	8	882	257	42	24	95.350868	dai
4	1	1	1	4	0	198	288	742	31	-1	
5	1	1	1	4	1	198	293	46	21	95.265915	HTH
5	1	1	1	4	2	267	294	7	20	84.760239	1
5	1	1	1	4	3	295	293	94	26	80.741005	adzite
5	1	1	1	4	4	787	289	45	20	95.457878	HBA
5	1	1	1	4	5	851	288	13	21	95.457878	2
5	1	1	1	4	6	883	290	57	17	96.642120	nani
4	1	1	1	5	0	198	319	726	32	-1	
5	1	1	1	5	1	198	326	46	20	91.798401	HKA
5	1	1	1	5	2	267	326	7	19	93.176643	1
5	1	1	1	5	3	295	325	107	26	81.617584	adzite,
5	1	1	1	5	4	424	323	12	20	96.395256	4
5	1	1	1	5	5	455	324	41	24	96.528412	dai
5	1	1	1	5	6	789	320	41	21	92.102867	HNI
5	1	1	1	5	7	852	320	12	19	96.114281	4
5	1	1	1	5	8	883	319	41	25	92.789497	dai
4	1	1	1	6	0	199	355	265	28	-1	
5	1	1	1	6	1	199	357	46	21	90.845009	HKE
5	1	1	1	6	2	267	358	7	19	93.014198	1
5	1	1	1	6	3	295	357	74	26	37.213997	adgi,
5	1	1	1	6	4	392	355	13	20	96.201103	4
5	1	1	1	6	5	424	356	40	25	94.106461	dai
4	1	1	1	7	0	199	383	726	32	-1	
5	1	1	1	7	1	199	389	47	20	95.897331	HCH
5	1	1	1	7	2	268	389	6	20	90.760101	1
5	1	1	1	7	3	296	389	79	26	49.585625	adgip
5	1	1	1	7	4	790	384	45	21	94.818024	BBG
5	1	1	1	7	5	853	384	12	19	94.818024	4
5	1	1	1	7	6	884	383	41	25	96.454964	dai
4	1	1	1	8	0	199	417	746	30	-1	
5	1	1	1	8	1	199	422	48	21	91.502701	HCU
5	1	1	1	8	2	264	422	13	19	96.317947	4
5	1	1	1	8	3	296	421	41	26	95.808708	dai
5	1	1	1	8	4	789	417	45	20	95.633728	BMA
5	1	1	1	8	5	853	417	13	20	95.633728	2
5	1	1	1	8	6	885	422	60	14	96.117393	nana
4	1	1	1	9	0	200	448	726	30	-1	
5	1	1	1	9	1	200	454	47	20	95.920273	HSU
5	1	1	1	9	2	265	454	12	19	95.283806	4
5	1	1	1	9	3	296	453	42	25	95.283806	dai
5	1	1	1	9	4	790	449	46	20	95.522438	BOP
5	1	1	1	9	5	854	448	12	20	95.262840	4
5	1	1	1	9	6	885	448	41	25	95.262840	dai
4	1	1	1	10	0	200	480	745	30	-1	
5	1	1	1	10	1	200	486	46	20	95.754181	HSA
5	1	1	1	10	2	265	486	12	19	95.754181	4
5	1	1	1	10	3	296	486	41	24	96.226562	dai
5	1	1	1	10	4	790	481	45	20	96.487503	BRA
5	1	1	1	10	5	853	480	13	19	95.307182	2
5	1	1	1	10	6	886	485	59	14	95.307182	nana
4	1	1	1	11	0	200	511	743	30	-1	
5	1	1	1	11	1	200	517	47	20	93.026588	HJO
5	1	1	1	11	2	265	517	13	18	95.825439	4
5	1	1	1	11	3	297	517	42	24	94.678169	gai
5	1	1	1	11	4	791	511	45	21	89.060059	BGH
5	1	1	1	11	5	855	511	13	19	96.409370	3
5	1	1	1	11	6	886	511	57	24	96.023590	didi
4	1	1	1	12	0	201	543	730	31	-1	
5	1	1	1	12	1	201	548	45	21	92.775627	HDH
5	1	1	1	12	2	269	549	6	20	91.067253	1
5	1	1	1	12	3	296	548	58	26	29.594765	adgi
5	1	1	1	12	4	791	543	41	20	84.488251	MUL
5	1	1	1	12	5	856	552	75	5	70.790695	-----
4	1	1	1	13	0	201	575	746	26	-1	
5	1	1	1	13	1	201	581	47	20	92.137772	HBG
5	1	1	1	13	2	267	591	75	5	91.338142	-----
5	1	1	1	13	3	792	575	45	21	91.919502	MU2
5	1	1	1	13	4	856	575	12	20	93.367714	2
5	1	1	1	13	5	888	580	59	14	93.367714	nana
4	1	1	1	14	0	201	605	853	33	-1	
5	1	1	1	14	1	201	613	45	21	85.202606	HO2
5	1	1	1	14	2	270	614	6	20	63.277008	|
5	1	1	1	14	3	298	613	57	25	75.886688	adzi
5	1	1	1	14	4	791	607	42	22	23.866339	SAl
5	1	1	1	14	5	860	608	5	19	85.457848	1
5	1	1	1	14	6	887	607	74	26	6.592789	adgi,
5	1	1	1	14	7	983	606	13	18	95.417168	4
5	1	1	1	14	8	1015	605	39	25	92.437981	gai
4	1	1	1	15	0	201	639	744	27	-1	
5	1	1	1	15	1	201	646	46	20	96.308922	HRA
5	1	1	1	15	2	266	645	13	21	96.297073	2
5	1	1	1	15	3	298	651	60	14	96.011070	nana
5	1	1	1	15	4	792	640	46	20	96.712326	SBA
5	1	1	1	15	5	857	640	12	19	93.280357	4
5	1	1	1	15	6	888	639	57	25	89.495766	da-
5	1	1	1	15	7	932	635	15	34	94.761826	i
4	1	1	1	16	0	202	669	885	29	-1	
5	1	1	1	16	1	202	678	45	20	69.698936	HO3
5	1	1	1	16	2	268	687	75	5	85.238571	-----
5	1	1	1	16	3	792	671	47	21	96.329376	OCU
5	1	1	1	16	4	857	671	12	21	85.158951	2
5	1	1	1	16	5	889	677	88	14	85.158951	nan-i.
5	1	1	1	16	6	1000	669	13	19	95.689377	3
5	1	1	1	16	7	1031	669	56	24	96.449783	didi
4	1	1	1	17	0	205	771	299	27	-1	
5	1	1	1	17	1	205	773	56	20	94.756508	110.
5	1	1	1	17	2	283	777	109	21	96.452332	younger
5	1	1	1	17	3	412	771	92	19	96.669388	sister
4	1	1	1	18	0	203	830	745	33	-1	
5	1	1	1	18	1	203	837	43	20	86.252350	HO1
5	1	1	1	18	2	271	837	7	20	90.751465	1
5	1	1	1	18	3	300	836	57	27	83.438118	undi
5	1	1	1	18	4	381	835	57	22	93.039513	kui,
5	1	1	1	18	5	460	834	44	20	91.055717	4(3
5	1	1	1	18	6	524	836	136	18	78.222885	misidera,
5	1	1	1	18	7	682	833	13	19	96.129120	8
5	1	1	1	18	8	716	835	39	17	73.782791	mai
5	1	1	1	18	9	795	831	46	20	73.782791	HOP
5	1	1	1	18	10	859	830	13	20	92.855049	5
5	1	1	1	18	11	891	830	57	26	42.325901	budi
4	1	1	1	19	0	203	862	840	30	-1	
5	1	1	1	19	1	203	868	46	21	96.205467	HTH
5	1	1	1	19	2	271	870	7	19	73.567062	1
5	1	1	1	19	3	300	868	93	24	10.910158	undife
5	1	1	1	19	4	413	867	40	20	96.633125	kui
5	1	1	1	19	5	795	863	46	20	95.656738	HBA
5	1	1	1	19	6	859	862	13	18	76.642242	3
5	1	1	1	19	7	891	862	77	26	82.912231	hudin
5	1	1	1	19	8	987	863	56	18	96.049805	nani
4	1	1	1	20	0	203	891	846	35	-1	
5	1	1	1	20	1	203	900	47	21	91.365273	HKA
5	1	1	1	20	2	271	901	8	20	81.725189	1
5	1	1	1	20	3	301	899	78	27	84.902168	undip
5	1	1	1	20	4	397	899	41	20	96.350395	kui
5	1	1	1	20	5	796	895	42	20	89.825012	HNI
5	1	1	1	20	6	860	894	13	20	92.952682	7
5	1	1	1	20	7	892	896	61	24	65.401894	urin
5	1	1	1	20	8	971	891	78	27	89.038437	bokop
4	1	1	1	21	0	203	930	219	23	-1	
5	1	1	1	21	1	203	932	47	21	90.601753	HKE
5	1	1	1	21	2	271	933	8	19	91.468636	1
5	1	1	1	21	3	301	931	57	20	91.419418	undi
5	1	1	1	21	4	381	930	41	21	96.590050	kui
4	1	1	1	22	0	203	957	827	32	-1	
