level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1489	2105	-1	
2	1	1	0	0	0	199	102	1108	1773	-1	
3	1	1	1	0	0	199	102	1108	1773	-1	
4	1	1	1	1	0	1268	102	39	17	-1	
5	1	1	1	1	1	1268	102	39	17	96.843376	122
4	1	1	1	2	0	201	201	174	22	-1	
5	1	1	1	2	1	201	202	56	21	96.089035	178.
5	1	1	1	2	2	280	201	95	22	96.605591	broken
4	1	1	1	3	0	199	258	788	35	-1	
5	1	1	1	3	1	199	267	44	21	75.769394	HO1
5	1	1	1	3	2	268	267	7	20	90.078682	1
5	1	1	1	3	3	298	266	80	27	81.061478	capud
5	1	1	1	3	4	797	260	46	21	96.592239	HOP
5	1	1	1	3	5	864	261	7	19	93.025627	1
5	1	1	1	3	6	894	258	93	28	90.807228	capu?t
4	1	1	1	4	0	199	290	772	36	-1	
5	1	1	1	4	1	199	298	47	22	95.104813	HTH
5	1	1	1	4	2	268	299	8	21	91.319519	1
5	1	1	1	4	3	297	298	78	28	91.003685	capud
5	1	1	1	4	4	797	293	45	21	96.648506	HBA
5	1	1	1	4	5	864	293	7	20	91.981949	1
5	1	1	1	4	6	894	290	77	28	90.372818	capud
4	1	1	1	5	0	200	322	789	36	-1	
5	1	1	1	5	1	200	331	46	21	91.200951	HKA
5	1	1	1	5	2	269	331	7	21	88.564323	1
5	1	1	1	5	3	298	330	78	28	44.552818	rapud
5	1	1	1	5	4	797	325	43	21	88.957642	HNI
5	1	1	1	5	5	865	325	7	20	85.431923	1
5	1	1	1	5	6	895	322	94	28	85.431923	capud?
4	1	1	1	6	0	200	363	176	28	-1	
5	1	1	1	6	1	200	364	47	21	91.714119	HKE
5	1	1	1	6	2	269	365	7	20	95.056786	1
5	1	1	1	6	3	298	363	78	28	94.053185	caput
4	1	1	1	7	0	201	388	804	36	-1	
5	1	1	1	7	1	201	397	46	21	95.466248	HCH
5	1	1	1	7	2	270	398	6	19	91.301300	1
5	1	1	1	7	3	299	396	77	28	83.508217	capud
5	1	1	1	7	4	799	390	46	22	95.201988	BBG
5	1	1	1	7	5	866	392	8	19	90.794991	1
5	1	1	1	7	6	896	388	109	28	0.000000	capxt?n
4	1	1	1	8	0	201	422	772	34	-1	
5	1	1	1	8	1	201	430	47	21	91.851997	HCU
