level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1489	2105	-1	
2	1	1	0	0	0	196	101	1111	1738	-1	
3	1	1	1	0	0	196	101	1111	1738	-1	
4	1	1	1	1	0	1268	101	39	19	-1	
5	1	1	1	1	1	1268	101	39	19	96.945663	103
4	1	1	1	2	0	199	195	185	25	-1	
5	1	1	1	2	1	199	195	55	20	93.423378	121.
5	1	1	1	2	2	276	197	108	23	96.219437	evening
4	1	1	1	3	0	197	254	737	29	-1	
5	1	1	1	3	1	197	258	41	21	23.400698	HO1
5	1	1	1	3	2	264	258	6	19	89.614441	1
5	1	1	1	3	3	292	258	61	25	91.604240	ajub
5	1	1	1	3	4	782	254	44	21	96.201385	HOP
5	1	1	1	3	5	848	255	6	19	92.207230	1
5	1	1	1	3	6	876	256	58	24	91.538132	ajup
4	1	1	1	4	0	196	285	722	31	-1	
5	1	1	1	4	1	196	289	45	21	95.616379	HTH
5	1	1	1	4	2	264	291	6	19	88.969856	1
5	1	1	1	4	3	293	295	43	21	79.689682	aup
5	1	1	1	4	4	782	286	43	21	96.020050	HBA
5	1	1	1	4	5	847	287	7	18	87.290314	1
5	1	1	1	4	6	876	285	42	20	87.290314	aub
4	1	1	1	5	0	197	317	738	30	-1	
5	1	1	1	5	1	197	321	45	21	92.777039	HKA
5	1	1	1	5	2	264	321	7	20	92.163727	1
5	1	1	1	5	3	293	327	44	20	88.297234	aup
5	1	1	1	5	4	782	317	41	22	90.904251	HNI
5	1	1	1	5	5	848	318	7	20	91.973320	1
5	1	1	1	5	6	876	323	59	20	91.263145	ajup
4	1	1	1	6	0	197	352	156	27	-1	
5	1	1	1	6	1	197	353	45	21	92.652237	HKE
5	1	1	1	6	2	264	354	6	19	92.244995	1
5	1	1	1	6	3	293	352	60	27	90.861298	ajub
4	1	1	1	7	0	197	382	785	29	-1	
5	1	1	1	7	1	197	385	45	21	95.422951	HCH
5	1	1	1	7	2	265	385	5	20	90.775627	1
5	1	1	1	7	3	293	385	44	20	90.473557	aub
5	1	1	1	7	4	356	387	73	24	40.545303	singi
5	1	1	1	7	5	783	382	45	21	94.629005	BBG
5	1	1	1	7	6	849	382	7	20	42.661552	|
