level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1489	2105	-1	
2	1	1	0	0	0	195	102	1113	1753	-1	
3	1	1	1	0	0	195	102	1113	1753	-1	
4	1	1	1	1	0	1268	102	40	18	-1	
5	1	1	1	1	1	1268	102	40	18	95.561211	118
4	1	1	1	2	0	226	192	156	23	-1	
5	1	1	1	2	1	226	194	57	21	96.478210	166.
5	1	1	1	2	2	305	192	77	22	96.215424	what?
4	1	1	1	3	0	224	244	854	40	-1	
5	1	1	1	3	1	224	259	44	21	91.535072	HO1
5	1	1	1	3	2	294	259	6	19	93.244461	1
5	1	1	1	3	3	325	257	120	27	91.983047	tfikana,
5	1	1	1	3	4	470	255	23	22	95.756027	1,
5	1	1	1	3	5	515	253	14	21	93.128639	3
5	1	1	1	3	6	550	254	75	27	90.512764	tfina
5	1	1	1	3	7	823	249	47	20	95.771980	HOP
5	1	1	1	3	8	892	249	24	21	96.887711	1,
5	1	1	1	3	9	936	247	14	20	93.234581	3
5	1	1	1	3	10	971	244	107	29	91.091476	tfina?a
4	1	1	1	4	0	224	278	822	37	-1	
5	1	1	1	4	1	224	290	47	21	96.152542	HTH
5	1	1	1	4	2	294	291	23	21	94.767860	1,
5	1	1	1	4	3	339	289	13	21	91.964973	3
5	1	1	1	4	4	372	288	75	27	91.583000	tfina
5	1	1	1	4	5	824	280	46	22	95.371178	HBA
5	1	1	1	4	6	893	280	23	23	39.062771	1,
5	1	1	1	4	7	937	279	13	20	93.051453	3
5	1	1	1	4	8	971	278	75	26	85.712372	tfina
4	1	1	1	5	0	225	310	806	37	-1	
5	1	1	1	5	1	225	323	47	20	92.309776	HKA
5	1	1	1	5	2	295	323	23	21	95.887939	1,
5	1	1	1	5	3	339	321	14	21	91.638145	3
5	1	1	1	5	4	374	320	88	27	91.638145	tfina,
5	1	1	1	5	5	487	319	8	19	93.057167	1
5	1	1	1	5	6	518	317	108	28	91.645226	tfikana
5	1	1	1	5	7	824	312	44	22	92.255569	HNI
5	1	1	1	5	8	894	312	6	20	89.442368	1
5	1	1	1	5	9	924	310	107	28	91.400002	tfikena
4	1	1	1	6	0	226	352	223	28	-1	
5	1	1	1	6	1	226	354	47	22	91.750397	HKE
5	1	1	1	6	2	295	355	23	21	95.252594	1,
5	1	1	1	6	3	339	353	14	20	93.096397	3
5	1	1	1	6	4	373	352	76	28	88.251900	tfina
4	1	1	1	7	0	226	377	757	36	-1	
5	1	1	1	7	1	226	387	47	21	96.263550	HCH
5	1	1	1	7	2	296	388	5	19	80.203201	1
5	1	1	1	7	3	326	386	107	27	89.250565	tfikana
5	1	1	1	7	4	826	377	47	22	96.452049	BBG
5	1	1	1	7	5	891	377	13	21	91.485046	2
5	1	1	1	7	6	924	377	59	26	89.246338	kapa
4	1	1	1	8	0	226	409	775	36	-1	
5	1	1	1	8	1	226	420	48	21	92.118370	HCU
5	1	1	1	8	2	296	421	22	21	94.961731	1,
5	1	1	1	8	3	340	419	14	20	92.839767	3
5	1	1	1	8	4	375	416	107	29	88.710785	tfina?a
5	1	1	1	8	5	826	410	47	22	95.477379	BMA
5	1	1	1	8	6	891	410	13	20	92.850807	3
5	1	1	1	8	7	926	409	75	27	82.233040	tfiem
4	1	1	1	9	0	227	441	758	36	-1	
5	1	1	1	9	1	227	452	47	20	95.995651	HSU
5	1	1	1	9	2	296	453	6	19	86.659630	1
5	1	1	1	9	3	328	451	106	26	79.969131	tfikana
5	1	1	1	9	4	827	442	47	21	95.687225	BOP
5	1	1	1	9	5	893	441	13	21	95.687225	2
5	1	1	1	9	6	925	441	60	20	96.893822	kana
4	1	1	1	10	0	227	471	806	37	-1	
5	1	1	1	10	1	227	484	47	19	94.209595	HSA
5	1	1	1	10	2	297	484	6	19	88.713257	1
5	1	1	1	10	3	328	482	106	26	87.778137	tfikana
5	1	1	1	10	4	828	473	45	21	96.784813	BRA
5	1	1	1	10	5	897	475	22	19	78.024895	1,
5	1	1	1	10	6	941	472	13	20	91.735115	3
5	1	1	1	10	7	974	471	59	26	89.407806	tfia
4	1	1	1	11	0	228	503	806	36	-1	
5	1	1	1	11	1	228	515	47	21	89.237007	HJO
5	1	1	1	11	2	297	516	22	20	94.260666	1,
5	1	1	1	11	3	342	514	13	20	90.565880	3
5	1	1	1	11	4	376	512	88	27	87.917580	tfina,
5	1	1	1	11	5	491	512	6	19	91.180634	1
5	1	1	1	11	6	522	510	107	27	89.390945	tfikana
5	1	1	1	11	7	828	505	46	21	90.976387	BGH
5	1	1	1	11	8	897	506	6	19	92.390617	1
5	1	1	1	11	9	928	503	106	28	90.654892	tfikana
4	1	1	1	12	0	228	535	823	37	-1	
5	1	1	1	12	1	228	547	46	21	90.358131	HDH
5	1	1	1	12	2	297	548	22	21	95.930611	1,
5	1	1	1	12	3	342	546	13	20	93.181511	3
5	1	1	1	12	4	376	545	75	27	89.446899	tfina
5	1	1	1	12	5	829	538	42	20	77.202667	MU1
5	1	1	1	12	6	898	538	22	21	83.778976	1,
5	1	1	1	12	7	942	536	13	20	92.435165	3
5	1	1	1	12	8	977	535	74	27	90.284424	tfina
4	1	1	1	13	0	229	568	823	37	-1	
5	1	1	1	13	1	229	580	46	20	93.119652	HBG
5	1	1	1	13	2	298	581	22	20	21.341982	{,
5	1	1	1	13	3	342	579	13	20	93.157631	3
5	1	1	1	13	4	377	576	107	29	90.191368	tfi-na?
5	1	1	1	13	5	829	570	46	21	90.923843	MU2
5	1	1	1	13	6	898	570	23	22	92.622894	1,
5	1	1	1	13	7	942	568	14	21	93.034317	3
5	1	1	1	13	8	978	568	74	26	91.428650	tfina
4	1	1	1	14	0	228	600	776	39	-1	
5	1	1	1	14	1	228	612	46	22	81.817352	HO2
