level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1489	2105	-1	
2	1	1	0	0	0	199	102	1108	1728	-1	
3	1	1	1	0	0	199	102	1108	1728	-1	
4	1	1	1	1	0	1268	102	39	18	-1	
5	1	1	1	1	1	1268	102	39	18	96.266159	113
4	1	1	1	2	0	201	204	119	20	-1	
5	1	1	1	2	1	201	204	53	20	66.560532	151.
5	1	1	1	2	2	275	209	45	13	95.725960	one
4	1	1	1	3	0	199	254	780	38	-1	
5	1	1	1	3	1	199	268	41	20	89.112022	HOL
5	1	1	1	3	2	265	268	6	19	88.721413	1
5	1	1	1	3	3	293	265	88	27	55.834358	mijad,
5	1	1	1	3	4	403	265	13	19	73.452087	3
5	1	1	1	3	5	435	263	43	21	94.749313	mid
5	1	1	1	3	6	779	257	45	21	96.210159	HOP
5	1	1	1	3	7	845	256	22	23	95.420891	1,
5	1	1	1	3	8	889	256	13	20	93.014740	3
5	1	1	1	3	9	920	254	59	21	91.291283	miet
4	1	1	1	4	0	199	286	749	38	-1	
5	1	1	1	4	1	199	299	44	20	94.635002	HTH
5	1	1	1	4	2	265	299	6	19	94.635002	1
5	1	1	1	4	3	293	300	24	18	10.831795	mi
5	1	1	1	4	4	326	296	59	28	10.831795	jad?
5	1	1	1	4	5	779	289	45	20	93.351654	HBA
5	1	1	1	4	6	846	289	5	19	89.443108	1
5	1	1	1	4	7	873	286	75	27	91.549904	mijad
4	1	1	1	5	0	200	320	749	35	-1	
5	1	1	1	5	1	200	331	44	19	92.786545	HKA
5	1	1	1	5	2	266	330	5	19	71.770859	1
5	1	1	1	5	3	294	328	75	27	90.490433	mijad
5	1	1	1	5	4	781	320	40	21	79.051155	HNI
5	1	1	1	5	5	847	320	5	19	18.946733	tf
5	1	1	1	5	6	874	321	75	23	88.395592	mijan
4	1	1	1	6	0	200	362	153	19	-1	
5	1	1	1	6	1	200	362	45	19	90.212219	HKE
5	1	1	1	6	2	266	362	6	19	96.333237	1
5	1	1	1	6	3	294	363	59	17	96.333237	mien
4	1	1	1	7	0	201	380	781	36	-1	
5	1	1	1	7	1	201	392	44	20	95.016136	HCH
5	1	1	1	7	2	267	392	5	19	83.189651	1
5	1	1	1	7	3	294	393	25	17	2.424593	mi
5	1	1	1	7	4	327	391	43	25	2.424593	jad
5	1	1	1	7	5	782	383	44	20	95.474785	BBG
5	1	1	1	7	6	847	382	6	20	66.588074	1
5	1	1	1	7	7	875	380	107	27	84.113495	mijand?
4	1	1	1	8	0	201	412	764	31	-1	
5	1	1	1	8	1	201	423	45	20	90.920097	HCU
5	1	1	1	8	2	267	423	5	18	93.522888	1
5	1	1	1	8	3	295	424	58	17	93.522888	mien
5	1	1	1	8	4	782	414	44	20	96.067780	BMA
5	1	1	1	8	5	844	413	11	20	93.009560	4
5	1	1	1	8	6	875	412	90	27	81.810631	mudzed
4	1	1	1	9	0	202	445	732	33	-1	
5	1	1	1	9	1	202	454	45	20	92.983444	HSU
