level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1489	2105	-1	
2	1	1	0	0	0	199	102	1108	1791	-1	
3	1	1	1	0	0	199	102	1108	1791	-1	
4	1	1	1	1	0	1268	102	39	18	-1	
5	1	1	1	1	1	1268	102	39	18	96.310371	125
4	1	1	1	2	0	201	208	153	26	-1	
5	1	1	1	2	1	201	209	53	21	95.263489	187.
5	1	1	1	2	2	277	208	77	26	95.410240	sleep
4	1	1	1	3	0	199	260	915	39	-1	
5	1	1	1	3	1	199	275	40	20	63.315926	HOL
5	1	1	1	3	2	266	274	6	20	91.428017	1
5	1	1	1	3	3	295	272	106	27	67.726456	dgapid,
5	1	1	1	3	4	424	272	13	19	95.844322	3
5	1	1	1	3	5	456	271	58	22	96.249992	dum,
5	1	1	1	3	6	537	269	11	19	92.404587	4
5	1	1	1	3	7	569	268	89	27	61.554150	giti?i
5	1	1	1	3	8	795	265	46	20	86.734726	HOP
5	1	1	1	3	9	859	264	12	20	93.149330	4
5	1	1	1	3	10	891	260	223	30	50.395363	gitilina|gikim
4	1	1	1	4	0	199	291	1012	40	-1	
5	1	1	1	4	1	199	306	45	20	94.648643	HTH
5	1	1	1	4	2	267	306	5	19	90.164291	1
5	1	1	1	4	3	295	302	303	29	21.132288	dgapidlina|dgpidame
5	1	1	1	4	4	795	297	45	20	94.695610	HBA
5	1	1	1	4	5	863	296	6	21	92.877563	1
5	1	1	1	4	6	891	291	320	31	64.431618	dzapidkida|dzapideme
4	1	1	1	5	0	199	324	948	38	-1	
5	1	1	1	5	1	199	338	46	20	92.520851	HKA
5	1	1	1	5	2	267	337	6	20	85.030289	1
5	1	1	1	5	3	296	333	319	29	22.781096	dgapidlina|dgapidame
5	1	1	1	5	4	796	328	43	22	85.319237	HNI
5	1	1	1	5	5	860	328	13	20	89.303963	4
5	1	1	1	5	6	892	324	255	30	0.000000	gikilepalgifi?im
4	1	1	1	6	0	200	367	334	29	-1	
5	1	1	1	6	1	200	370	45	20	86.812958	HKE
5	1	1	1	6	2	264	369	12	20	90.281052	4
5	1	1	1	6	3	296	367	238	29	23.281822	gitilina|gikime
4	1	1	1	7	0	200	388	981	40	-1	
5	1	1	1	7	1	200	402	46	20	92.988976	HCH
5	1	1	1	7	2	268	401	6	21	90.652580	1
5	1	1	1	7	3	297	397	319	31	67.875183	dgapidlidap|dzapidem
5	1	1	1	7	4	796	394	47	20	93.908730	BBG
5	1	1	1	7	5	861	394	13	20	90.813599	3
5	1	1	1	7	6	893	388	288	30	67.630943	duramlepa|ducamme?
4	1	1	1	8	0	201	422	963	39	-1	
5	1	1	1	8	1	201	435	46	21	89.960846	HCU
5	1	1	1	8	2	265	434	11	21	92.384247	4
5	1	1	1	8	3	297	432	238	29	48.460190	gitilinal|gifime
5	1	1	1	8	4	797	426	46	22	96.321159	BMA
5	1	1	1	8	5	861	426	13	21	92.128181	4
5	1	1	1	8	6	894	422	270	31	41.193966	gikilina|gitit?me
4	1	1	1	9	0	201	456	932	38	-1	
5	1	1	1	9	1	201	467	47	22	94.330910	HSU
5	1	1	1	9	2	269	467	5	20	89.223587	1
5	1	1	1	9	3	297	464	304	30	35.411079	dgapidlina|dgapidem
5	1	1	1	9	4	797	460	47	21	94.987106	BOP
5	1	1	1	9	5	862	459	12	21	91.186943	4
5	1	1	1	9	6	894	456	239	30	70.673386	gitikena|gi?ime
4	1	1	1	10	0	202	488	995	39	-1	
5	1	1	1	10	1	202	501	44	21	85.622543	HSA
5	1	1	1	10	2	269	501	5	19	85.622543	1
5	1	1	1	10	3	297	497	304	30	41.742477	dzaptdlina|dgapidem
5	1	1	1	10	4	798	493	45	22	93.222435	BRA
5	1	1	1	10	5	862	493	13	20	93.222435	4
5	1	1	1	10	6	894	492	44	28	18.428383	git
5	1	1	1	10	7	947	488	250	32	0.000000	i@tlinal|gifi?tme
4	1	1	1	11	0	203	522	963	37	-1	
5	1	1	1	11	1	203	534	45	21	89.164276	HJO
5	1	1	1	11	2	270	534	5	20	26.065445	1
5	1	1	1	11	3	298	530	335	29	10.280905	dgapidilinaldzapidame
5	1	1	1	11	4	798	527	46	20	74.859619	BGH
5	1	1	1	11	5	863	526	11	20	91.441887	A
5	1	1	1	11	6	895	522	271	31	36.225197	gittlina|gifit?me
4	1	1	1	12	0	203	560	737	33	-1	
5	1	1	1	12	1	203	567	44	20	79.139542	HDH
5	1	1	1	12	2	267	567	10	19	91.037369	4
5	1	1	1	12	3	298	565	238	28	49.910736	gikilina|gitime
5	1	1	1	12	4	799	560	40	20	85.419067	MUL
5	1	1	1	12	5	864	570	76	5	88.827316	-----
4	1	1	1	13	0	203	591	750	34	-1	
5	1	1	1	13	1	203	600	45	20	86.913597	HBG
5	1	1	1	13	2	267	600	11	19	90.391525	A
5	1	1	1	13	3	299	598	254	27	31.313858	gilintlipalgitime
5	1	1	1	13	4	799	593	45	21	69.128494	mU2
5	1	1	1	13	5	864	593	12	19	96.005127	4
5	1	1	1	13	6	895	591	58	28	35.975880	gilt
4	1	1	1	14	0	203	621	964	39	-1	
5	1	1	1	14	1	203	633	44	21	70.793465	HO2
5	1	1	1	14	2	267	633	11	19	92.466736	4
5	1	1	1	14	3	299	632	57	28	8.850222	giki
5	1	1	1	14	4	799	626	41	21	74.969360	SA1
5	1	1	1	14	5	868	625	5	21	73.548599	1
5	1	1	1	14	6	895	623	107	29	33.714336	dgapit,
5	1	1	1	14	7	1025	622	11	21	91.243164	4
5	1	1	1	14	8	1056	621	111	30	41.726517	gikitf?
4	1	1	1	15	0	203	655	948	37	-1	
5	1	1	1	15	1	203	667	45	20	90.362465	HRA
5	1	1	1	15	2	272	667	4	19	63.609703	t
5	1	1	1	15	3	299	664	187	28	24.744381	dgapit?dlina,
5	1	1	1	15	4	510	663	10	19	92.719971	4
5	1	1	1	15	5	541	662	125	27	77.602798	gililina
5	1	1	1	15	6	799	659	46	21	92.186409	SBA
5	1	1	1	15	7	864	659	12	19	80.381310	A
5	1	1	1	15	8	896	655	255	31	44.595161	giktlina|gifi?me
4	1	1	1	16	0	204	691	754	29	-1	
5	1	1	1	16	1	204	700	44	20	14.093933	03
5	1	1	1	16	2	269	711	75	3	89.382492	-----
5	1	1	1	16	3	799	692	48	21	60.223129	OcU
5	1	1	1	16	4	864	692	13	21	87.027008	2
5	1	1	1	16	5	897	691	61	21	87.027008	nido
4	1	1	1	17	0	209	796	200	21	-1	
5	1	1	1	17	1	209	797	52	20	92.771271	188.
5	1	1	1	17	2	289	796	41	20	84.066971	lie
5	1	1	1	17	3	349	796	60	19	96.849281	down
4	1	1	1	18	0	204	849	1063	36	-1	
5	1	1	1	18	1	204	861	42	20	56.901951	WHOL
5	1	1	1	18	2	273	861	5	19	92.528526	1
5	1	1	1	18	3	301	860	107	25	0.000000	giki?i,
5	1	1	1	18	4	430	859	14	19	92.811668	3
5	1	1	1	18	5	463	858	57	26	59.905834	bali
5	1	1	1	18	6	801	854	47	20	96.201485	HOP
5	1	1	1	18	7	865	854	14	19	92.595970	3
5	1	1	1	18	8	899	851	170	28	84.159088	batibalina|
5	1	1	1	18	9	1092	849	175	22	90.804207	batibalenam
4	1	1	1	19	0	205	883	932	37	-1	
5	1	1	1	19	1	205	893	45	22	78.240173	HTH
5	1	1	1	19	2	273	894	5	19	80.895348	1
5	1	1	1	19	3	301	891	239	29	0.000000	gthilinalgifime
5	1	1	1	19	4	802	886	45	21	92.531868	HBA
5	1	1	1	19	5	870	886	6	21	92.928558	1
5	1	1	1	19	6	898	883	239	30	44.285351	gikilina|gifime
4	1	1	1	20	0	206	916	1029	38	-1	
5	1	1	1	20	1	206	927	45	20	68.378464	WKA
5	1	1	1	20	2	274	928	5	18	91.720009	1
5	1	1	1	20	3	302	924	239	30	0.000000	gikilina|giLime
5	1	1	1	20	4	802	920	42	21	85.163841	HNI
5	1	1	1	20	5	870	919	7	21	93.031326	1
5	1	1	1	20	6	899	916	336	30	80.341316	gitibalepa|gitihapape
4	1	1	1	21	0	206	957	351	28	-1	
5	1	1	1	21	1	206	959	45	21	24.673452	HWKE
5	1	1	1	21	2	270	959	12	20	91.498703	3
5	1	1	1	21	3	303	957	137	28	44.667278	batilina|]
5	1	1	1	21	4	464	957	93	20	92.714111	batime
4	1	1	1	22	0	206	980	1062	38	-1	
5	1	1	1	22	1	206	992	46	20	92.514946	HCH
5	1	1	1	22	2	274	992	5	20	89.602676	1
5	1	1	1	22	3	302	989	256	29	35.341560	gitilinap|[gitime
5	1	1	1	22	4	803	985	46	21	93.985756	BBG
5	1	1	1	22	5	872	985	5	20	87.520599	1
