level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1489	2105	-1	
2	1	1	0	0	0	190	102	1117	1618	-1	
3	1	1	1	0	0	190	102	1117	1618	-1	
4	1	1	1	1	0	1281	102	26	18	-1	
5	1	1	1	1	1	1281	102	26	18	96.273743	83
4	1	1	1	2	0	197	199	113	18	-1	
5	1	1	1	2	1	197	200	38	17	94.961868	61.
5	1	1	1	2	2	258	199	52	18	96.499794	tree
4	1	1	1	3	0	198	255	681	25	-1	
5	1	1	1	3	1	198	257	37	19	36.342358	HOt
5	1	1	1	3	2	260	257	5	18	32.335388	ft
5	1	1	1	3	3	285	258	55	22	63.270016	dacu
5	1	1	1	3	4	610	259	2	2	54.205482	:
5	1	1	1	3	5	737	255	41	18	93.830208	HOP
5	1	1	1	3	6	798	255	6	18	91.160698	1
5	1	1	1	3	7	823	255	56	23	74.668594	dacu
4	1	1	1	4	0	198	283	681	25	-1	
5	1	1	1	4	1	198	285	41	19	69.752151	HTH
5	1	1	1	4	2	259	286	6	17	83.373749	1
5	1	1	1	4	3	285	285	55	23	89.979424	dacu
5	1	1	1	4	4	736	283	41	19	94.576759	HBA
5	1	1	1	4	5	797	284	7	18	91.168800	1
5	1	1	1	4	6	822	283	57	24	89.950729	dacu
4	1	1	1	5	0	198	312	681	24	-1	
5	1	1	1	5	1	198	314	41	17	87.230705	HKA
5	1	1	1	5	2	260	314	5	17	87.849335	1
5	1	1	1	5	3	285	314	55	22	60.144958	dacu
5	1	1	1	5	4	737	313	38	17	52.260170	HNI
5	1	1	1	5	5	798	312	6	18	90.432312	1
5	1	1	1	5	6	823	312	56	23	90.432312	dacu
4	1	1	1	6	0	198	342	142	23	-1	
5	1	1	1	6	1	198	342	41	18	92.132133	HKE
5	1	1	1	6	2	259	343	6	17	88.046631	1
5	1	1	1	6	3	285	342	55	23	91.442207	dacu
4	1	1	1	7	0	198	370	681	24	-1	
5	1	1	1	7	1	198	371	42	18	92.426094	HCH
5	1	1	1	7	2	260	371	5	18	75.245781	1
5	1	1	1	7	3	286	371	54	23	91.791527	daru
5	1	1	1	7	4	737	370	42	18	96.306320	BBG
5	1	1	1	7	5	798	370	6	18	91.147041	1
5	1	1	1	7	6	823	370	56	24	63.282188	dacu
4	1	1	1	8	0	198	399	677	25	-1	
5	1	1	1	8	1	198	400	43	19	90.500786	HCU
5	1	1	1	8	2	260	400	5	19	84.810066	1
5	1	1	1	8	3	285	400	55	24	48.612297	dacu
5	1	1	1	8	4	737	399	41	20	96.385262	BMA
5	1	1	1	8	5	798	400	6	19	84.082199	1
5	1	1	1	8	6	823	399	52	25	80.043663	dari
4	1	1	1	9	0	199	430	680	23	-1	
5	1	1	1	9	1	199	430	42	18	92.316185	HSU
5	1	1	1	9	2	260	431	5	17	88.803535	1
5	1	1	1	9	3	286	431	54	22	77.377930	dacu
5	1	1	1	9	4	737	430	42	18	96.180740	BOP
5	1	1	1	9	5	798	430	6	18	91.803543	1
5	1	1	1	9	6	823	430	56	23	49.049587	dacu
4	1	1	1	10	0	198	459	681	25	-1	
5	1	1	1	10	1	198	460	41	18	93.763626	HSA
5	1	1	1	10	2	260	460	5	19	92.102859	1
5	1	1	1	10	3	285	460	55	24	82.998405	daru
5	1	1	1	10	4	737	459	41	19	93.920944	BRA
5	1	1	1	10	5	798	460	6	19	91.583168	1
5	1	1	1	10	6	823	459	56	24	76.989624	dacu
4	1	1	1	11	0	199	489	680	23	-1	
5	1	1	1	11	1	199	489	42	18	90.521004	HJO
5	1	1	1	11	2	260	489	5	18	91.017113	1
5	1	1	1	11	3	286	489	54	23	82.452972	daru
5	1	1	1	11	4	737	489	41	18	89.448769	BGH
5	1	1	1	11	5	799	489	5	18	91.636139	1
5	1	1	1	11	6	823	489	56	23	83.558571	dacu
4	1	1	1	12	0	198	518	667	23	-1	
5	1	1	1	12	1	198	518	42	18	85.195000	HDH
5	1	1	1	12	2	260	518	5	18	85.456223	1
5	1	1	1	12	3	285	518	55	23	78.128952	daru
5	1	1	1	12	4	737	518	37	18	84.424545	MUL
5	1	1	1	12	5	796	527	69	4	84.424545	-----
4	1	1	1	13	0	198	546	681	24	-1	
5	1	1	1	13	1	198	546	42	19	93.898956	HBG
5	1	1	1	13	2	260	547	5	18	91.270500	1
5	1	1	1	13	3	286	547	54	23	91.270500	dacu
5	1	1	1	13	4	737	547	41	18	88.343796	MU2
5	1	1	1	13	5	799	547	6	18	91.725670	1
5	1	1	1	13	6	823	547	56	23	83.439613	daru
4	1	1	1	14	0	199	576	680	24	-1	
5	1	1	1	14	1	199	576	40	19	61.633171	102
5	1	1	1	14	2	260	576	5	19	91.736496	1
5	1	1	1	14	3	286	576	54	24	82.266129	dacu
5	1	1	1	14	4	736	576	39	19	81.386971	SAL
5	1	1	1	14	5	798	577	6	18	93.490479	1
5	1	1	1	14	6	823	576	56	24	91.319878	dare
4	1	1	1	15	0	198	606	682	24	-1	
5	1	1	1	15	1	198	606	41	18	92.499878	HRA
5	1	1	1	15	2	260	606	5	18	68.357063	1
5	1	1	1	15	3	285	606	55	23	80.362556	dacu
5	1	1	1	15	4	736	606	42	19	96.074837	SBA
5	1	1	1	15	5	799	606	6	19	91.419464	1
5	1	1	1	15	6	823	606	57	24	95.048439	dare
4	1	1	1	16	0	198	636	710	26	-1	
5	1	1	1	16	1	198	636	41	18	28.924265	HO3
5	1	1	1	16	2	258	647	66	2	86.275085	-----
5	1	1	1	16	3	736	636	43	19	95.904144	OCU
5	1	1	1	16	4	794	636	12	19	92.844810	2
5	1	1	1	16	5	823	636	85	26	72.375282	gatfre
4	1	1	1	17	0	197	725	113	18	-1	
5	1	1	1	17	1	197	725	38	18	93.411491	62.
5	1	1	1	17	2	260	725	50	18	95.746040	leaf
4	1	1	1	18	0	198	783	696	20	-1	
5	1	1	1	18	1	198	783	37	19	63.692623	HOt
5	1	1	1	18	2	259	783	5	19	76.578445	1
5	1	1	1	18	3	285	784	70	18	91.081093	sakam
5	1	1	1	18	4	737	784	41	19	96.050308	HOP
5	1	1	1	18	5	797	784	7	19	92.711891	1
5	1	1	1	18	6	823	784	71	19	91.461349	sakam
4	1	1	1	19	0	198	813	695	20	-1	
5	1	1	1	19	1	198	813	41	18	70.662170	HTW
5	1	1	1	19	2	259	814	5	17	80.380173	1
5	1	1	1	19	3	285	813	70	19	80.380173	sakam
5	1	1	1	19	4	736	814	41	18	82.315079	HBA
5	1	1	1	19	5	797	815	6	17	89.309074	1
5	1	1	1	19	6	822	814	71	19	88.065002	sakam
4	1	1	1	20	0	198	842	696	20	-1	
5	1	1	1	20	1	198	842	41	18	92.062477	HKA
5	1	1	1	20	2	259	842	5	19	74.073402	1
5	1	1	1	20	3	285	843	70	18	87.000542	sakam
5	1	1	1	20	4	736	843	39	18	87.207840	HNI
5	1	1	1	20	5	797	843	7	18	87.770645	1
5	1	1	1	20	6	823	843	71	19	87.770645	sekam
4	1	1	1	21	0	198	872	156	18	-1	
5	1	1	1	21	1	198	872	66	17	20.060009	HKE’
5	1	1	1	21	2	256	868	13	31	79.325592	1
5	1	1	1	21	3	285	872	69	18	85.467552	sakam
4	1	1	1	22	0	197	900	697	20	-1	
5	1	1	1	22	1	197	900	42	18	95.312096	HCH
5	1	1	1	22	2	259	900	5	18	57.830933	1
5	1	1	1	22	3	285	901	70	17	86.378380	sakam
5	1	1	1	22	4	736	902	42	17	96.023735	BBG
5	1	1	1	22	5	797	902	7	18	91.621864	1
5	1	1	1	22	6	822	902	72	18	91.447464	sakam
4	1	1	1	23	0	197	929	696	20	-1	
5	1	1	1	23	1	197	929	42	18	86.828850	HCU
5	1	1	1	23	2	258	929	6	18	81.314545	1
5	1	1	1	23	3	284	929	71	19	81.314545	sukam
5	1	1	1	23	4	736	930	40	19	96.058182	BMA
5	1	1	1	23	5	796	931	6	18	92.115593	1
5	1	1	1	23	6	822	931	71	18	91.947937	sikam
4	1	1	1	24	0	197	958	696	21	-1	
5	1	1	1	24	1	197	958	43	18	94.523643	HSU
5	1	1	1	24	2	259	958	6	18	43.963715	ft
5	1	1	1	24	3	284	959	71	18	89.237709	sakam
5	1	1	1	24	4	735	959	43	19	94.422981	BOP
5	1	1	1	24	5	797	960	6	18	93.130318	1
5	1	1	1	24	6	822	960	71	19	92.642654	sakam
4	1	1	1	25	0	197	987	695	25	-1	
5	1	1	1	25	1	197	987	41	19	93.016205	HSA
5	1	1	1	25	2	258	988	5	18	89.913246	1
5	1	1	1	25	3	284	988	82	20	89.913246	sakam,
5	1	1	1	25	4	386	989	12	17	90.315353	2
5	1	1	1	25	5	415	989	83	23	29.673300	pata?a
5	1	1	1	25	6	735	989	41	19	95.709450	BRA
5	1	1	1	25	7	796	990	6	18	91.750633	1
5	1	1	1	25	8	822	989	70	19	51.854553	sikam
4	1	1	1	26	0	197	1017	696	21	-1	
5	1	1	1	26	1	197	1017	42	18	89.631844	HJO
5	1	1	1	26	2	258	1018	6	17	87.290451	1
5	1	1	1	26	3	284	1018	70	17	87.290451	sakam
5	1	1	1	26	4	736	1019	41	19	91.603966	BGH
5	1	1	1	26	5	796	1020	7	18	91.719635	1
5	1	1	1	26	6	822	1019	71	19	91.719635	sikam
4	1	1	1	27	0	197	1046	665	21	-1	
5	1	1	1	27	1	197	1046	41	18	87.028564	HDH
5	1	1	1	27	2	258	1048	5	17	79.882523	1
5	1	1	1	27	3	284	1047	70	18	83.230759	sakam
5	1	1	1	27	4	736	1049	37	18	92.005852	MUL
5	1	1	1	27	5	794	1059	68	4	84.737930	-----
4	1	1	1	28	0	197	1075	695	25	-1	
5	1	1	1	28	1	197	1075	42	18	91.040573	HBG
5	1	1	1	28	2	255	1076	11	17	93.089394	2
5	1	1	1	28	3	284	1077	55	23	79.079361	paka
5	1	1	1	28	4	735	1078	41	18	90.308266	MU2
5	1	1	1	28	5	796	1078	6	18	92.827118	1
5	1	1	1	28	6	822	1078	70	19	92.645729	sakam
4	1	1	1	29	0	197	1104	695	22	-1	
5	1	1	1	29	1	197	1104	40	18	84.062187	HO2
5	1	1	1	29	2	258	1105	6	17	89.880585	1
5	1	1	1	29	3	283	1105	71	18	90.470551	sakam
5	1	1	1	29	4	734	1108	38	17	22.179136	SA1
5	1	1	1	29	5	796	1107	5	19	91.769089	1
5	1	1	1	29	6	821	1107	71	19	91.769089	sakam
4	1	1	1	30	0	196	1132	696	23	-1	
5	1	1	1	30	1	196	1132	41	18	90.054131	HRA
5	1	1	1	30	2	258	1134	5	17	90.054131	1
5	1	1	1	30	3	283	1134	71	17	90.115044	sakam
5	1	1	1	30	4	734	1136	41	18	94.024490	SBA
5	1	1	1	30	5	796	1136	5	18	92.128029	1
