level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1489	2105	-1	
2	1	1	0	0	0	200	102	1108	1786	-1	
3	1	1	1	0	0	200	102	1108	1786	-1	
4	1	1	1	1	0	1268	102	40	18	-1	
5	1	1	1	1	1	1268	102	40	18	96.921944	107
4	1	1	1	2	0	202	200	122	26	-1	
5	1	1	1	2	1	202	200	55	21	95.230247	133.
5	1	1	1	2	2	280	200	44	26	96.179390	dry
4	1	1	1	3	0	200	258	728	28	-1	
5	1	1	1	3	1	200	266	42	20	19.511461	HOt
5	1	1	1	3	2	268	266	6	19	91.476402	1
5	1	1	1	3	3	298	272	39	14	62.008911	ro-
5	1	1	1	3	4	801	259	46	21	96.432510	HOP
5	1	1	1	3	5	869	258	7	21	95.471794	1
5	1	1	1	3	6	899	264	29	14	71.926186	ro
4	1	1	1	4	0	200	292	728	28	-1	
5	1	1	1	4	1	200	299	46	21	94.207733	HTH
5	1	1	1	4	2	269	299	6	19	87.495155	1
5	1	1	1	4	3	299	304	28	14	94.409180	co
5	1	1	1	4	4	801	292	45	20	92.125282	HBA
5	1	1	1	4	5	869	292	6	20	92.125282	1
5	1	1	1	4	6	898	297	30	15	92.057510	ro
4	1	1	1	5	0	201	324	727	27	-1	
5	1	1	1	5	1	201	331	45	20	89.599365	HKA
5	1	1	1	5	2	269	331	6	20	93.822784	1
5	1	1	1	5	3	299	337	28	14	56.020237	co
5	1	1	1	5	4	801	324	44	21	65.932281	HNI
5	1	1	1	5	5	870	324	6	20	91.456284	1
5	1	1	1	5	6	900	330	28	14	83.674263	co
4	1	1	1	6	0	201	363	125	20	-1	
5	1	1	1	6	1	201	363	46	20	91.878708	HKE
5	1	1	1	6	2	270	363	5	19	80.293297	1
5	1	1	1	6	3	300	369	26	13	89.759689	ca
4	1	1	1	7	0	202	388	760	27	-1	
5	1	1	1	7	1	202	394	45	21	91.519882	HCH
5	1	1	1	7	2	270	394	6	20	73.240608	t
5	1	1	1	7	3	300	401	29	13	75.054092	cro
5	1	1	1	7	4	802	388	47	21	96.745079	BBG
5	1	1	1	7	5	866	388	14	20	91.180481	5
5	1	1	1	7	6	899	394	63	21	61.941597	roro
4	1	1	1	8	0	202	420	759	28	-1	
5	1	1	1	8	1	202	428	46	20	89.908775	HCU
5	1	1	1	8	2	270	427	6	21	81.793617	1
5	1	1	1	8	3	300	434	28	14	59.820679	ra
5	1	1	1	8	4	802	421	46	22	96.131989	BMA
5	1	1	1	8	5	866	421	14	21	92.699364	5
5	1	1	1	8	6	900	420	61	28	46.744354	codqu
4	1	1	1	9	0	202	453	1029	29	-1	
5	1	1	1	9	1	202	460	48	22	95.083374	HSU
5	1	1	1	9	2	271	460	5	21	67.295914	1
5	1	1	1	9	3	300	467	29	14	83.874084	co
5	1	1	1	9	4	803	454	46	22	95.589485	BOP
5	1	1	1	9	5	866	454	15	21	92.905945	5
5	1	1	1	9	6	901	453	78	22	44.373058	ro7lo
5	1	1	1	9	7	1229	464	2	5	43.214951	'
4	1	1	1	10	0	202	486	778	29	-1	
5	1	1	1	10	1	202	494	46	21	92.433067	HSA
5	1	1	1	10	2	271	494	5	20	90.921532	1
5	1	1	1	10	3	301	499	28	15	74.094162	co
5	1	1	1	10	4	803	487	45	22	94.546112	BRA
5	1	1	1	10	5	866	487	15	21	90.960014	5
5	1	1	1	10	6	901	486	79	28	88.501999	cahod
4	1	1	1	11	0	202	519	761	29	-1	
5	1	1	1	11	1	202	526	48	22	90.561211	HJO
5	1	1	1	11	2	271	526	6	21	92.287918	1
5	1	1	1	11	3	301	533	29	14	91.611931	co
5	1	1	1	11	4	803	520	47	22	89.378456	BGH
5	1	1	1	11	5	867	520	15	21	90.195770	5
5	1	1	1	11	6	901	519	62	28	85.213699	codo
4	1	1	1	12	0	203	553	743	27	-1	
5	1	1	1	12	1	203	559	46	21	86.207039	HDH
5	1	1	1	12	2	271	559	6	20	59.492474	t
5	1	1	1	12	3	302	565	27	14	53.840252	ra
5	1	1	1	12	4	804	553	42	21	91.628181	MUL
5	1	1	1	12	5	869	564	77	4	86.535156	-----
4	1	1	1	13	0	203	586	744	27	-1	
5	1	1	1	13	1	203	592	47	21	89.220627	HBG
5	1	1	1	13	2	272	592	5	20	22.946259	t
5	1	1	1	13	3	301	598	29	14	74.478157	co
5	1	1	1	13	4	803	586	46	21	74.883362	MU2
5	1	1	1	13	5	868	586	14	20	96.452576	5
5	1	1	1	13	6	901	592	46	21	81.776138	ror
4	1	1	1	14	0	204	615	1002	32	-1	
5	1	1	1	14	1	204	626	44	21	51.095177	HO2
5	1	1	1	14	2	272	626	5	20	67.545784	|
5	1	1	1	14	3	302	632	28	13	65.338989	ro
5	1	1	1	14	4	803	620	42	21	43.688454	SAI
5	1	1	1	14	5	868	619	14	21	91.031616	3
5	1	1	1	14	6	903	617	138	30	35.975975	tfuttfat,
5	1	1	1	14	7	1064	616	11	22	92.447449	4
5	1	1	1	14	8	1096	615	110	29	83.272209	hindgit
4	1	1	1	15	0	204	651	775	29	-1	
5	1	1	1	15	1	204	659	46	21	90.577225	HRA
5	1	1	1	15	2	272	660	5	19	88.211548	1
5	1	1	1	15	3	302	666	28	13	64.310226	co
5	1	1	1	15	4	803	653	47	21	93.749100	SBA
5	1	1	1	15	5	869	652	14	22	72.957947	5
5	1	1	1	15	6	903	651	76	23	63.140366	rahad
4	1	1	1	16	0	204	685	807	28	-1	
5	1	1	1	16	1	204	693	46	20	39.969730	HO3
5	1	1	1	16	2	271	704	75	3	81.780968	-----
5	1	1	1	16	3	804	687	48	21	94.045250	OCU
5	1	1	1	16	4	869	686	14	22	90.988968	2
5	1	1	1	16	5	901	685	110	22	59.005527	sukhila
4	1	1	1	17	0	208	788	281	27	-1	
5	1	1	1	17	1	208	790	55	21	93.778534	134.
5	1	1	1	17	2	290	790	57	25	96.729881	long
5	1	1	1	17	3	370	788	119	27	96.152573	(object)
4	1	1	1	18	0	205	847	793	32	-1	
5	1	1	1	18	1	205	854	42	21	48.100479	HOI
5	1	1	1	18	2	274	854	5	21	89.901833	1
5	1	1	1	18	3	302	853	96	26	33.399677	dzilin
5	1	1	1	18	4	806	848	47	21	94.906693	HOP
