level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1489	2105	-1	
2	1	1	0	0	0	194	102	1113	1768	-1	
3	1	1	1	0	0	194	102	1113	1768	-1	
4	1	1	1	1	0	1281	102	26	18	-1	
5	1	1	1	1	1	1281	102	26	18	96.720940	78
4	1	1	1	2	0	195	191	140	21	-1	
5	1	1	1	2	1	195	192	41	20	95.442886	46.
5	1	1	1	2	2	259	191	76	20	94.729294	water
4	1	1	1	3	0	196	251	748	31	-1	
5	1	1	1	3	1	196	257	41	20	79.495850	HO1
5	1	1	1	3	2	263	257	6	19	91.710205	1
5	1	1	1	3	3	291	256	61	26	80.442612	da?a
5	1	1	1	3	4	788	252	46	21	95.904343	HOP
5	1	1	1	3	5	855	252	6	20	91.716522	1
5	1	1	1	3	6	883	251	61	27	88.668503	da?a
4	1	1	1	4	0	196	284	747	30	-1	
5	1	1	1	4	1	196	289	45	20	90.919182	HTH
5	1	1	1	4	2	263	289	6	19	88.365623	1
5	1	1	1	4	3	291	289	61	25	90.108360	da?a
5	1	1	1	4	4	788	284	45	21	48.154484	MDA
5	1	1	1	4	5	854	284	7	21	93.074554	1
5	1	1	1	4	6	883	284	60	25	79.619202	data
4	1	1	1	5	0	196	316	748	30	-1	
5	1	1	1	5	1	196	321	45	21	88.203529	HKA
5	1	1	1	5	2	264	320	6	21	44.624058	{
5	1	1	1	5	3	291	320	62	26	46.736774	da?a
5	1	1	1	5	4	788	316	43	22	77.555969	HNI
5	1	1	1	5	5	855	316	7	21	90.894005	1
5	1	1	1	5	6	883	316	61	26	84.121208	da?a
4	1	1	1	6	0	196	353	157	26	-1	
5	1	1	1	6	1	196	353	46	21	90.522034	HKE
5	1	1	1	6	2	264	353	5	21	87.544601	1
5	1	1	1	6	3	292	353	61	26	79.270058	da?a
4	1	1	1	7	0	197	381	748	30	-1	
5	1	1	1	7	1	197	386	45	21	96.433121	HCH
5	1	1	1	7	2	264	386	6	21	91.118027	1
5	1	1	1	7	3	292	386	61	25	84.046837	da?a
5	1	1	1	7	4	788	382	47	21	94.173943	BBG
5	1	1	1	7	5	856	382	6	21	85.889709	1
5	1	1	1	7	6	884	381	61	27	85.773834	da?a
4	1	1	1	8	0	197	414	748	31	-1	
5	1	1	1	8	1	197	419	46	22	90.896133	HCU
5	1	1	1	8	2	264	420	6	20	94.597870	1
5	1	1	1	8	3	292	419	61	26	17.476702	daa
5	1	1	1	8	4	788	415	46	22	93.441505	BMA
5	1	1	1	8	5	856	415	6	21	90.532440	1
5	1	1	1	8	6	884	414	61	27	48.498260	da?a
4	1	1	1	9	0	197	448	748	30	-1	
5	1	1	1	9	1	197	452	46	21	92.831947	HSU
5	1	1	1	9	2	265	453	5	20	88.734680	1
5	1	1	1	9	3	292	452	61	26	86.169540	da%a
5	1	1	1	9	4	789	449	46	21	95.665382	BOP
5	1	1	1	9	5	856	448	7	22	80.373657	1
5	1	1	1	9	6	884	448	61	27	70.688004	da?a
4	1	1	1	10	0	198	481	731	30	-1	
5	1	1	1	10	1	198	486	44	20	91.128166	HSA
5	1	1	1	10	2	265	486	5	20	89.225685	1
5	1	1	1	10	3	292	486	61	25	88.607155	da?a
5	1	1	1	10	4	788	482	46	21	96.407608	BRA
5	1	1	1	10	5	856	482	6	21	78.811966	1
5	1	1	1	10	6	884	481	45	27	92.297852	da?
