level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1489	2105	-1	
2	1	1	0	0	0	198	102	1110	1771	-1	
3	1	1	1	0	0	198	102	1110	1771	-1	
4	1	1	1	1	0	1268	102	40	18	-1	
5	1	1	1	1	1	1268	102	40	18	96.664253	129
4	1	1	1	2	0	200	205	152	28	-1	
5	1	1	1	2	1	200	208	54	20	93.873009	199.
5	1	1	1	2	2	276	205	76	28	95.838333	speak
4	1	1	1	3	0	198	256	945	40	-1	
5	1	1	1	3	1	198	272	41	20	57.567081	HO!
5	1	1	1	3	2	266	272	6	19	83.273911	1
5	1	1	1	3	3	294	270	90	26	36.134396	kadgi,
5	1	1	1	3	4	407	269	13	20	91.837349	3
5	1	1	1	3	5	439	275	57	15	91.837349	men,
5	1	1	1	3	6	519	267	13	19	92.372444	5
5	1	1	1	3	7	551	266	93	27	40.832195	dgagar
5	1	1	1	3	8	792	262	47	20	95.066948	HOP
5	1	1	1	3	9	860	261	6	20	92.512016	1
5	1	1	1	3	10	889	256	254	31	55.960789	kadgilida|kadgim
4	1	1	1	4	0	198	289	962	38	-1	
5	1	1	1	4	1	198	303	45	20	95.498840	HTH
5	1	1	1	4	2	266	303	6	20	91.143311	1
5	1	1	1	4	3	295	298	269	29	48.822334	kadgilida|kadzime
5	1	1	1	4	4	793	293	45	21	93.934860	HBA
5	1	1	1	4	5	860	293	7	20	92.323807	1
5	1	1	1	4	6	889	289	271	29	23.973074	kadzilida|kadgime
4	1	1	1	5	0	199	320	962	40	-1	
5	1	1	1	5	1	199	335	45	20	85.251152	HKA
5	1	1	1	5	2	267	335	6	19	88.285324	1
5	1	1	1	5	3	296	331	237	29	73.533401	kadzikina|kaime
5	1	1	1	5	4	794	325	42	21	77.799004	HNI
5	1	1	1	5	5	861	325	7	20	90.265862	1
5	1	1	1	5	6	890	320	271	30	11.560230	kadgileda|kadzime
4	1	1	1	6	0	200	363	366	29	-1	
5	1	1	1	6	1	200	367	45	21	90.792702	HKE
5	1	1	1	6	2	267	367	6	20	86.925598	1
5	1	1	1	6	3	296	363	270	29	7.293701	kadgilina|kad3ime
4	1	1	1	7	0	201	386	977	39	-1	
5	1	1	1	7	1	201	399	45	21	95.411995	HCH
5	1	1	1	7	2	268	400	6	19	86.703995	1
5	1	1	1	7	3	297	395	270	30	53.134121	kadgilida|kadzime
5	1	1	1	7	4	795	390	46	22	84.295967	BBG
5	1	1	1	7	5	863	390	6	21	91.579941	1
5	1	1	1	7	6	891	386	287	30	27.927624	kadztleda|kadzi?me
4	1	1	1	8	0	202	418	976	40	-1	
5	1	1	1	8	1	202	433	45	20	90.543625	HCU
5	1	1	1	8	2	269	433	6	20	89.364525	1
5	1	1	1	8	3	298	428	269	30	50.776169	kadgzilida|kadzime
5	1	1	1	8	4	796	423	45	23	95.347008	BMA
5	1	1	1	8	5	864	423	6	22	93.130783	1
5	1	1	1	8	6	892	418	286	32	46.180168	kadzikie|kadzidzme
4	1	1	1	9	0	202	453	929	38	-1	
5	1	1	1	9	1	202	466	46	20	91.439674	HSU
5	1	1	1	9	2	270	466	5	19	88.423943	1
5	1	1	1	9	3	298	462	269	29	35.884209	kadgtlida|kadzime
5	1	1	1	9	4	796	457	47	21	95.237724	BOP
5	1	1	1	9	5	860	456	14	21	88.332001	5
5	1	1	1	9	6	893	453	238	30	34.067886	dgzagarla|dzarem
4	1	1	1	10	0	203	484	992	39	-1	
5	1	1	1	10	1	203	498	44	21	91.499954	HSA
5	1	1	1	10	2	270	498	5	19	91.064087	1
5	1	1	1	10	3	299	495	269	28	66.579681	kadzilida|kadzime
5	1	1	1	10	4	797	489	45	22	95.625298	BRA
5	1	1	1	10	5	865	489	5	21	92.284790	1
5	1	1	1	10	6	893	484	302	31	29.671888	kadgiluia|kadzid3me
4	1	1	1	11	0	204	516	1040	39	-1	
5	1	1	1	11	1	204	530	45	21	88.608505	HJO
5	1	1	1	11	2	270	530	6	19	92.662979	1
5	1	1	1	11	3	299	527	270	28	34.599949	kadgitina|kadzime
5	1	1	1	11	4	797	522	46	21	89.791519	BGH
5	1	1	1	11	5	865	522	6	20	45.322796	1
5	1	1	1	11	6	894	520	170	27	40.194077	kadgilijae,
5	1	1	1	11	7	1086	518	14	21	91.230820	3
5	1	1	1	11	8	1119	516	125	27	75.173004	menkejse
4	1	1	1	12	0	204	554	734	33	-1	
5	1	1	1	12	1	204	562	43	20	68.034058	HDH
5	1	1	1	12	2	271	562	5	19	86.530556	1
5	1	1	1	12	3	299	559	270	28	45.549500	kadgitena|kadzime
5	1	1	1	12	4	797	554	43	21	67.222023	MUL
5	1	1	1	12	5	863	564	75	5	84.251404	-----
4	1	1	1	13	0	204	584	879	34	-1	
5	1	1	1	13	1	204	593	46	20	94.739021	HBG
5	1	1	1	13	2	272	593	5	20	64.546143	1
5	1	1	1	13	3	300	591	269	27	31.545681	kadgiteda|kadzime
5	1	1	1	13	4	797	587	46	20	87.122536	MU2
5	1	1	1	13	5	865	586	7	21	91.264519	1
5	1	1	1	13	6	894	585	91	27	48.804771	kadzi,
5	1	1	1	13	7	1007	584	13	21	96.027649	3
5	1	1	1	13	8	1039	590	44	15	96.050385	men
4	1	1	1	14	0	204	617	847	34	-1	
5	1	1	1	14	1	204	625	44	21	79.977547	HO2
5	1	1	1	14	2	272	625	5	20	90.073975	1
5	1	1	1	14	3	300	624	90	27	68.923889	kadgi,
5	1	1	1	14	4	412	624	13	19	96.133827	3
5	1	1	1	14	5	445	630	44	13	95.341858	men
5	1	1	1	14	6	797	618	43	22	91.216270	SAL
5	1	1	1	14	7	862	618	13	21	93.830544	3
5	1	1	1	14	8	895	624	57	17	95.510384	men,
5	1	1	1	14	9	974	617	14	21	96.300011	6
5	1	1	1	14	10	1008	622	43	21	63.873310	cor
4	1	1	1	15	0	205	648	928	36	-1	
5	1	1	1	15	1	205	658	44	21	67.041161	HRA
5	1	1	1	15	2	272	658	6	20	24.538494	t
5	1	1	1	15	3	300	655	287	29	15.004625	kadgilidalkadsi?me
5	1	1	1	15	4	798	651	46	21	96.317551	SBA
5	1	1	1	15	5	863	650	12	22	83.955765	4
5	1	1	1	15	6	899	648	234	29	0.000000	1a-ila?ae|leime
4	1	1	1	16	0	205	681	863	31	-1	
5	1	1	1	16	1	205	691	44	21	72.592773	03
5	1	1	1	16	2	270	702	75	3	87.500061	-----
5	1	1	1	16	3	798	684	48	21	95.143356	OCU
5	1	1	1	16	4	863	684	14	21	93.167030	2
5	1	1	1	16	5	895	681	173	30	31.135015	kahila|kuha
4	1	1	1	17	0	205	789	141	21	-1	
5	1	1	1	17	1	205	790	57	20	93.003059	200.
5	1	1	1	17	2	286	789	60	19	96.092873	hear
4	1	1	1	18	0	206	845	897	35	-1	
5	1	1	1	18	1	206	854	40	20	74.178879	HOt
5	1	1	1	18	2	274	854	5	19	63.329659	t
5	1	1	1	18	3	302	856	62	24	89.116890	ajum
5	1	1	1	18	4	801	847	46	21	95.217216	HOP
5	1	1	1	18	5	868	847	8	21	92.472198	1
5	1	1	1	18	6	897	845	206	29	0.000000	ajumltdajajum
4	1	1	1	19	0	206	877	913	34	-1	
5	1	1	1	19	1	206	886	45	20	85.606110	HTH
5	1	1	1	19	2	274	886	6	20	48.070297	t
5	1	1	1	19	3	303	884	237	27	58.689171	ajumlida|aumeme
5	1	1	1	19	4	801	880	45	20	93.834564	HBA
5	1	1	1	19	5	869	880	6	20	89.268372	1
5	1	1	1	19	6	898	877	221	29	32.409973	ajumlida]aumem
4	1	1	1	20	0	206	909	978	35	-1	
5	1	1	1	20	1	206	918	46	20	85.675133	HKA
5	1	1	1	20	2	274	918	6	19	90.487595	1
5	1	1	1	20	3	303	916	237	28	19.379539	ajumlina|aumeme
5	1	1	1	20	4	802	912	42	20	68.461281	HNI
5	1	1	1	20	5	869	911	6	21	59.308464	1
5	1	1	1	20	6	898	905	184	37	8.217812	atjumledaljal
5	1	1	1	20	7	1094	911	90	25	33.006660	jumame
4	1	1	1	21	0	207	948	365	28	-1	
5	1	1	1	21	1	207	950	45	21	18.471851	KE
5	1	1	1	21	2	274	951	6	19	85.964211	1
5	1	1	1	21	3	303	948	269	28	48.930321	ajumlinda|ajumeme
4	1	1	1	22	0	207	974	930	34	-1	
5	1	1	1	22	1	207	982	45	19	95.309738	HCH
5	1	1	1	22	2	275	982	6	19	83.223190	1
5	1	1	1	22	3	304	980	221	28	0.000000	ajumtidajaumem
5	1	1	1	22	4	802	977	47	19	96.372772	BBG
5	1	1	1	22	5	869	976	7	20	85.134796	1
5	1	1	1	22	6	898	974	239	29	67.042252	ajumleda|ajumem
4	1	1	1	23	0	208	1007	929	34	-1	
5	1	1	1	23	1	208	1014	45	20	90.404427	HCU
5	1	1	1	23	2	275	1014	5	20	87.606476	1
5	1	1	1	23	3	303	1012	238	29	0.000000	ajumlidalajumem
5	1	1	1	23	4	802	1008	46	22	93.049675	BMA
5	1	1	1	23	5	869	1009	7	20	89.450935	1
5	1	1	1	23	6	898	1007	239	29	46.803135	ajulejan|ajumem
4	1	1	1	24	0	208	1038	929	35	-1	
5	1	1	1	24	1	208	1046	46	21	93.594193	HSU
5	1	1	1	24	2	275	1046	6	21	80.925842	1
5	1	1	1	24	3	305	1045	237	28	24.145651	ajumbida]aumeme
5	1	1	1	24	4	802	1041	47	21	94.382309	BOP
5	1	1	1	24	5	870	1041	7	21	93.041153	1
5	1	1	1	24	6	898	1038	239	30	72.671669	ajumkeda|ajalem
4	1	1	1	25	0	208	1072	913	34	-1	
5	1	1	1	25	1	208	1079	44	21	89.922493	HSA
5	1	1	1	25	2	275	1079	6	20	75.954071	1
