level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1489	2105	-1	
2	1	1	0	0	0	191	102	1116	1637	-1	
3	1	1	1	0	0	191	102	1116	1637	-1	
4	1	1	1	1	0	1281	102	26	18	-1	
5	1	1	1	1	1	1281	102	26	18	96.865097	80
4	1	1	1	2	0	199	192	131	20	-1	
5	1	1	1	2	1	199	193	38	19	95.716522	52.
5	1	1	1	2	2	258	192	72	19	95.716522	stone
4	1	1	1	3	0	200	250	695	26	-1	
5	1	1	1	3	1	200	253	37	18	32.662640	HOI
5	1	1	1	3	2	262	254	5	17	89.688332	1
5	1	1	1	3	3	288	253	54	23	66.245247	divi
5	1	1	1	3	4	752	250	43	19	94.254585	HOP
5	1	1	1	3	5	815	250	5	19	86.887543	1
5	1	1	1	3	6	841	250	54	24	28.088541	diri
4	1	1	1	4	0	200	280	695	26	-1	
5	1	1	1	4	1	200	283	42	18	91.404427	HTH
5	1	1	1	4	2	262	283	6	18	86.604927	1
5	1	1	1	4	3	288	282	54	24	8.422756	diri
5	1	1	1	4	4	752	280	42	19	91.812233	HBA
5	1	1	1	4	5	815	280	5	19	91.990814	1
5	1	1	1	4	6	841	280	54	24	88.094215	dict
4	1	1	1	5	0	200	310	695	26	-1	
5	1	1	1	5	1	200	313	41	19	89.257759	HKA
5	1	1	1	5	2	263	313	5	18	70.207779	t
5	1	1	1	5	3	288	313	54	23	87.345245	diri
5	1	1	1	5	4	752	310	39	20	64.348457	HN]
5	1	1	1	5	5	815	311	6	18	71.783714	1
5	1	1	1	5	6	841	310	54	24	80.041458	dici
4	1	1	1	6	0	200	343	142	24	-1	
5	1	1	1	6	1	200	343	42	20	58.429077	WKE
5	1	1	1	6	2	263	344	5	18	93.638031	1
5	1	1	1	6	3	288	343	54	24	16.613216	divi
4	1	1	1	7	0	200	371	695	27	-1	
5	1	1	1	7	1	200	374	42	19	91.689949	HCH
5	1	1	1	7	2	263	375	5	18	48.510914	1
5	1	1	1	7	3	289	374	53	24	16.650896	divi
5	1	1	1	7	4	752	371	43	20	93.507462	BBG
5	1	1	1	7	5	815	371	6	20	80.933121	1
5	1	1	1	7	6	841	371	54	24	85.608032	diri
4	1	1	1	8	0	200	402	695	26	-1	
5	1	1	1	8	1	200	405	43	19	86.850945	HCU
5	1	1	1	8	2	263	406	5	18	94.228951	1
5	1	1	1	8	3	289	405	53	23	23.724266	divi
5	1	1	1	8	4	752	402	42	19	96.311066	BMA
5	1	1	1	8	5	815	402	5	19	92.826195	1
5	1	1	1	8	6	841	402	54	24	90.115639	diri
4	1	1	1	9	0	200	432	695	26	-1	
5	1	1	1	9	1	200	434	43	19	85.375023	HSU
5	1	1	1	9	2	263	435	5	18	87.058945	1
5	1	1	1	9	3	288	434	54	24	62.880650	dici
5	1	1	1	9	4	752	432	43	19	93.179985	BOP
