level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1489	2105	-1	
2	1	1	0	0	0	198	102	1108	1730	-1	
3	1	1	1	0	0	198	102	1108	1730	-1	
4	1	1	1	1	0	1268	102	38	17	-1	
5	1	1	1	1	1	1268	102	38	17	93.847168	111
4	1	1	1	2	0	200	200	152	27	-1	
5	1	1	1	2	1	200	202	54	21	95.501396	145.
5	1	1	1	2	2	280	200	72	27	87.697433	light
4	1	1	1	3	0	198	256	732	30	-1	
5	1	1	1	3	1	198	266	40	20	69.580688	HO!
5	1	1	1	3	2	265	266	6	20	87.553864	1
5	1	1	1	3	3	297	265	70	21	85.572487	la-c,
5	1	1	1	3	4	390	264	12	19	91.816254	3
5	1	1	1	3	5	425	262	72	20	56.641678	labae
5	1	1	1	3	6	790	257	45	21	93.421860	HOP
5	1	1	1	3	7	856	257	7	21	92.031670	1
5	1	1	1	3	8	889	256	41	21	61.977905	lar
4	1	1	1	4	0	198	288	764	29	-1	
5	1	1	1	4	1	198	297	45	20	95.327782	HTH
5	1	1	1	4	2	262	298	12	18	81.901283	3
5	1	1	1	4	3	298	296	72	20	67.864334	labac
5	1	1	1	4	4	790	289	45	21	94.576118	HBA
5	1	1	1	4	5	853	289	13	20	88.160522	3
5	1	1	1	4	6	890	288	72	20	58.075592	labar
4	1	1	1	5	0	199	319	763	30	-1	
5	1	1	1	5	1	199	329	45	20	90.548790	HKA
5	1	1	1	5	2	262	329	13	19	67.988235	3
5	1	1	1	5	3	298	328	73	20	73.379433	labar
5	1	1	1	5	4	790	321	42	20	88.634628	HNI
5	1	1	1	5	5	854	320	13	20	90.951912	3
5	1	1	1	5	6	890	319	72	21	37.130600	labar
4	1	1	1	6	0	199	359	171	21	-1	
5	1	1	1	6	1	199	360	45	20	90.614868	HKE
5	1	1	1	6	2	263	360	12	19	74.233383	3
5	1	1	1	6	3	299	359	71	19	62.111572	labar
4	1	1	1	7	0	199	381	761	30	-1	
5	1	1	1	7	1	199	390	46	21	59.681606	HCH
5	1	1	1	7	2	267	391	6	19	59.874405	1
5	1	1	1	7	3	299	390	41	19	74.047157	lac
5	1	1	1	7	4	791	383	46	20	88.061256	BBG
5	1	1	1	7	5	855	383	13	20	92.255234	3
5	1	1	1	7	6	887	381	73	22	69.388344	cabal
4	1	1	1	8	0	200	411	873	32	-1	
5	1	1	1	8	1	200	422	46	21	89.125381	HCU
5	1	1	1	8	2	264	422	12	20	73.029999	3
5	1	1	1	8	3	299	422	73	20	51.130974	labar
5	1	1	1	8	4	791	415	46	21	95.558243	BMA
5	1	1	1	8	5	855	415	13	20	91.830681	3
5	1	1	1	8	6	891	414	86	22	36.095200	labar,
5	1	1	1	8	7	1000	411	73	22	95.106285	cabal
4	1	1	1	9	0	200	445	761	30	-1	
5	1	1	1	9	1	200	455	47	20	93.812279	HSU
5	1	1	1	9	2	264	455	13	19	65.727165	3.
5	1	1	1	9	3	300	454	73	19	31.411400	labarc
5	1	1	1	9	4	792	447	46	21	94.904617	BOP
5	1	1	1	9	5	856	447	13	20	85.855171	3
5	1	1	1	9	6	888	445	73	22	80.584953	rabal
4	1	1	1	10	0	200	477	761	30	-1	
5	1	1	1	10	1	200	486	45	21	94.709953	HSA
5	1	1	1	10	2	265	486	12	20	80.733894	3
5	1	1	1	10	3	301	485	72	21	70.327209	labac
5	1	1	1	10	4	793	479	44	20	94.305962	BRA
5	1	1	1	10	5	856	479	13	20	91.760910	3
5	1	1	1	10	6	889	477	72	22	91.760910	cabal
4	1	1	1	11	0	201	510	761	28	-1	
5	1	1	1	11	1	201	518	46	20	91.388550	HJO
5	1	1	1	11	2	265	518	13	18	81.370140	3
5	1	1	1	11	3	301	517	72	19	72.101952	labac
5	1	1	1	11	4	793	511	45	21	92.691383	BGH
5	1	1	1	11	5	856	511	14	20	90.910736	3
5	1	1	1	11	6	889	510	73	21	46.852089	cabal
4	1	1	1	12	0	201	543	732	26	-1	
5	1	1	1	12	1	201	549	45	20	92.438232	HDH
