level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1489	2105	-1	
2	1	1	0	0	0	208	102	1100	1747	-1	
3	1	1	1	0	0	208	102	1100	1747	-1	
4	1	1	1	1	0	1268	102	40	18	-1	
5	1	1	1	1	1	1268	102	40	18	96.845963	124
4	1	1	1	2	0	213	200	222	27	-1	
5	1	1	1	2	1	213	200	56	21	92.738174	184.
5	1	1	1	2	2	291	200	30	21	96.563248	be
5	1	1	1	2	3	340	200	95	27	96.242950	hungry
4	1	1	1	3	0	211	263	892	28	-1	
5	1	1	1	3	1	211	264	41	20	86.287872	HO1
5	1	1	1	3	2	279	264	6	20	91.137543	1
5	1	1	1	3	3	309	264	111	27	54.216209	renge?e
5	1	1	1	3	4	808	264	45	20	95.249138	HOP
5	1	1	1	3	5	873	265	7	19	93.048134	1
5	1	1	1	3	6	903	270	74	21	89.452271	renge
5	1	1	1	3	7	996	263	107	25	46.771816	faikena
4	1	1	1	4	0	210	295	813	28	-1	
5	1	1	1	4	1	210	295	46	21	94.915146	HTH
5	1	1	1	4	2	279	296	7	20	92.038094	1
5	1	1	1	4	3	309	295	143	28	91.441193	cengelida
5	1	1	1	4	4	807	295	46	22	96.775352	HBA
5	1	1	1	4	5	873	296	7	20	73.425713	1
5	1	1	1	4	6	902	295	121	27	87.634842	cengekie
4	1	1	1	5	0	210	326	894	29	-1	
5	1	1	1	5	1	210	327	46	21	91.837677	HKA
5	1	1	1	5	2	279	328	7	20	89.683617	1
5	1	1	1	5	3	308	328	143	27	89.683617	cengelina
5	1	1	1	5	4	808	327	42	21	89.120514	HNI
5	1	1	1	5	5	874	328	6	20	87.568016	1
5	1	1	1	5	6	903	333	74	21	45.695835	renge
5	1	1	1	5	7	997	326	107	21	31.845879	taikina
4	1	1	1	6	0	211	359	303	28	-1	
5	1	1	1	6	1	211	359	46	21	91.935181	HKE
5	1	1	1	6	2	278	361	7	19	93.159576	1
5	1	1	1	6	3	308	365	79	22	69.382858	renge
5	1	1	1	6	4	408	360	106	20	91.116447	taikina
4	1	1	1	7	0	210	390	927	29	-1	
5	1	1	1	7	1	210	391	47	21	96.406013	HCH
5	1	1	1	7	2	279	392	6	20	89.989037	1
