level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1489	2105	-1	
2	1	1	0	0	0	206	102	1101	1755	-1	
3	1	1	1	0	0	206	102	1101	1755	-1	
4	1	1	1	1	0	1281	102	26	18	-1	
5	1	1	1	1	1	1281	102	26	18	96.423546	76
4	1	1	1	2	0	206	202	127	25	-1	
5	1	1	1	2	1	206	202	42	20	95.656143	40.
5	1	1	1	2	2	271	205	62	22	96.512802	ring
4	1	1	1	3	0	206	258	753	34	-1	
5	1	1	1	3	1	206	266	44	21	78.765244	HO1
5	1	1	1	3	2	275	266	8	19	95.224922	1
5	1	1	1	3	3	304	265	76	27	95.453918	pola,
5	1	1	1	3	4	401	264	14	20	91.423683	2
5	1	1	1	3	5	434	264	78	20	91.423683	mudam
5	1	1	1	3	6	804	259	46	21	95.820328	HOP
5	1	1	1	3	7	871	259	7	20	96.043823	1
5	1	1	1	3	8	899	258	60	27	95.806763	pola
4	1	1	1	4	0	207	290	752	33	-1	
5	1	1	1	4	1	207	297	46	21	95.135796	HTH
5	1	1	1	4	2	275	298	8	19	92.939278	1
5	1	1	1	4	3	305	297	62	26	96.435127	pula
5	1	1	1	4	4	804	292	45	20	96.477455	HBA
5	1	1	1	4	5	871	292	7	19	93.349228	1
5	1	1	1	4	6	899	290	60	26	94.180687	pola
4	1	1	1	5	0	207	322	753	33	-1	
5	1	1	1	5	1	207	329	46	21	90.264114	HKA
5	1	1	1	5	2	276	329	7	19	86.155930	1
5	1	1	1	5	3	305	328	62	27	94.352180	pula
5	1	1	1	5	4	805	323	42	20	91.070824	HNI
5	1	1	1	5	5	872	323	7	19	93.727867	1
5	1	1	1	5	6	900	322	60	26	96.016907	pola
4	1	1	1	6	0	207	358	285	29	-1	
5	1	1	1	6	1	207	361	47	21	90.864388	HKE
5	1	1	1	6	2	276	361	7	20	96.557106	1
5	1	1	1	6	3	306	360	74	27	95.685280	pola,
5	1	1	1	6	4	402	359	14	20	96.606422	2
5	1	1	1	6	5	435	358	57	25	90.452133	mudi
4	1	1	1	7	0	208	385	786	35	-1	
5	1	1	1	7	1	208	393	46	21	96.373718	HCH
5	1	1	1	7	2	276	393	8	20	96.516113	1
5	1	1	1	7	3	306	392	61	28	96.125488	pula
5	1	1	1	7	4	806	386	46	22	96.042274	BBG
5	1	1	1	7	5	870	386	13	20	93.167786	2
5	1	1	1	7	6	901	385	93	26	84.319275	muldam
4	1	1	1	8	0	209	419	785	33	-1	
5	1	1	1	8	1	209	425	46	21	90.960312	HCU
