level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1489	2105	-1	
2	1	1	0	0	0	199	102	1108	1794	-1	
3	1	1	1	0	0	199	102	1108	1794	-1	
4	1	1	1	1	0	1281	102	26	18	-1	
5	1	1	1	1	1	1281	102	26	18	96.719147	89
4	1	1	1	2	0	199	200	247	23	-1	
5	1	1	1	2	1	199	200	45	21	96.127357	79.
5	1	1	1	2	2	266	201	180	22	95.386314	cauliflower
4	1	1	1	3	0	200	265	848	26	-1	
5	1	1	1	3	1	200	265	43	21	88.342575	HO1
5	1	1	1	3	2	270	267	7	19	95.244583	1
5	1	1	1	3	3	300	266	29	21	93.269966	ba
5	1	1	1	3	4	349	266	60	21	90.816673	kobi
5	1	1	1	3	5	810	270	47	21	95.712021	HOP
5	1	1	1	3	6	877	271	8	20	90.967278	1
5	1	1	1	3	7	906	270	61	21	88.608109	ba?a
5	1	1	1	3	8	988	269	60	22	88.608109	kobi
4	1	1	1	4	0	199	298	816	21	-1	
5	1	1	1	4	1	199	298	47	20	95.868820	HTH
5	1	1	1	4	2	269	299	8	19	95.868820	1
5	1	1	1	4	3	300	299	29	20	92.921059	ba
5	1	1	1	4	4	349	299	60	20	91.612991	kobi
5	1	1	1	4	5	811	302	46	16	94.815872	HBA
5	1	1	1	4	6	878	303	7	15	93.860817	1
5	1	1	1	4	7	906	302	30	16	93.259666	ba
5	1	1	1	4	8	955	301	60	17	91.132629	kobi
4	1	1	1	5	0	201	327	816	25	-1	
5	1	1	1	5	1	201	329	48	20	90.789612	HKA
5	1	1	1	5	2	272	329	7	20	76.543213	1
5	1	1	1	5	3	301	329	31	20	93.244003	ba
5	1	1	1	5	4	351	328	60	21	89.454964	kobi
5	1	1	1	5	5	813	327	43	20	91.949867	HNI
5	1	1	1	5	6	880	327	7	20	94.913643	1
5	1	1	1	5	7	909	327	29	20	92.414986	ba
5	1	1	1	5	8	958	327	59	25	92.002754	kopi
4	1	1	1	6	0	202	361	209	22	-1	
5	1	1	1	6	1	202	361	48	22	89.848824	HKE
5	1	1	1	6	2	273	362	6	21	95.188744	1
5	1	1	1	6	3	302	361	29	22	91.192062	ba
5	1	1	1	6	4	351	361	60	21	91.192062	kubi
4	1	1	1	7	0	202	392	816	24	-1	
5	1	1	1	7	1	202	394	48	22	96.196419	HCH
5	1	1	1	7	2	273	395	7	20	95.953255	1
5	1	1	1	7	3	303	394	29	22	92.590286	ba
5	1	1	1	7	4	352	394	59	21	92.590286	kobi
