level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1489	2105	-1	
2	1	1	0	0	0	198	102	1109	1743	-1	
3	1	1	1	0	0	198	102	1109	1743	-1	
4	1	1	1	1	0	1281	102	26	18	-1	
5	1	1	1	1	1	1281	102	26	18	96.893059	93
4	1	1	1	2	0	198	192	125	21	-1	
5	1	1	1	2	1	198	193	42	20	93.069397	91.
5	1	1	1	2	2	263	192	60	21	94.330307	milk
4	1	1	1	3	0	199	251	743	29	-1	
5	1	1	1	3	1	199	256	42	20	86.920990	HO1
5	1	1	1	3	2	267	256	6	19	89.366234	1
5	1	1	1	3	3	296	255	59	25	54.558357	ftowa
5	1	1	1	3	4	788	251	46	21	95.663300	HOP
5	1	1	1	3	5	856	252	7	19	92.843002	1
5	1	1	1	3	6	885	251	57	25	72.668282	fowa
4	1	1	1	4	0	199	282	743	30	-1	
5	1	1	1	4	1	199	286	45	21	96.414185	HTH
5	1	1	1	4	2	266	287	8	20	92.552399	1
5	1	1	1	4	3	296	287	59	25	41.426010	ftuwa
5	1	1	1	4	4	788	282	46	22	96.090866	HBA
5	1	1	1	4	5	856	283	7	20	92.271980	1
5	1	1	1	4	6	885	282	57	26	2.742481	fuwa
4	1	1	1	5	0	199	313	744	30	-1	
5	1	1	1	5	1	199	319	45	20	89.975502	HKA
5	1	1	1	5	2	267	319	6	19	92.606613	1
5	1	1	1	5	3	297	318	58	25	42.357220	ftuwa
5	1	1	1	5	4	789	314	42	21	92.231003	HNI
5	1	1	1	5	5	856	315	7	19	95.189819	1
5	1	1	1	5	6	886	313	57	26	95.189819	tua?
4	1	1	1	6	0	199	349	156	26	-1	
5	1	1	1	6	1	199	349	46	21	88.486107	HKE
5	1	1	1	6	2	267	350	7	20	89.290878	1
5	1	1	1	6	3	296	350	59	25	64.191422	tawa
4	1	1	1	7	0	199	377	745	29	-1	
5	1	1	1	7	1	199	381	46	21	96.079361	HCH
5	1	1	1	7	2	267	381	7	20	90.659637	1
5	1	1	1	7	3	297	381	58	25	71.932426	tuwa
5	1	1	1	7	4	789	377	46	21	95.514717	BBG
5	1	1	1	7	5	858	377	5	20	60.902786	1
5	1	1	1	7	6	886	377	58	25	53.912754	towa
4	1	1	1	8	0	199	409	744	30	-1	
5	1	1	1	8	1	199	414	47	21	90.133850	HCU
5	1	1	1	8	2	267	414	7	20	96.203766	1
5	1	1	1	8	3	297	414	43	25	93.548981	tua
5	1	1	1	8	4	789	409	46	22	95.441338	BMA
5	1	1	1	8	5	857	410	7	20	91.912331	1
5	1	1	1	8	6	886	409	57	26	82.728516	towa
4	1	1	1	9	0	200	440	744	30	-1	
5	1	1	1	9	1	200	445	46	20	94.261200	HSU
5	1	1	1	9	2	267	445	7	20	88.810936	1
5	1	1	1	9	3	297	445	58	25	0.000000	kuwa
5	1	1	1	9	4	790	440	46	21	95.227089	BOP
5	1	1	1	9	5	858	440	6	20	92.875633	1
5	1	1	1	9	6	887	440	57	25	54.474037	tuwa
4	1	1	1	10	0	200	472	728	29	-1	
5	1	1	1	10	1	200	476	45	21	95.955147	HSA
5	1	1	1	10	2	267	477	7	19	89.449699	1
