level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1489	2105	-1	
2	1	1	0	0	0	197	102	1111	1743	-1	
3	1	1	1	0	0	1268	102	40	18	-1	
4	1	1	1	1	0	1268	102	40	18	-1	
5	1	1	1	1	1	1268	102	40	18	96.148376	109
3	1	1	2	0	0	197	195	813	183	-1	
4	1	1	2	1	0	199	195	454	22	-1	
5	1	1	2	1	1	199	197	54	20	94.389099	139.
5	1	1	2	1	2	280	195	55	21	95.252708	left
5	1	1	2	1	3	651	215	2	2	35.874138	:
4	1	1	2	2	0	197	248	812	36	-1	
5	1	1	2	2	1	197	261	42	20	55.114311	HOt
5	1	1	2	2	2	264	261	6	19	89.739182	1
5	1	1	2	2	3	297	259	85	25	81.895905	lenga,
5	1	1	2	2	4	405	257	12	20	93.018394	3
5	1	1	2	2	5	437	256	92	24	33.405655	kondze
5	1	1	2	2	6	789	249	46	21	95.987892	HOP
5	1	1	2	2	7	856	249	7	20	91.678314	1
5	1	1	2	2	8	889	248	71	26	70.875633	linga
5	1	1	2	2	9	980	253	29	20	96.812775	pa
4	1	1	2	3	0	197	279	812	36	-1	
5	1	1	2	3	1	197	291	45	20	95.454315	HTH
5	1	1	2	3	2	265	292	6	17	91.263977	1
5	1	1	2	3	3	298	290	71	25	72.315933	linga
5	1	1	2	3	4	389	295	28	19	96.257248	pa
5	1	1	2	3	5	789	281	45	20	95.622902	HBA
5	1	1	2	3	6	856	281	7	19	92.544350	1
5	1	1	2	3	7	889	279	72	26	81.518082	linga
5	1	1	2	3	8	980	283	29	21	96.861336	pa
4	1	1	2	4	0	198	310	812	35	-1	
5	1	1	2	4	1	198	321	46	20	90.668274	HKA
5	1	1	2	4	2	265	321	6	19	91.369423	1
5	1	1	2	4	3	298	320	72	25	80.852776	linga
5	1	1	2	4	4	390	324	28	20	96.701721	pa
5	1	1	2	4	5	790	311	42	21	90.694588	HNI
5	1	1	2	4	6	857	311	7	19	89.964287	1
5	1	1	2	4	7	890	310	72	26	25.554895	linga
5	1	1	2	4	8	981	315	29	20	96.749527	pa
4	1	1	2	5	0	198	349	217	29	-1	
5	1	1	2	5	1	198	352	47	21	91.456444	HKE
5	1	1	2	5	2	265	352	8	20	66.071457	1
5	1	1	2	5	3	299	351	72	27	84.232254	linga
5	1	1	2	5	4	392	349	23	26	47.212788	fi
3	1	1	3	0	0	199	374	843	195	-1	
4	1	1	3	1	0	199	374	764	36	-1	
5	1	1	3	1	1	199	385	46	20	94.714813	HCH
5	1	1	3	1	2	267	384	5	20	80.499962	1
5	1	1	3	1	3	299	383	73	27	54.946957	linga
5	1	1	3	1	4	392	381	56	21	96.215546	kuti
5	1	1	3	1	5	791	375	46	20	94.023064	BBG
5	1	1	3	1	6	859	374	6	21	49.212524	1
5	1	1	3	1	7	891	374	72	26	36.923470	linga
4	1	1	3	2	0	200	403	840	39	-1	
5	1	1	3	2	1	200	417	46	20	86.276413	HCU
5	1	1	3	2	2	267	417	5	19	52.899475	1
5	1	1	3	2	3	300	416	72	26	64.111549	linga
5	1	1	3	2	4	392	414	57	20	55.394253	kuti
5	1	1	3	2	5	791	407	45	21	95.692619	BMA
5	1	1	3	2	6	858	406	7	21	92.948242	1
5	1	1	3	2	7	891	406	72	26	55.746735	linga
5	1	1	3	2	8	983	403	57	21	54.697857	kutt
4	1	1	3	3	0	201	436	809	38	-1	
5	1	1	3	3	1	201	449	46	20	84.905815	HSU
5	1	1	3	3	2	268	448	6	21	84.905815	{
5	1	1	3	3	3	301	448	71	26	77.762306	linga
5	1	1	3	3	4	392	452	28	21	96.913101	pa
5	1	1	3	3	5	792	439	46	21	96.414291	BOP
5	1	1	3	3	6	859	439	7	20	91.137924	1
5	1	1	3	3	7	892	438	71	27	90.793755	lenga
5	1	1	3	3	8	984	436	26	26	43.366379	fi
4	1	1	3	4	0	201	470	763	36	-1	
5	1	1	3	4	1	201	481	45	21	92.941032	HSA
5	1	1	3	4	2	268	481	6	19	92.369179	1
5	1	1	3	4	3	301	480	72	26	88.919495	linga
5	1	1	3	4	4	393	485	28	20	96.080536	pa
5	1	1	3	4	5	793	471	45	21	96.896584	BRA
5	1	1	3	4	6	860	471	6	20	90.672325	1
5	1	1	3	4	7	892	470	72	27	81.871880	linga
4	1	1	3	5	0	202	500	840	38	-1	
5	1	1	3	5	1	202	513	46	20	85.805168	HJO
5	1	1	3	5	2	269	513	6	19	62.851807	1
5	1	1	3	5	3	301	511	72	27	45.120171	linga
5	1	1	3	5	4	393	510	57	20	95.722954	kuti
5	1	1	3	5	5	793	503	46	21	89.943039	BGH
5	1	1	3	5	6	860	503	7	21	87.876144	1
5	1	1	3	5	7	893	502	72	27	78.962921	linga
5	1	1	3	5	8	984	500	58	26	78.462601	kuti
4	1	1	3	6	0	202	536	732	33	-1	
5	1	1	3	6	1	202	544	45	21	91.533981	HDH
5	1	1	3	6	2	268	545	7	19	91.175354	1
5	1	1	3	6	3	302	543	72	26	87.217690	linga
5	1	1	3	6	4	394	543	41	24	34.290001	ti,
5	1	1	3	6	5	458	542	13	18	95.326820	3
5	1	1	3	6	6	490	541	60	25	51.529449	kone
5	1	1	3	6	7	570	539	24	26	69.186951	fi
5	1	1	3	6	8	793	536	42	20	79.765129	MU1
5	1	1	3	6	9	858	545	76	5	79.765129	-----
3	1	1	4	0	0	202	567	846	220	-1	
