level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1489	2105	-1	
2	1	1	0	0	0	203	102	1105	1751	-1	
3	1	1	1	0	0	203	102	1105	1751	-1	
4	1	1	1	1	0	1268	102	40	18	-1	
5	1	1	1	1	1	1268	102	40	18	96.878876	108
4	1	1	1	2	0	206	197	122	21	-1	
5	1	1	1	2	1	206	198	54	20	94.969025	136.
5	1	1	1	2	2	283	197	45	20	96.519188	hot
4	1	1	1	3	0	203	256	749	30	-1	
5	1	1	1	3	1	203	261	42	20	91.680046	HO1
5	1	1	1	3	2	271	262	6	18	88.464188	1
5	1	1	1	3	3	304	260	68	22	85.488129	lolo,
5	1	1	1	3	4	394	259	13	21	93.015938	3
5	1	1	1	3	5	426	259	78	27	69.959930	dzete
5	1	1	1	3	6	797	257	46	20	95.681190	HOP
5	1	1	1	3	7	865	257	7	19	96.456787	1
5	1	1	1	3	8	898	256	54	20	68.820351	Iolo
4	1	1	1	4	0	203	287	749	26	-1	
5	1	1	1	4	1	203	292	46	21	96.808151	HTH
5	1	1	1	4	2	271	293	6	20	89.745644	1
5	1	1	1	4	3	304	291	55	21	86.878998	lolo
5	1	1	1	4	4	797	288	46	21	96.788239	HBA
5	1	1	1	4	5	865	289	7	19	94.899094	1
5	1	1	1	4	6	898	287	54	20	37.626213	Iolo
4	1	1	1	5	0	203	319	751	26	-1	
5	1	1	1	5	1	203	325	46	20	92.896545	HKA
5	1	1	1	5	2	271	325	7	19	90.077812	1
5	1	1	1	5	3	304	324	56	20	57.496258	lalo
5	1	1	1	5	4	797	319	43	22	91.137718	HNI
5	1	1	1	5	5	867	320	5	20	96.025658	1
5	1	1	1	5	6	899	319	55	20	63.133652	Iolo
4	1	1	1	6	0	203	356	156	22	-1	
5	1	1	1	6	1	203	356	47	22	89.440613	HKE
5	1	1	1	6	2	271	358	7	19	93.650017	1
5	1	1	1	6	3	304	356	55	21	88.916397	lala
4	1	1	1	7	0	204	384	751	26	-1	
5	1	1	1	7	1	204	388	46	22	94.264610	HCH
5	1	1	1	7	2	272	390	6	20	83.772606	1
5	1	1	1	7	3	305	389	55	20	80.092026	lolo
5	1	1	1	7	4	798	384	47	22	96.263672	BBG
5	1	1	1	7	5	867	385	6	20	68.558983	1
5	1	1	1	7	6	900	384	55	20	71.116791	Iolo
4	1	1	1	8	0	204	417	751	25	-1	
5	1	1	1	8	1	204	421	46	21	89.035149	HCU
5	1	1	1	8	2	272	422	7	19	89.427147	1
5	1	1	1	8	3	305	421	54	20	51.059780	Jala
5	1	1	1	8	4	799	417	45	21	93.460487	BMA
5	1	1	1	8	5	867	417	6	19	88.748466	1
5	1	1	1	8	6	900	417	55	19	81.877632	lolo
4	1	1	1	9	0	204	449	752	25	-1	
5	1	1	1	9	1	204	453	47	21	95.698059	HSU
5	1	1	1	9	2	273	454	5	19	89.428192	1
5	1	1	1	9	3	306	453	55	20	83.456177	lolo
5	1	1	1	9	4	799	449	47	21	96.451164	BOP
5	1	1	1	9	5	868	450	6	19	74.571991	1
5	1	1	1	9	6	901	449	55	19	87.183136	lolo
4	1	1	1	10	0	205	480	749	26	-1	
5	1	1	1	10	1	205	485	45	21	96.048683	HSA
5	1	1	1	10	2	272	487	7	18	88.917366	1
5	1	1	1	10	3	305	485	56	20	86.892830	lolo
5	1	1	1	10	4	799	481	46	20	96.445114	BRA
5	1	1	1	10	5	868	481	7	19	94.410454	1
5	1	1	1	10	6	901	480	53	20	63.599243	lala
4	1	1	1	11	0	205	512	751	25	-1	
5	1	1	1	11	1	205	517	46	20	91.750549	HJO
5	1	1	1	11	2	274	518	5	19	92.592186	1
5	1	1	1	11	3	307	517	54	19	78.182671	lolo
5	1	1	1	11	4	800	512	46	21	90.810707	BGH
5	1	1	1	11	5	869	513	6	19	94.837029	1
5	1	1	1	11	6	902	512	54	20	76.547981	lala
4	1	1	1	12	0	205	544	735	26	-1	
5	1	1	1	12	1	205	548	46	22	93.262917	HDH
5	1	1	1	12	2	273	550	7	19	93.088745	1
5	1	1	1	12	3	306	548	55	21	83.547073	lolo
5	1	1	1	12	4	800	544	42	21	31.626259	MUL
5	1	1	1	12	5	867	554	73	5	89.997131	-----
4	1	1	1	13	0	206	574	895	28	-1	
5	1	1	1	13	1	206	581	45	21	93.102165	HBG
5	1	1	1	13	2	274	582	6	19	33.412228	{
5	1	1	1	13	3	307	581	55	20	34.571045	Iolo
5	1	1	1	13	4	801	577	45	21	86.766075	MU2
5	1	1	1	13	5	870	578	6	19	70.555016	1
5	1	1	1	13	6	903	577	66	19	87.562874	lolo.
5	1	1	1	13	7	993	575	12	19	90.564285	3
5	1	1	1	13	8	1025	574	76	26	68.064384	dzete
4	1	1	1	14	0	206	609	751	31	-1	
5	1	1	1	14	1	206	614	44	21	78.243149	HO2
5	1	1	1	14	2	274	615	6	20	92.340858	1
5	1	1	1	14	3	307	614	68	22	90.814133	lolo,
5	1	1	1	14	4	397	613	13	20	90.342651	3
5	1	1	1	14	5	429	613	78	27	73.830330	dzete
5	1	1	1	14	6	800	610	43	21	67.224052	SA1
5	1	1	1	14	7	870	611	6	19	87.014420	1
5	1	1	1	14	8	902	609	55	20	22.374893	lolo
4	1	1	1	15	0	205	642	751	26	-1	
5	1	1	1	15	1	205	647	45	21	96.871132	HRA
5	1	1	1	15	2	273	647	5	20	95.800095	1
5	1	1	1	15	3	306	646	55	21	75.968597	Iolo
5	1	1	1	15	4	800	643	46	20	94.485939	SBA
5	1	1	1	15	5	869	644	6	18	78.956207	1
5	1	1	1	15	6	902	642	54	20	71.896935	Ials
4	1	1	1	16	0	204	674	783	26	-1	
5	1	1	1	16	1	204	680	44	20	35.306107	HO3
5	1	1	1	16	2	270	690	74	5	87.591919	-----
5	1	1	1	16	3	799	674	48	21	93.602699	OCU
5	1	1	1	16	4	864	674	14	21	87.714417	2
5	1	1	1	16	5	897	679	90	21	87.714417	goramo
4	1	1	1	17	0	207	774	138	22	-1	
5	1	1	1	17	1	207	775	55	21	96.060493	137.
5	1	1	1	17	2	285	774	60	21	96.060493	cold
4	1	1	1	18	0	205	834	753	30	-1	
5	1	1	1	18	1	205	840	42	20	38.082104	HO!
5	1	1	1	18	2	273	840	6	19	93.066322	1
5	1	1	1	18	3	302	845	72	15	90.953491	sasa,
5	1	1	1	18	4	397	838	13	20	95.409805	3
5	1	1	1	18	5	430	838	90	21	66.345169	cabin.
5	1	1	1	18	6	543	837	12	18	91.538322	4
5	1	1	1	18	7	577	840	59	24	85.360153	reja
5	1	1	1	18	8	802	834	46	21	93.074615	HOP
5	1	1	1	18	9	871	835	6	19	79.771385	!
5	1	1	1	18	10	899	839	59	14	91.898247	sasa
4	1	1	1	19	0	205	865	770	28	-1	
5	1	1	1	19	1	205	871	46	22	96.067711	HTH
5	1	1	1	19	2	273	872	7	20	61.939426	|
5	1	1	1	19	3	302	877	59	14	90.967438	sasa
5	1	1	1	19	4	802	866	45	20	95.343369	HBA
5	1	1	1	19	5	867	866	13	20	87.733009	3
5	1	1	1	19	6	901	865	74	25	56.914944	rabag
4	1	1	1	20	0	206	897	734	27	-1	
5	1	1	1	20	1	206	904	45	20	91.077759	HKA
5	1	1	1	20	2	274	904	6	20	72.283226	|
5	1	1	1	20	3	302	909	60	14	90.478630	sasa
5	1	1	1	20	4	803	897	43	21	89.699509	HNI
5	1	1	1	20	5	868	898	13	17	92.856560	4
5	1	1	1	20	6	902	899	38	18	87.591553	cai
4	1	1	1	21	0	206	935	172	21	-1	
5	1	1	1	21	1	206	935	46	21	92.577164	HKE
5	1	1	1	21	2	274	936	6	20	92.166740	1
5	1	1	1	21	3	302	941	76	14	84.730499	sa-sa
4	1	1	1	22	0	207	960	755	28	-1	
5	1	1	1	22	1	207	967	46	21	95.873344	HCH
5	1	1	1	22	2	275	968	7	19	71.285423	1
5	1	1	1	22	3	303	972	61	15	92.069695	sasa
5	1	1	1	22	4	804	960	48	22	96.043167	BBG
5	1	1	1	22	5	871	961	12	18	96.445351	4
5	1	1	1	22	6	903	960	59	25	77.498032	rela
4	1	1	1	23	0	208	988	916	32	-1	
5	1	1	1	23	1	208	999	46	21	91.485008	HCU
5	1	1	1	23	2	276	1000	7	20	84.876610	1
5	1	1	1	23	3	304	1005	77	14	57.889217	sa-+sa
5	1	1	1	23	4	806	992	46	22	96.362144	BMA
5	1	1	1	23	5	871	992	13	20	92.274162	3
5	1	1	1	23	6	904	991	88	22	87.008156	caban,
5	1	1	1	23	7	1015	990	12	19	89.746208	4
5	1	1	1	23	8	1048	988	76	27	89.497078	cijad
4	1	1	1	24	0	209	1024	786	32	-1	
5	1	1	1	24	1	209	1031	47	22	94.735283	HSU
5	1	1	1	24	2	277	1031	7	21	91.797760	1
5	1	1	1	24	3	306	1037	73	15	91.995361	sasa,
5	1	1	1	24	4	401	1030	13	20	92.581978	3
5	1	1	1	24	5	435	1029	77	27	55.240913	caban
5	1	1	1	24	6	806	1024	47	22	95.812065	BOP
5	1	1	1	24	7	872	1024	13	19	92.784836	4
5	1	1	1	24	8	905	1028	90	22	86.276344	rejara
4	1	1	1	25	0	210	1054	787	34	-1	
5	1	1	1	25	1	210	1064	44	21	95.994377	HSA
5	1	1	1	25	2	277	1064	7	20	59.222725	1
5	1	1	1	25	3	305	1069	74	15	89.876427	sasa,
5	1	1	1	25	4	401	1062	13	20	92.959404	3
5	1	1	1	25	5	435	1062	77	26	35.061382	caban
5	1	1	1	25	6	807	1056	46	22	94.973061	BRA
5	1	1	1	25	7	872	1056	13	20	93.205513	4
5	1	1	1	25	8	905	1054	92	28	61.206631	rejada
4	1	1	1	26	0	210	1086	772	31	-1	
5	1	1	1	26	1	210	1096	46	21	90.996040	HJO
5	1	1	1	26	2	278	1096	6	20	93.121651	1
5	1	1	1	26	3	306	1101	61	15	90.694008	sasa
5	1	1	1	26	4	808	1089	46	21	91.538742	BGH
5	1	1	1	26	5	873	1089	13	18	87.520897	4
5	1	1	1	26	6	906	1086	76	28	67.015526	rijad
4	1	1	1	27	0	210	1121	740	31	-1	
5	1	1	1	27	1	210	1128	45	21	91.556541	HDH
5	1	1	1	27	2	278	1129	7	19	91.931419	1
5	1	1	1	27	3	307	1133	89	15	90.862175	sa-sa,
5	1	1	1	27	4	418	1126	13	19	91.674301	4
5	1	1	1	27	5	452	1129	60	23	86.808723	ceja
5	1	1	1	27	6	808	1121	44	20	88.384666	MUL
5	1	1	1	27	7	875	1130	75	5	88.384666	-----
4	1	1	1	28	0	211	1151	772	29	-1	
5	1	1	1	28	1	211	1159	46	21	95.456871	HBG
5	1	1	1	28	2	278	1160	7	19	93.031258	1
5	1	1	1	28	3	307	1165	60	14	91.522316	sasa
5	1	1	1	28	4	808	1152	47	21	92.482071	MU2
5	1	1	1	28	5	874	1152	14	20	91.443962	3
5	1	1	1	28	6	907	1151	76	26	59.302864	raban
4	1	1	1	29	0	211	1183	772	33	-1	
5	1	1	1	29	1	211	1191	44	22	81.754974	HO2
5	1	1	1	29	2	278	1192	7	20	92.026695	1
5	1	1	1	29	3	307	1196	73	17	91.059631	sasa,
5	1	1	1	29	4	403	1190	13	20	93.176468	3
5	1	1	1	29	5	436	1189	78	27	30.595694	cabayn
5	1	1	1	29	6	808	1185	44	20	72.974770	SA1
5	1	1	1	29	7	874	1184	13	20	90.091682	3
5	1	1	1	29	8	907	1183	76	21	81.575912	raban
4	1	1	1	30	0	211	1216	773	29	-1	
5	1	1	1	30	1	211	1224	45	21	95.225647	HRA
5	1	1	1	30	2	275	1224	13	19	95.815025	4
5	1	1	1	30	3	308	1229	44	15	74.172035	cae
5	1	1	1	30	4	808	1217	47	21	95.450981	SBA
5	1	1	1	30	5	874	1216	14	21	93.237053	4
5	1	1	1	30	6	907	1218	77	25	50.480442	rijar
4	1	1	1	31	0	203	1247	788	30	-1	
5	1	1	1	31	1	203	1257	49	20	64.072723	AUS
5	1	1	1	31	2	268	1266	75	5	89.739441	-----
5	1	1	1	31	3	800	1247	191	29	31.604939	(UU
5	1	1	1	31	4	867	1243	17	39	81.897415	Z
5	1	1	1	31	5	900	1247	91	29	89.164719	thenda
4	1	1	1	32	0	206	1349	604	28	-1	
5	1	1	1	32	1	206	1351	55	21	95.040215	138.
5	1	1	1	32	2	284	1351	76	26	96.701553	right
5	1	1	1	32	3	382	1351	59	19	96.171211	(not
5	1	1	1	32	4	460	1350	110	20	95.901031	counted
5	1	1	1	32	5	595	1351	25	18	96.661972	in
5	1	1	1	32	6	639	1349	171	25	96.544624	comparison)
4	1	1	1	33	0	203	1409	793	32	-1	
5	1	1	1	33	1	203	1415	44	20	31.088882	HO1
5	1	1	1	33	2	269	1415	63	26	57.923592	dzom
5	1	1	1	33	3	351	1414	41	25	0.000000	§i,
5	1	1	1	33	4	414	1414	63	20	91.147202	etom
5	1	1	1	33	5	804	1409	48	22	96.070717	HOP
5	1	1	1	33	6	871	1409	73	21	95.488197	mundi
5	1	1	1	33	7	966	1414	30	21	95.488197	pa
4	1	1	1	34	0	206	1442	775	32	-1	
5	1	1	1	34	1	206	1446	47	22	93.185417	HTH
5	1	1	1	34	2	271	1447	63	27	81.647835	dzom
5	1	1	1	34	3	352	1452	28	21	96.441429	pa
5	1	1	1	34	4	807	1442	46	21	93.043503	HBA
5	1	1	1	34	5	872	1442	62	26	67.365242	dzom
5	1	1	1	34	6	952	1447	29	21	96.238998	pa
4	1	1	1	35	0	208	1472	852	36	-1	
5	1	1	1	35	1	208	1478	45	22	91.374474	HKA
5	1	1	1	35	2	272	1478	62	28	64.431335	dzom
5	1	1	1	35	3	353	1484	28	22	96.002281	pa
5	1	1	1	35	4	557	1472	9	36	0.000000	fa
5	1	1	1	35	5	808	1474	44	22	86.178574	HNI
5	1	1	1	35	6	874	1473	125	27	16.038027	d3omdzom
5	1	1	1	35	7	1018	1478	42	21	45.251431	pa-
4	1	1	1	36	0	208	1510	170	27	-1	
5	1	1	1	36	1	208	1510	46	22	89.266708	HKE
5	1	1	1	36	2	272	1511	62	26	52.254375	dzam
5	1	1	1	36	3	354	1511	24	25	66.736870	ti
4	1	1	1	37	0	208	1537	728	27	-1	
5	1	1	1	37	1	208	1542	46	21	96.094612	HCH
5	1	1	1	37	2	273	1542	74	21	96.585976	mandi
5	1	1	1	37	3	369	1542	58	20	96.472542	kuti
5	1	1	1	37	4	809	1537	47	22	92.209335	BBG
5	1	1	1	37	5	875	1537	61	27	83.145302	dzom
4	1	1	1	38	0	209	1567	852	33	-1	
5	1	1	1	38	1	209	1575	46	20	89.787506	HCU
5	1	1	1	38	2	273	1575	62	25	74.939133	dgam
5	1	1	1	38	3	354	1574	57	20	96.064682	kuti
5	1	1	1	38	4	809	1569	47	21	93.230476	BMA
5	1	1	1	38	5	875	1569	110	27	64.853218	dzodzom
5	1	1	1	38	6	1004	1567	57	21	96.248138	kuti
4	1	1	1	39	0	209	1600	773	33	-1	
5	1	1	1	39	1	209	1606	47	21	93.198898	HSU
5	1	1	1	39	2	273	1606	63	27	52.690220	dgom
5	1	1	1	39	3	354	1612	29	21	96.827263	pa
5	1	1	1	39	4	810	1601	47	21	91.974922	BOP
5	1	1	1	39	5	875	1601	63	27	8.629513	d3am
5	1	1	1	39	6	957	1600	25	26	77.110214	ti
4	1	1	1	40	0	209	1633	776	32	-1	
5	1	1	1	40	1	209	1637	46	22	92.461418	HSA
5	1	1	1	40	2	274	1638	62	27	62.148392	dzom
5	1	1	1	40	3	355	1643	28	22	96.722878	pa
5	1	1	1	40	4	810	1633	47	22	92.724922	BRA
5	1	1	1	40	5	876	1633	109	27	71.649818	dzadzon
4	1	1	1	41	0	209	1664	823	28	-1	
5	1	1	1	41	1	209	1670	48	22	86.292091	HJO
5	1	1	1	41	2	274	1670	75	21	93.990067	mandi
5	1	1	1	41	3	371	1670	58	20	95.674896	kuti
5	1	1	1	41	4	810	1666	49	21	90.361122	BGH
5	1	1	1	41	5	877	1665	74	22	95.312584	mandi
5	1	1	1	41	6	973	1664	59	25	95.312584	kuti
4	1	1	1	42	0	211	1698	746	30	-1	
5	1	1	1	42	1	211	1702	47	22	89.960320	HDH
5	1	1	1	42	2	276	1703	62	20	86.879822	etam
5	1	1	1	42	3	358	1702	41	25	93.205605	ti,
5	1	1	1	42	4	421	1702	64	26	55.044018	dgam
5	1	1	1	42	5	505	1701	24	25	49.093369	ti
5	1	1	1	42	6	812	1698	45	20	90.413773	MUL
5	1	1	1	42	7	880	1707	77	6	87.626457	-----
4	1	1	1	43	0	215	1728	774	34	-1	
5	1	1	1	43	1	215	1734	47	22	93.039444	HBG
5	1	1	1	43	2	279	1734	63	28	46.059959	dzom
5	1	1	1	43	3	774	1739	3	1	24.000616	-
5	1	1	1	43	4	816	1729	48	21	86.300957	MU2
5	1	1	1	43	5	882	1729	63	26	56.564960	dzom
5	1	1	1	43	6	963	1728	26	25	60.296463	ti
4	1	1	1	44	0	215	1760	779	32	-1	
5	1	1	1	44	1	215	1766	46	22	88.338470	HO2
5	1	1	1	44	2	280	1767	75	22	91.742607	etom,
5	1	1	1	44	3	376	1766	64	26	51.673981	dzom
5	1	1	1	44	4	459	1766	25	25	95.173119	ti
5	1	1	1	44	5	797	1772	4	3	78.898163	-
5	1	1	1	44	6	816	1761	45	21	47.905205	SAl
5	1	1	1	44	7	882	1760	112	27	69.373474	dzodzom
4	1	1	1	45	0	216	1789	829	37	-1	
5	1	1	1	45	1	216	1798	49	23	30.088554	HRA
5	1	1	1	45	2	284	1797	75	23	96.133675	mandi
5	1	1	1	45	3	380	1803	31	23	96.726936	pe
5	1	1	1	45	4	820	1792	49	22	91.056778	SBA
5	1	1	1	45	5	887	1789	158	30	31.031380	dzadzaset?
4	1	1	1	46	0	219	1823	763	30	-1	
5	1	1	1	46	1	219	1831	46	22	60.849983	HO3
5	1	1	1	46	2	285	1842	77	5	88.832443	-----
5	1	1	1	46	3	821	1825	49	21	93.239586	OCU
5	1	1	1	46	4	887	1823	95	27	92.598328	dahano
