pci,,men,body,,men,source list Tiriya,"josephmichael2021dhurwa[Appendix B, printed p. 12, item 1, list TIR]",,,dhurwa2021:p017:i001:TIR:a1,,,,dialect:pci:sil-dhurwa-2021-tiriya:Tiriya
pci,,men,body,,men,source list Nethanar,"josephmichael2021dhurwa[Appendix B, printed p. 12, item 1, list NET]",,,dhurwa2021:p017:i001:NET:a1,,,,dialect:pci:sil-dhurwa-2021-nethanar:Nethanar
pci,,menu,body,,menu,source list Dharba,"josephmichael2021dhurwa[Appendix B, printed p. 12, item 1, list DHA]",,,dhurwa2021:p017:i001:DHA:a1,,,,dialect:pci:sil-dhurwa-2021-dharba:Dharba
pci,,men,body,,men,source list Kukanar,"josephmichael2021dhurwa[Appendix B, printed p. 12, item 1, list KUK]",,,dhurwa2021:p017:i001:KUK:a1,,,,dialect:pci:sil-dhurwa-2021-kukanar:Kukanar
pci,,ʈɛl,head,,ʈɛl,source list Tiriya,"josephmichael2021dhurwa[Appendix B, printed p. 12, item 2, list TIR]",,,dhurwa2021:p017:i002:TIR:a1,,,,dialect:pci:sil-dhurwa-2021-tiriya:Tiriya
pci,,ʈɛl,head,,ʈɛl,source list Nethanar,"josephmichael2021dhurwa[Appendix B, printed p. 12, item 2, list NET]",,,dhurwa2021:p017:i002:NET:a1,,,,dialect:pci:sil-dhurwa-2021-nethanar:Nethanar
pci,,ʈɛl,head,,ʈɛl,source list Dharba,"josephmichael2021dhurwa[Appendix B, printed p. 12, item 2, list DHA]",,,dhurwa2021:p017:i002:DHA:a1,,,,dialect:pci:sil-dhurwa-2021-dharba:Dharba
pci,,ʈɛl:u,head,,ʈɛl:u,source list Kukanar,"josephmichael2021dhurwa[Appendix B, printed p. 12, item 2, list KUK]",,,dhurwa2021:p017:i002:KUK:a1,,,,dialect:pci:sil-dhurwa-2021-kukanar:Kukanar
pci,,mokom,face,,mokom,source list Tiriya,"josephmichael2021dhurwa[Appendix B, printed p. 12, item 3, list TIR]",,,dhurwa2021:p017:i003:TIR:a1,,,,dialect:pci:sil-dhurwa-2021-tiriya:Tiriya
pci,,mokom,face,,mokom,source list Nethanar,"josephmichael2021dhurwa[Appendix B, printed p. 12, item 3, list NET]",,,dhurwa2021:p017:i003:NET:a1,,,,dialect:pci:sil-dhurwa-2021-nethanar:Nethanar
pci,,mokom,face,,mokom,source list Dharba,"josephmichael2021dhurwa[Appendix B, printed p. 12, item 3, list DHA]",,,dhurwa2021:p017:i003:DHA:a1,,,,dialect:pci:sil-dhurwa-2021-dharba:Dharba
pci,,mokom,face,,mokom,source list Kukanar,"josephmichael2021dhurwa[Appendix B, printed p. 12, item 3, list KUK]",,,dhurwa2021:p017:i003:KUK:a1,,,,dialect:pci:sil-dhurwa-2021-kukanar:Kukanar
pci,,bom:a,eye,,bom:a,source list Tiriya,"josephmichael2021dhurwa[Appendix B, printed p. 12, item 4, list TIR]",,,dhurwa2021:p017:i004:TIR:a1,,,,dialect:pci:sil-dhurwa-2021-tiriya:Tiriya
pci,,bom:a,eye,,bom:a,source list Nethanar,"josephmichael2021dhurwa[Appendix B, printed p. 12, item 4, list NET]",,,dhurwa2021:p017:i004:NET:a1,,,,dialect:pci:sil-dhurwa-2021-nethanar:Nethanar
pci,,bom:a,eye,,bom:a,source list Dharba,"josephmichael2021dhurwa[Appendix B, printed p. 12, item 4, list DHA]",,,dhurwa2021:p017:i004:DHA:a1,,,,dialect:pci:sil-dhurwa-2021-dharba:Dharba
pci,,bom:a,eye,,bom:a,source list Kukanar,"josephmichael2021dhurwa[Appendix B, printed p. 12, item 4, list KUK]",,,dhurwa2021:p017:i004:KUK:a1,,,,dialect:pci:sil-dhurwa-2021-kukanar:Kukanar
pci,,kʌɳ,eye,,kʌɳ,source list Kukanar,"josephmichael2021dhurwa[Appendix B, printed p. 12, item 4, list KUK]",,,dhurwa2021:p017:i004:KUK:a2,,,,dialect:pci:sil-dhurwa-2021-kukanar:Kukanar
pci,,muan,nose,,muan,source list Tiriya,"josephmichael2021dhurwa[Appendix B, printed p. 12, item 5, list TIR]",,,dhurwa2021:p017:i005:TIR:a1,,,,dialect:pci:sil-dhurwa-2021-tiriya:Tiriya
pci,,muaɳɖ,nose,,muaɳɖ,source list Nethanar,"josephmichael2021dhurwa[Appendix B, printed p. 12, item 5, list NET]",,,dhurwa2021:p017:i005:NET:a1,,,,dialect:pci:sil-dhurwa-2021-nethanar:Nethanar
