Item	Gloss	Site_Code	Site_Name	PDF_Page	Printed_Page	Column	Manual_Transcription	Source_Cognate_Labels	Review_Status	Confidence	Uncertainty	Reviewer_Method	Reviewed_At	Reviewer_Declaration
100	face	MN	Minyong	23	19	left	miŋmo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
100	face	BR	Bori	23	19	left	mimo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
100	face	RM	Ramo	23	19	left	mimo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
100	face	ML	Milang	24	20	left	miŋmu	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
100	face	PL	Pailibo	24	20	left	ɲikmo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
100	face	AS	Ashing (Bogum Bokang)	24	20	left	mimo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
100	face	PD	Padam	24	20	left	miŋmo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
100	face	SM	Shimong	24	20	left	miŋmo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
100	face	BK	Bokar	24	20	left	mimo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
101	neck	MN	Minyong	24	20	left	lɯŋguŋ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
101	neck	BR	Bori	24	20	left	lɯŋguŋ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
101	neck	RM	Ramo	24	20	left	lɯŋguŋ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
101	neck	ML	Milang	24	20	left	alaŋ	2	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
101	neck	PL	Pailibo	24	20	left	lɯpo	3	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
101	neck	AS	Ashing (Bogum Bokang)	24	20	left	lɯŋguŋ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
101	neck	PD	Padam	24	20	left	alɯŋ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
101	neck	SM	Shimong	24	20	left	alɯŋ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
101	neck	BK	Bokar	24	20	left	lɯŋguŋ | lɯ poŋ	1 | 3	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
102	hair	MN	Minyong	24	20	left	d̪umɯt̪	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
