Cell_Key	Manual_Form	Cell_Status	Confidence	Review_Method	Reviewer	Notes
kurumba2012:buringi:i301		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.317 / printed p.312 / item 301; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:buringi:i302		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.317 / printed p.312 / item 302; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:buringi:i303		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.317 / printed p.312 / item 303; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:buringi:i304		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.317 / printed p.312 / item 304; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:buringi:i305		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.317 / printed p.312 / item 305; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:buringi:i306		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.317 / printed p.312 / item 306; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:buringi:i307		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.317 / printed p.312 / item 307; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:buringi:i308		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.317 / printed p.312 / item 308; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:buringi:i309		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.317 / printed p.312 / item 309; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:buringi:i310		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.317 / printed p.312 / item 310; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:buringi:i311		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.317 / printed p.312 / item 311; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:buringi:i312		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.317 / printed p.312 / item 312; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:buringi:i313		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.317 / printed p.312 / item 313; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:buringi:i314		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.317 / printed p.312 / item 314; four printed dashes confirmed in 450 dpi rendered cell
