Cell_Key	Manual_Form	Cell_Status	Confidence	Review_Method	Reviewer	Notes
kurumba2012:kolar_kuruba:i476		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.302 / printed p.297 / item 476; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kolar_kuruba:i477		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.302 / printed p.297 / item 477; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kolar_kuruba:i478		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.302 / printed p.297 / item 478; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kolar_kuruba:i479		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.302 / printed p.297 / item 479; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kolar_kuruba:i480		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.302 / printed p.297 / item 480; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kolar_kuruba:i481		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.302 / printed p.297 / item 481; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kolar_kuruba:i482		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.302 / printed p.297 / item 482; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kolar_kuruba:i483		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.302 / printed p.297 / item 483; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kolar_kuruba:i484		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.302 / printed p.297 / item 484; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kolar_kuruba:i485		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.302 / printed p.297 / item 485; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kolar_kuruba:i486		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.302 / printed p.297 / item 486; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kolar_kuruba:i487		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.302 / printed p.297 / item 487; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kolar_kuruba:i488		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.302 / printed p.297 / item 488; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kolar_kuruba:i489		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.302 / printed p.297 / item 489; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kolar_kuruba:i490		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.302 / printed p.297 / item 490; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kolar_kuruba:i491		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.302 / printed p.297 / item 491; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kolar_kuruba:i492		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.302 / printed p.297 / item 492; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kolar_kuruba:i493		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.302 / printed p.297 / item 493; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kolar_kuruba:i494		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.302 / printed p.297 / item 494; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kolar_kuruba:i495		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.302 / printed p.297 / item 495; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kolar_kuruba:i496		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.302 / printed p.297 / item 496; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kolar_kuruba:i497		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.302 / printed p.297 / item 497; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kolar_kuruba:i498		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.302 / printed p.297 / item 498; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kolar_kuruba:i499		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.302 / printed p.297 / item 499; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kolar_kuruba:i500		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.302 / printed p.297 / item 500; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:chitradurga_kuruba:i476		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.302 / printed p.297 / item 476; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:chitradurga_kuruba:i477		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.302 / printed p.297 / item 477; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:chitradurga_kuruba:i478		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.302 / printed p.297 / item 478; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:chitradurga_kuruba:i479		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.302 / printed p.297 / item 479; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:chitradurga_kuruba:i480		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.302 / printed p.297 / item 480; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:chitradurga_kuruba:i481		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.302 / printed p.297 / item 481; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:chitradurga_kuruba:i482		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.302 / printed p.297 / item 482; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:chitradurga_kuruba:i483		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.302 / printed p.297 / item 483; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:chitradurga_kuruba:i484		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.302 / printed p.297 / item 484; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:chitradurga_kuruba:i485		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.302 / printed p.297 / item 485; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:chitradurga_kuruba:i486		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.302 / printed p.297 / item 486; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:chitradurga_kuruba:i487		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.302 / printed p.297 / item 487; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:chitradurga_kuruba:i488		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.302 / printed p.297 / item 488; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:chitradurga_kuruba:i489		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.302 / printed p.297 / item 489; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:chitradurga_kuruba:i490		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.302 / printed p.297 / item 490; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:chitradurga_kuruba:i491		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.302 / printed p.297 / item 491; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:chitradurga_kuruba:i492		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.302 / printed p.297 / item 492; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:chitradurga_kuruba:i493		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.302 / printed p.297 / item 493; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:chitradurga_kuruba:i494		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.302 / printed p.297 / item 494; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:chitradurga_kuruba:i495		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.302 / printed p.297 / item 495; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:chitradurga_kuruba:i496		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.302 / printed p.297 / item 496; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:chitradurga_kuruba:i497		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.302 / printed p.297 / item 497; four printed dashes confirmed in 450 dpi rendered cell
