Cell_Key	Manual_Form	Cell_Status	Confidence	Review_Method	Reviewer	Notes
kurumba2012:belavarthy:i151		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.245 / printed p.240 / item 151; four printed dashes confirmed
kurumba2012:belavarthy:i152	ʃe:nu:	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.245 / printed p.240 / item 152; fricative and both source colons retained
kurumba2012:belavarthy:i153		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.245 / printed p.240 / item 153; four printed dashes confirmed
kurumba2012:belavarthy:i154		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.245 / printed p.240 / item 154; four printed dashes confirmed
kurumba2012:belavarthy:i155		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.245 / printed p.240 / item 155; four printed dashes confirmed
kurumba2012:belavarthy:i156	bu:si	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.245 / printed p.240 / item 156; source colon retained
kurumba2012:belavarthy:i157	ʃe:nubu:si	attested	medium	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.245 / printed p.240 / item 157; long cell reread; fricative and both source colons retained
kurumba2012:belavarthy:i158		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.245 / printed p.240 / item 158; four printed dashes confirmed
kurumba2012:belavarthy:i159	solle	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.245 / printed p.240 / item 159; visually read from 450 dpi render
kurumba2012:belavarthy:i160	irubu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.245 / printed p.240 / item 160; visually read from 450 dpi render
kurumba2012:belavarthy:i161		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.245 / printed p.240 / item 161; four printed dashes confirmed
kurumba2012:belavarthy:i162		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.245 / printed p.240 / item 162; four printed dashes confirmed
kurumba2012:belavarthy:i163	a:wu:	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.245 / printed p.240 / item 163; both source colons retained
kurumba2012:belavarthy:i164	ili:	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.245 / printed p.240 / item 164; source colon retained
kurumba2012:belavarthy:i165	na'	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.245 / printed p.240 / item 165; raised source apostrophe retained literally
kurumba2012:belavarthy:i166	eɳɖi	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.245 / printed p.240 / item 166; retroflex nasal and stop retained
kurumba2012:belavarthy:i167		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.245 / printed p.240 / item 167; four printed dashes confirmed
kurumba2012:belavarthy:i168	uli:	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.245 / printed p.240 / item 168; source colon retained
kurumba2012:belavarthy:i169		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.245 / printed p.240 / item 169; four printed dashes confirmed
