Cell_Key	Manual_Form	Cell_Status	Confidence	Review_Method	Reviewer	Notes
kurumba2012:karmadai_vakkaliga:i426		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.388 / printed p.383 / item 426; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:karmadai_vakkaliga:i427		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.388 / printed p.383 / item 427; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:karmadai_vakkaliga:i428		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.388 / printed p.383 / item 428; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:karmadai_vakkaliga:i429		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.388 / printed p.383 / item 429; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:karmadai_vakkaliga:i430		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.388 / printed p.383 / item 430; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:karmadai_vakkaliga:i431		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.388 / printed p.383 / item 431; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:karmadai_vakkaliga:i432		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.388 / printed p.383 / item 432; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:karmadai_vakkaliga:i433		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.388 / printed p.383 / item 433; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:karmadai_vakkaliga:i434		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.388 / printed p.383 / item 434; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:karmadai_vakkaliga:i435		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.388 / printed p.383 / item 435; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:karmadai_vakkaliga:i436		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.388 / printed p.383 / item 436; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:karmadai_vakkaliga:i437		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.388 / printed p.383 / item 437; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:karmadai_vakkaliga:i438		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.388 / printed p.383 / item 438; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:karmadai_vakkaliga:i439		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.388 / printed p.383 / item 439; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:karmadai_vakkaliga:i440		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.388 / printed p.383 / item 440; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:karmadai_vakkaliga:i441		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.388 / printed p.383 / item 441; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:karmadai_vakkaliga:i442		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.388 / printed p.383 / item 442; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:karmadai_vakkaliga:i443		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.388 / printed p.383 / item 443; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:karmadai_vakkaliga:i444		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.388 / printed p.383 / item 444; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:karmadai_vakkaliga:i445		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.388 / printed p.383 / item 445; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:karmadai_vakkaliga:i446		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.388 / printed p.383 / item 446; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:karmadai_vakkaliga:i447		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.388 / printed p.383 / item 447; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:karmadai_vakkaliga:i448		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.388 / printed p.383 / item 448; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:karmadai_vakkaliga:i449		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.388 / printed p.383 / item 449; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:karmadai_vakkaliga:i450		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.388 / printed p.383 / item 450; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kurumbapalayam:i426		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.388 / printed p.383 / item 426; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kurumbapalayam:i427		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.388 / printed p.383 / item 427; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kurumbapalayam:i428		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.388 / printed p.383 / item 428; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kurumbapalayam:i429		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.388 / printed p.383 / item 429; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kurumbapalayam:i430		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.388 / printed p.383 / item 430; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kurumbapalayam:i431		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.388 / printed p.383 / item 431; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kurumbapalayam:i432	rusɨ	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.388 / printed p.383 / item 432; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically
kurumba2012:kurumbapalayam:i433	wullɨ	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.388 / printed p.383 / item 433; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically
kurumba2012:kurumbapalayam:i434	kʌjjɨ	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.388 / printed p.383 / item 434; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically
kurumba2012:kurumbapalayam:i435	muʈʈɨʌɖu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.388 / printed p.383 / item 435; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically
kurumba2012:kurumbapalayam:i436	ʌttuɖu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.388 / printed p.383 / item 436; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically
kurumba2012:kurumbapalayam:i437	kajɨ	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.388 / printed p.383 / item 437; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically
kurumba2012:kurumbapalayam:i438	gettɨaŋgə	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.388 / printed p.383 / item 438; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically
kurumba2012:kurumbapalayam:i439	meɖu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.388 / printed p.383 / item 439; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically
kurumba2012:kurumbapalayam:i440	wodʒə	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.388 / printed p.383 / item 440; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically
kurumba2012:kurumbapalayam:i441	woŋegɨɖu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.388 / printed p.383 / item 441; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically
kurumba2012:kurumbapalayam:i442	muɭusu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.388 / printed p.383 / item 442; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically
kurumba2012:kurumbapalayam:i443	vʌttʌvagʌ	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.388 / printed p.383 / item 443; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically
kurumba2012:kurumbapalayam:i444	ku:rme	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.388 / printed p.383 / item 444; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically
kurumba2012:kurumbapalayam:i445	vese	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.388 / printed p.383 / item 445; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically
kurumba2012:kurumbapalayam:i446	woɖəɖəɖu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.388 / printed p.383 / item 446; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically
kurumba2012:kurumbapalayam:i447	woɖɨlanga	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.388 / printed p.383 / item 447; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically
kurumba2012:kurumbapalayam:i448	ʌluʈʌ	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.388 / printed p.383 / item 448; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically
kurumba2012:kurumbapalayam:i449	sʌʈʈu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.388 / printed p.383 / item 449; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically
kurumba2012:kurumbapalayam:i450	nedʒdʒadu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.388 / printed p.383 / item 450; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically
