Cell_Key	Manual_Form	Cell_Status	Confidence	Review_Method	Reviewer	Notes
kurumba2012:kotagiri_alu:i026	bʌttu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.262 / printed p.257 / item 26; wedge vowel read directly from enlarged cell
kurumba2012:kotagiri_alu:i027	ɖarɨ	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.262 / printed p.257 / item 27; retroflex stop and barred-i glyph retained
kurumba2012:kotagiri_alu:i028	ola	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.262 / printed p.257 / item 28; read directly from enlarged cell
kurumba2012:kotagiri_alu:i029	gʌɖɖe	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.262 / printed p.257 / item 29; wedge vowel and retroflex stops retained
kurumba2012:kotagiri_alu:i030	sole	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.262 / printed p.257 / item 30; read directly from enlarged cell
kurumba2012:kotagiri_alu:i031	mʌɳʌlu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.262 / printed p.257 / item 31; wedge vowels and retroflex nasal retained
kurumba2012:kotagiri_alu:i032	tseru	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.262 / printed p.257 / item 32; visible t+s sequence retained
kurumba2012:kotagiri_alu:i033	baɖɨ	attested	medium	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.262 / printed p.257 / item 33; retroflex stop and final barred-i glyph reread from enlarged cell
kurumba2012:kotagiri_alu:i034		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.262 / printed p.257 / item 34; printed dash placeholder confirmed
kurumba2012:kotagiri_alu:i035		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.262 / printed p.257 / item 35; printed dash placeholder confirmed
kurumba2012:kotagiri_alu:i036	pʌttɨ	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.262 / printed p.257 / item 36; wedge vowel and final barred-i glyph retained
kurumba2012:kotagiri_alu:i037	bʌrɨ	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.262 / printed p.257 / item 37; wedge vowel and final barred-i glyph retained
