Cell_Key	Manual_Form	Cell_Status	Confidence	Review_Method	Reviewer	Notes
kurumba2012:belavarthy:i451		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.257 / printed p.252 / item 451; four printed dashes confirmed
kurumba2012:belavarthy:i452		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.257 / printed p.252 / item 452; four printed dashes confirmed
kurumba2012:belavarthy:i453		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.257 / printed p.252 / item 453; four printed dashes confirmed
kurumba2012:belavarthy:i454		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.257 / printed p.252 / item 454; four printed dashes confirmed
kurumba2012:belavarthy:i455		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.257 / printed p.252 / item 455; four printed dashes confirmed
kurumba2012:belavarthy:i456		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.257 / printed p.252 / item 456; four printed dashes confirmed
kurumba2012:belavarthy:i457		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.257 / printed p.252 / item 457; four printed dashes confirmed
kurumba2012:belavarthy:i458		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.257 / printed p.252 / item 458; four printed dashes confirmed
kurumba2012:belavarthy:i459		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.257 / printed p.252 / item 459; four printed dashes confirmed
kurumba2012:belavarthy:i460		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.257 / printed p.252 / item 460; four printed dashes confirmed
kurumba2012:belavarthy:i461		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.257 / printed p.252 / item 461; four printed dashes confirmed
kurumba2012:belavarthy:i462		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.257 / printed p.252 / item 462; four printed dashes confirmed
kurumba2012:belavarthy:i463		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.257 / printed p.252 / item 463; four printed dashes confirmed
kurumba2012:belavarthy:i464		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.257 / printed p.252 / item 464; four printed dashes confirmed
kurumba2012:belavarthy:i465		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.257 / printed p.252 / item 465; four printed dashes confirmed
kurumba2012:belavarthy:i466		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.257 / printed p.252 / item 466; four printed dashes confirmed
kurumba2012:belavarthy:i467		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.257 / printed p.252 / item 467; four printed dashes confirmed
kurumba2012:belavarthy:i468		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.257 / printed p.252 / item 468; four printed dashes confirmed
kurumba2012:belavarthy:i469		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.257 / printed p.252 / item 469; four printed dashes confirmed
kurumba2012:belavarthy:i470		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.257 / printed p.252 / item 470; four printed dashes confirmed
kurumba2012:belavarthy:i471		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.257 / printed p.252 / item 471; four printed dashes confirmed
kurumba2012:belavarthy:i472		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.257 / printed p.252 / item 472; four printed dashes confirmed
kurumba2012:belavarthy:i473		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.257 / printed p.252 / item 473; four printed dashes confirmed
kurumba2012:belavarthy:i474		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.257 / printed p.252 / item 474; four printed dashes confirmed
kurumba2012:belavarthy:i475		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.257 / printed p.252 / item 475; four printed dashes confirmed
kurumba2012:pudukkottai:i451		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.257 / printed p.252 / item 451; four printed dashes confirmed
kurumba2012:pudukkottai:i452	ba:	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.257 / printed p.252 / item 452; read directly from 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:pudukkottai:i453	o:gu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.257 / printed p.252 / item 453; read directly from 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:pudukkottai:i454	naɖa	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.257 / printed p.252 / item 454; read directly from 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:pudukkottai:i455		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.257 / printed p.252 / item 455; four printed dashes confirmed
kurumba2012:pudukkottai:i456	kundru	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.257 / printed p.252 / item 456; read directly from 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:pudukkottai:i457	nindiru	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.257 / printed p.252 / item 457; read directly from 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:pudukkottai:i458		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.257 / printed p.252 / item 458; four printed dashes confirmed
kurumba2012:pudukkottai:i459		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.257 / printed p.252 / item 459; four printed dashes confirmed
kurumba2012:pudukkottai:i460		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.257 / printed p.252 / item 460; four printed dashes confirmed
kurumba2012:pudukkottai:i461	e:ru	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.257 / printed p.252 / item 461; read directly from 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:pudukkottai:i462		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.257 / printed p.252 / item 462; four printed dashes confirmed
kurumba2012:pudukkottai:i463		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.257 / printed p.252 / item 463; four printed dashes confirmed
kurumba2012:pudukkottai:i464	kaɖudu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.257 / printed p.252 / item 464; read directly from 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:pudukkottai:i465	kuɖi	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.257 / printed p.252 / item 465; read directly from 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:pudukkottai:i466	kuɖu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.257 / printed p.252 / item 466; read directly from 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:pudukkottai:i467	katstsu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.257 / printed p.252 / item 467; read directly from 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:pudukkottai:i468		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.257 / printed p.252 / item 468; four printed dashes confirmed
kurumba2012:pudukkottai:i469		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.257 / printed p.252 / item 469; four printed dashes confirmed
kurumba2012:pudukkottai:i470	kolena:du	attested	medium	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.257 / printed p.252 / item 470; read directly from 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:pudukkottai:i471	koʃʃi	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.257 / printed p.252 / item 471; read directly from 450 dpi rendered cell; source notation retained diplomatically
