Cell_Key	Manual_Form	Cell_Status	Confidence	Review_Method	Reviewer	Notes
kurumba2012:kotagiri_alu:i051	bʌttu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.263 / printed p.258 / item 51; wedge vowel read directly from enlarged cell
kurumba2012:kotagiri_alu:i052	ʌppʌra jɨɖugu	attested	medium	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.263 / printed p.258 / item 52; two-word source spacing, wedge vowels, barred-i, and retroflex stop retained after enlarged reread
kurumba2012:kotagiri_alu:i053	gɔɖʌlu	attested	medium	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.263 / printed p.258 / item 53; open-o, retroflex stop, and wedge vowel reread from enlarged cell
kurumba2012:kotagiri_alu:i054	ɖɨttu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.263 / printed p.258 / item 54; retroflex stop and barred-i glyph retained
kurumba2012:kotagiri_alu:i055	kaɖʌl	attested	medium	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.263 / printed p.258 / item 55; retroflex stop, wedge vowel, and final plain lateral reread from enlarged cell
kurumba2012:kotagiri_alu:i056	alu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.263 / printed p.258 / item 56; read directly from enlarged cell
kurumba2012:kotagiri_alu:i057	mʌnusa	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.263 / printed p.258 / item 57; wedge vowel retained
kurumba2012:kotagiri_alu:i058	ɛɳɳuga	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.263 / printed p.258 / item 58; open-e and retroflex nasals retained
kurumba2012:kotagiri_alu:i059	kunnennu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.263 / printed p.258 / item 59; read directly from enlarged cell
kurumba2012:kotagiri_alu:i060	ku:su	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.263 / printed p.258 / item 60; source colon retained
