Cell_Key	Manual_Form	Cell_Status	Confidence	Review_Method	Reviewer	Notes
kurumba2012:belavarthy:i176		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.246 / printed p.241 / item 176; four printed dashes confirmed
kurumba2012:belavarthy:i177		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.246 / printed p.241 / item 177; four printed dashes confirmed
kurumba2012:belavarthy:i178		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.246 / printed p.241 / item 178; four printed dashes confirmed
kurumba2012:belavarthy:i179		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.246 / printed p.241 / item 179; four printed dashes confirmed
kurumba2012:belavarthy:i180		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.246 / printed p.241 / item 180; four printed dashes confirmed
kurumba2012:belavarthy:i181		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.246 / printed p.241 / item 181; four printed dashes confirmed
kurumba2012:belavarthy:i182		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.246 / printed p.241 / item 182; four printed dashes confirmed
kurumba2012:belavarthy:i183		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.246 / printed p.241 / item 183; four printed dashes confirmed
kurumba2012:belavarthy:i184		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.246 / printed p.241 / item 184; four printed dashes confirmed
kurumba2012:belavarthy:i185		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.246 / printed p.241 / item 185; four printed dashes confirmed
kurumba2012:belavarthy:i186		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.246 / printed p.241 / item 186; four printed dashes confirmed
kurumba2012:belavarthy:i187	geɖele	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.246 / printed p.241 / item 187; retroflex stop read directly from 450 dpi cell
kurumba2012:belavarthy:i188		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.246 / printed p.241 / item 188; four printed dashes confirmed
kurumba2012:belavarthy:i189		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.246 / printed p.241 / item 189; four printed dashes confirmed
kurumba2012:belavarthy:i190		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.246 / printed p.241 / item 190; four printed dashes confirmed
kurumba2012:belavarthy:i191		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.246 / printed p.241 / item 191; four printed dashes confirmed
kurumba2012:belavarthy:i192		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.246 / printed p.241 / item 192; four printed dashes confirmed
kurumba2012:belavarthy:i193		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.246 / printed p.241 / item 193; four printed dashes confirmed
kurumba2012:belavarthy:i194		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.246 / printed p.241 / item 194; four printed dashes confirmed
kurumba2012:belavarthy:i195		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.246 / printed p.241 / item 195; four printed dashes confirmed
kurumba2012:belavarthy:i196		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.246 / printed p.241 / item 196; four printed dashes confirmed
kurumba2012:belavarthy:i197		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.246 / printed p.241 / item 197; four printed dashes confirmed
kurumba2012:belavarthy:i198		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.246 / printed p.241 / item 198; four printed dashes confirmed
kurumba2012:belavarthy:i199		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.246 / printed p.241 / item 199; four printed dashes confirmed
kurumba2012:belavarthy:i200		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.246 / printed p.241 / item 200; four printed dashes confirmed
kurumba2012:pudukkottai:i176		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.246 / printed p.241 / item 176; four printed dashes confirmed
kurumba2012:pudukkottai:i177		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.246 / printed p.241 / item 177; four printed dashes confirmed
kurumba2012:pudukkottai:i178		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.246 / printed p.241 / item 178; four printed dashes confirmed
kurumba2012:pudukkottai:i179		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.246 / printed p.241 / item 179; four printed dashes confirmed
kurumba2012:pudukkottai:i180		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.246 / printed p.241 / item 180; four printed dashes confirmed
kurumba2012:pudukkottai:i181		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.246 / printed p.241 / item 181; four printed dashes confirmed
kurumba2012:pudukkottai:i182		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.246 / printed p.241 / item 182; four printed dashes confirmed
kurumba2012:pudukkottai:i183		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.246 / printed p.241 / item 183; four printed dashes confirmed
kurumba2012:pudukkottai:i184		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.246 / printed p.241 / item 184; four printed dashes confirmed
kurumba2012:pudukkottai:i185		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.246 / printed p.241 / item 185; four printed dashes confirmed
kurumba2012:pudukkottai:i186		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.246 / printed p.241 / item 186; four printed dashes confirmed
kurumba2012:pudukkottai:i187		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.246 / printed p.241 / item 187; four printed dashes confirmed
kurumba2012:pudukkottai:i188		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.246 / printed p.241 / item 188; four printed dashes confirmed
kurumba2012:pudukkottai:i189		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.246 / printed p.241 / item 189; four printed dashes confirmed
kurumba2012:pudukkottai:i190		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.246 / printed p.241 / item 190; four printed dashes confirmed
kurumba2012:pudukkottai:i191		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.246 / printed p.241 / item 191; four printed dashes confirmed
kurumba2012:pudukkottai:i192		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.246 / printed p.241 / item 192; four printed dashes confirmed
kurumba2012:pudukkottai:i193		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.246 / printed p.241 / item 193; four printed dashes confirmed
