Cell_Key	Manual_Form	Cell_Status	Confidence	Review_Method	Reviewer	Notes
kurumba2012:kotagiri_alu:i201	su:ŋɖijeli	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.269 / printed p.264 / item 201; read directly from 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:kotagiri_alu:i202		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.269 / printed p.264 / item 202; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kotagiri_alu:i203		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.269 / printed p.264 / item 203; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kotagiri_alu:i204	ʌŋli	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.269 / printed p.264 / item 204; read directly from 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:kotagiri_alu:i205		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.269 / printed p.264 / item 205; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kotagiri_alu:i206		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.269 / printed p.264 / item 206; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kotagiri_alu:i207	wʌvval	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.269 / printed p.264 / item 207; read directly from 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:kotagiri_alu:i208		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.269 / printed p.264 / item 208; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kotagiri_alu:i209		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.269 / printed p.264 / item 209; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kotagiri_alu:i210	minu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.269 / printed p.264 / item 210; read directly from 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:kotagiri_alu:i211	kʌppə	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.269 / printed p.264 / item 211; read directly from 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:kotagiri_alu:i212	beɖiru	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.269 / printed p.264 / item 212; read directly from 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:kotagiri_alu:i213		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.269 / printed p.264 / item 213; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kotagiri_alu:i214	beʈʈu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.269 / printed p.264 / item 214; read directly from 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:kotagiri_alu:i215		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.269 / printed p.264 / item 215; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kotagiri_alu:i216	gasu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.269 / printed p.264 / item 216; read directly from 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:kotagiri_alu:i217		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.269 / printed p.264 / item 217; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kotagiri_alu:i218	bellʌrkaji	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.269 / printed p.264 / item 218; read directly from 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:kotagiri_alu:i219	bʌjaŋŋu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.269 / printed p.264 / item 219; read directly from 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:kotagiri_alu:i220	ʌkku	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.269 / printed p.264 / item 220; read directly from 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:kotagiri_alu:i221	jɨttu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.269 / printed p.264 / item 221; read directly from 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:kotagiri_alu:i222		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.269 / printed p.264 / item 222; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kotagiri_alu:i223	uppu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.269 / printed p.264 / item 223; read directly from 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:kotagiri_alu:i224		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.269 / printed p.264 / item 224; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kotagiri_alu:i225	wumi	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.269 / printed p.264 / item 225; read directly from 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:badaga_arvenu:i201	su:ŋɖi	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.269 / printed p.264 / item 201; read directly from 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:badaga_arvenu:i202		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.269 / printed p.264 / item 202; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:badaga_arvenu:i203		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.269 / printed p.264 / item 203; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:badaga_arvenu:i204	sʌŋŋe	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.269 / printed p.264 / item 204; read directly from 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:badaga_arvenu:i205		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.269 / printed p.264 / item 205; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:badaga_arvenu:i206		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.269 / printed p.264 / item 206; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:badaga_arvenu:i207	ʈoleakkilu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.269 / printed p.264 / item 207; read directly from 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:badaga_arvenu:i208	ʌkkilu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.269 / printed p.264 / item 208; read directly from 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:badaga_arvenu:i209		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.269 / printed p.264 / item 209; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:badaga_arvenu:i210	minu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.269 / printed p.264 / item 210; read directly from 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:badaga_arvenu:i211	kʌppə	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.269 / printed p.264 / item 211; read directly from 450 dpi rendered cell; source notation retained diplomatically
