Cell_Key	Manual_Form	Cell_Status	Confidence	Review_Method	Reviewer	Notes
kurumba2012:kolar_kuruba:i351		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.297 / printed p.292 / item 351; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kolar_kuruba:i352		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.297 / printed p.292 / item 352; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kolar_kuruba:i353		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.297 / printed p.292 / item 353; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kolar_kuruba:i354		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.297 / printed p.292 / item 354; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kolar_kuruba:i355		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.297 / printed p.292 / item 355; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kolar_kuruba:i356		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.297 / printed p.292 / item 356; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kolar_kuruba:i357		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.297 / printed p.292 / item 357; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kolar_kuruba:i358		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.297 / printed p.292 / item 358; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kolar_kuruba:i359		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.297 / printed p.292 / item 359; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kolar_kuruba:i360		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.297 / printed p.292 / item 360; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kolar_kuruba:i361		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.297 / printed p.292 / item 361; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kolar_kuruba:i362		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.297 / printed p.292 / item 362; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kolar_kuruba:i363		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.297 / printed p.292 / item 363; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kolar_kuruba:i364		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.297 / printed p.292 / item 364; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kolar_kuruba:i365		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.297 / printed p.292 / item 365; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kolar_kuruba:i366		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.297 / printed p.292 / item 366; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kolar_kuruba:i367	nanu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.297 / printed p.292 / item 367; read directly from 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:kolar_kuruba:i368	ninu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.297 / printed p.292 / item 368; read directly from 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:kolar_kuruba:i369	navu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.297 / printed p.292 / item 369; read directly from 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:kolar_kuruba:i370	navu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.297 / printed p.292 / item 370; read directly from 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:kolar_kuruba:i371	nivujibbʌru	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.297 / printed p.292 / item 371; read directly from 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:kolar_kuruba:i372	ninu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.297 / printed p.292 / item 372; read directly from 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:kolar_kuruba:i373	ʌvunu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.297 / printed p.292 / item 373; read directly from 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:kolar_kuruba:i374	avuru	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.297 / printed p.292 / item 374; read directly from 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:kolar_kuruba:i375		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.297 / printed p.292 / item 375; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:chitradurga_kuruba:i351		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.297 / printed p.292 / item 351; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:chitradurga_kuruba:i352		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.297 / printed p.292 / item 352; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:chitradurga_kuruba:i353		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.297 / printed p.292 / item 353; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:chitradurga_kuruba:i354		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.297 / printed p.292 / item 354; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:chitradurga_kuruba:i355		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.297 / printed p.292 / item 355; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:chitradurga_kuruba:i356		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.297 / printed p.292 / item 356; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:chitradurga_kuruba:i357		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.297 / printed p.292 / item 357; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:chitradurga_kuruba:i358		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.297 / printed p.292 / item 358; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:chitradurga_kuruba:i359		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.297 / printed p.292 / item 359; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:chitradurga_kuruba:i360		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.297 / printed p.292 / item 360; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:chitradurga_kuruba:i361		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.297 / printed p.292 / item 361; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:chitradurga_kuruba:i362		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.297 / printed p.292 / item 362; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:chitradurga_kuruba:i363		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.297 / printed p.292 / item 363; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:chitradurga_kuruba:i364		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.297 / printed p.292 / item 364; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:chitradurga_kuruba:i365		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.297 / printed p.292 / item 365; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:chitradurga_kuruba:i366		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.297 / printed p.292 / item 366; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:chitradurga_kuruba:i367	nanu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.297 / printed p.292 / item 367; read directly from 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:chitradurga_kuruba:i368	ninu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.297 / printed p.292 / item 368; read directly from 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:chitradurga_kuruba:i369	navu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.297 / printed p.292 / item 369; read directly from 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:chitradurga_kuruba:i370	navu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.297 / printed p.292 / item 370; read directly from 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:chitradurga_kuruba:i371		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.297 / printed p.292 / item 371; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:chitradurga_kuruba:i372		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.297 / printed p.292 / item 372; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:chitradurga_kuruba:i373		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.297 / printed p.292 / item 373; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:chitradurga_kuruba:i374		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.297 / printed p.292 / item 374; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:chitradurga_kuruba:i375		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.297 / printed p.292 / item 375; four printed dashes confirmed in 450 dpi rendered cell
