Cell_Key	Manual_Form	Cell_Status	Confidence	Review_Method	Reviewer	Notes
kurumba2012:kurumbatheru:i026	betta	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.328 / printed p.323 / item 26; read directly from enlarged 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:kurumbatheru:i027	da:rɨ	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.328 / printed p.323 / item 27; read directly from enlarged 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:kurumbatheru:i028	ola	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.328 / printed p.323 / item 28; read directly from enlarged 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:kurumbatheru:i029	geɖɖe	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.328 / printed p.323 / item 29; read directly from enlarged 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:kurumbatheru:i030		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.328 / printed p.323 / item 30; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kurumbatheru:i031		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.328 / printed p.323 / item 31; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kurumbatheru:i032		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.328 / printed p.323 / item 32; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kurumbatheru:i033		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.328 / printed p.323 / item 33; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kurumbatheru:i034		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.328 / printed p.323 / item 34; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kurumbatheru:i035		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.328 / printed p.323 / item 35; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kurumbatheru:i036		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.328 / printed p.323 / item 36; four printed dashes confirmed in 450 dpi rendered cell
