Cell_Key	Manual_Form	Cell_Status	Confidence	Review_Method	Reviewer	Notes
kurumba2012:kalangal:i226	koɖalɪ	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.402 / printed p.397 / item 226; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically
kurumba2012:kalangal:i227	su:rɪ	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.402 / printed p.397 / item 227; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically
kurumba2012:kalangal:i228		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.402 / printed p.397 / item 228; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kalangal:i229		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.402 / printed p.397 / item 229; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kalangal:i230	wu:sɪ	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.402 / printed p.397 / item 230; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically
kurumba2012:kalangal:i231	kʌnnɪ	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.402 / printed p.397 / item 231; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically
kurumba2012:kalangal:i232	bʌɭe	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.402 / printed p.397 / item 232; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically
kurumba2012:kalangal:i233	pave	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.402 / printed p.397 / item 233; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically
kurumba2012:kalangal:i234	kɔʈʈu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.402 / printed p.397 / item 234; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically
kurumba2012:kalangal:i235	jeɳɪ	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.402 / printed p.397 / item 235; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically
kurumba2012:kalangal:i236	ʈʌtta	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.402 / printed p.397 / item 236; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically
kurumba2012:kalangal:i237	ʌlʌmaru	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.402 / printed p.397 / item 237; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically
kurumba2012:kalangal:i238	kasulu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.402 / printed p.397 / item 238; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically
kurumba2012:kalangal:i239	sɪppu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.402 / printed p.397 / item 239; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically
kurumba2012:kalangal:i240	ʈuɳɪ	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.402 / printed p.397 / item 240; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically
kurumba2012:kalangal:i241	woluɖuʈuɳɪ	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.402 / printed p.397 / item 241; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically
kurumba2012:kalangal:i242	gu:ɖe	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.402 / printed p.397 / item 242; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically
kurumba2012:kalangal:i243		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.402 / printed p.397 / item 243; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kalangal:i244		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.402 / printed p.397 / item 244; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kalangal:i245		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.402 / printed p.397 / item 245; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kalangal:i246		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.402 / printed p.397 / item 246; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kalangal:i247	sorʌkkajɪ	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.402 / printed p.397 / item 247; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically
kurumba2012:kalangal:i248	bʌɭepʌjjɪ	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.402 / printed p.397 / item 248; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically
kurumba2012:kalangal:i249		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.402 / printed p.397 / item 249; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kalangal:i250		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.402 / printed p.397 / item 250; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:masinagudi_jennu:i226	korɪ	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.402 / printed p.397 / item 226; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically
kurumba2012:masinagudi_jennu:i227	keʈʈɪ	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.402 / printed p.397 / item 227; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically
kurumba2012:masinagudi_jennu:i228	bɪllu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.402 / printed p.397 / item 228; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically
kurumba2012:masinagudi_jennu:i229	wombu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.402 / printed p.397 / item 229; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically
kurumba2012:masinagudi_jennu:i230	su:ɲdʒɪ	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.402 / printed p.397 / item 230; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically
kurumba2012:masinagudi_jennu:i231	ʌgga	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.402 / printed p.397 / item 231; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically
kurumba2012:masinagudi_jennu:i232	beɭe	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.402 / printed p.397 / item 232; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically
kurumba2012:masinagudi_jennu:i233	mʌɳɖarɪ	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.402 / printed p.397 / item 233; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically
kurumba2012:masinagudi_jennu:i234		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.402 / printed p.397 / item 234; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:masinagudi_jennu:i235	jeɳɪ	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.402 / printed p.397 / item 235; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically
kurumba2012:masinagudi_jennu:i236	vʌttlu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.402 / printed p.397 / item 236; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically
kurumba2012:masinagudi_jennu:i237		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.402 / printed p.397 / item 237; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:masinagudi_jennu:i238	jɪdɪkɪlu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.402 / printed p.397 / item 238; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically
kurumba2012:masinagudi_jennu:i239	sɪppu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.402 / printed p.397 / item 239; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically
kurumba2012:masinagudi_jennu:i240	bʌtta	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.402 / printed p.397 / item 240; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically
kurumba2012:masinagudi_jennu:i241		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.402 / printed p.397 / item 241; four printed dashes confirmed in 450 dpi rendered cell
