Cell_Key	Manual_Form	Cell_Status	Confidence	Review_Method	Reviewer	Notes
kurumba2012:kurumbatheru:i151		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.333 / printed p.328 / item 151; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kurumbatheru:i152	enu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.333 / printed p.328 / item 152; read directly from enlarged 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:kurumbatheru:i153		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.333 / printed p.328 / item 153; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kurumbatheru:i154		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.333 / printed p.328 / item 154; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kurumbatheru:i155		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.333 / printed p.328 / item 155; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kurumbatheru:i156	noɳa	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.333 / printed p.328 / item 156; read directly from enlarged 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:kurumbatheru:i157	ɖenuɭuvu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.333 / printed p.328 / item 157; read directly from enlarged 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:kurumbatheru:i158		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.333 / printed p.328 / item 158; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kurumbatheru:i159	soɭɭe	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.333 / printed p.328 / item 159; read directly from enlarged 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:kurumbatheru:i160	irubu:	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.333 / printed p.328 / item 160; read directly from enlarged 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:kurumbatheru:i161		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.333 / printed p.328 / item 161; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kurumbatheru:i162		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.333 / printed p.328 / item 162; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kurumbatheru:i163	avu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.333 / printed p.328 / item 163; read directly from enlarged 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:kurumbatheru:i164	ili	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.333 / printed p.328 / item 164; read directly from enlarged 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:kurumbatheru:i165	na'	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.333 / printed p.328 / item 165; read directly from enlarged 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:kurumbatheru:i166	aɳɖi	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.333 / printed p.328 / item 166; read directly from enlarged 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:kurumbatheru:i167		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.333 / printed p.328 / item 167; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kurumbatheru:i168	puli	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.333 / printed p.328 / item 168; read directly from enlarged 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:kurumbatheru:i169		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.333 / printed p.328 / item 169; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kurumbatheru:i170	koʈɨ	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.333 / printed p.328 / item 170; read directly from enlarged 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:kurumbatheru:i171	man	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.333 / printed p.328 / item 171; read directly from enlarged 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:kurumbatheru:i172		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.333 / printed p.328 / item 172; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kurumbatheru:i173		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.333 / printed p.328 / item 173; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kurumbatheru:i174		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.333 / printed p.328 / item 174; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kurumbatheru:i175		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.333 / printed p.328 / item 175; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:thangiyadikuppam:i151		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.333 / printed p.328 / item 151; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:thangiyadikuppam:i152		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.333 / printed p.328 / item 152; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:thangiyadikuppam:i153		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.333 / printed p.328 / item 153; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:thangiyadikuppam:i154		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.333 / printed p.328 / item 154; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:thangiyadikuppam:i155		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.333 / printed p.328 / item 155; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:thangiyadikuppam:i156	noŋa	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.333 / printed p.328 / item 156; read directly from enlarged 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:thangiyadikuppam:i157	dʒa:na	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.333 / printed p.328 / item 157; read directly from enlarged 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:thangiyadikuppam:i158		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.333 / printed p.328 / item 158; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:thangiyadikuppam:i159	soɭɭe	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.333 / printed p.328 / item 159; read directly from enlarged 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:thangiyadikuppam:i160	jɨ:rɨbɨ	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.333 / printed p.328 / item 160; read directly from enlarged 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:thangiyadikuppam:i161		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.333 / printed p.328 / item 161; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:thangiyadikuppam:i162		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.333 / printed p.328 / item 162; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:thangiyadikuppam:i163	a:vɨ	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.333 / printed p.328 / item 163; read directly from enlarged 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:thangiyadikuppam:i164	jɨlɨ	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.333 / printed p.328 / item 164; read directly from enlarged 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:thangiyadikuppam:i165	na'	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.333 / printed p.328 / item 165; read directly from enlarged 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:thangiyadikuppam:i166	endi	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.333 / printed p.328 / item 166; read directly from enlarged 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:thangiyadikuppam:i167		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.333 / printed p.328 / item 167; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:thangiyadikuppam:i168	wulɨ	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.333 / printed p.328 / item 168; read directly from enlarged 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:thangiyadikuppam:i169	kerɨdi	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.333 / printed p.328 / item 169; read directly from enlarged 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:thangiyadikuppam:i170	ko:ɨl	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.333 / printed p.328 / item 170; read directly from enlarged 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:thangiyadikuppam:i171	dʒiŋke	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.333 / printed p.328 / item 171; read directly from enlarged 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:thangiyadikuppam:i172		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.333 / printed p.328 / item 172; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:thangiyadikuppam:i173		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.333 / printed p.328 / item 173; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:thangiyadikuppam:i174		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.333 / printed p.328 / item 174; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:thangiyadikuppam:i175		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.333 / printed p.328 / item 175; four printed dashes confirmed in 450 dpi rendered cell
