Cell_Key	Manual_Form	Cell_Status	Confidence	Review_Method	Reviewer	Notes
kurumba2012:karmadai_vakkaliga:i526		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.392 / printed p.387 / item 526; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:karmadai_vakkaliga:i527		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.392 / printed p.387 / item 527; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:karmadai_vakkaliga:i528		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.392 / printed p.387 / item 528; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:karmadai_vakkaliga:i529		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.392 / printed p.387 / item 529; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:karmadai_vakkaliga:i530		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.392 / printed p.387 / item 530; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:karmadai_vakkaliga:i531		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.392 / printed p.387 / item 531; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:karmadai_vakkaliga:i532		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.392 / printed p.387 / item 532; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:karmadai_vakkaliga:i533		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.392 / printed p.387 / item 533; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:karmadai_vakkaliga:i534		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.392 / printed p.387 / item 534; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:karmadai_vakkaliga:i535		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.392 / printed p.387 / item 535; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:karmadai_vakkaliga:i536		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.392 / printed p.387 / item 536; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:karmadai_vakkaliga:i537		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.392 / printed p.387 / item 537; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:karmadai_vakkaliga:i538		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.392 / printed p.387 / item 538; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:karmadai_vakkaliga:i539		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.392 / printed p.387 / item 539; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:karmadai_vakkaliga:i540		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.392 / printed p.387 / item 540; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:karmadai_vakkaliga:i541		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.392 / printed p.387 / item 541; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:karmadai_vakkaliga:i542		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.392 / printed p.387 / item 542; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:karmadai_vakkaliga:i543		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.392 / printed p.387 / item 543; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:karmadai_vakkaliga:i544		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.392 / printed p.387 / item 544; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:karmadai_vakkaliga:i545		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.392 / printed p.387 / item 545; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:karmadai_vakkaliga:i546		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.392 / printed p.387 / item 546; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:karmadai_vakkaliga:i547		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.392 / printed p.387 / item 547; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:karmadai_vakkaliga:i548		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.392 / printed p.387 / item 548; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:karmadai_vakkaliga:i549		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.392 / printed p.387 / item 549; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:karmadai_vakkaliga:i550		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.392 / printed p.387 / item 550; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kurumbapalayam:i526		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.392 / printed p.387 / item 526; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kurumbapalayam:i527		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.392 / printed p.387 / item 527; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kurumbapalayam:i528		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.392 / printed p.387 / item 528; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kurumbapalayam:i529		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.392 / printed p.387 / item 529; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kurumbapalayam:i530		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.392 / printed p.387 / item 530; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kurumbapalayam:i531		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.392 / printed p.387 / item 531; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kurumbapalayam:i532		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.392 / printed p.387 / item 532; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kurumbapalayam:i533		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.392 / printed p.387 / item 533; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kurumbapalayam:i534		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.392 / printed p.387 / item 534; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kurumbapalayam:i535		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.392 / printed p.387 / item 535; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kurumbapalayam:i536		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.392 / printed p.387 / item 536; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kurumbapalayam:i537		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.392 / printed p.387 / item 537; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kurumbapalayam:i538		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.392 / printed p.387 / item 538; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kurumbapalayam:i539		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.392 / printed p.387 / item 539; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kurumbapalayam:i540		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.392 / printed p.387 / item 540; four printed dashes confirmed in 450 dpi rendered cell
