Cell_Key	Manual_Form	Cell_Status	Confidence	Review_Method	Reviewer	Notes
kurumba2012:kotagiri_alu:i176	muguttə	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.268 / printed p.263 / item 176; read directly from 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:kotagiri_alu:i177		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.268 / printed p.263 / item 177; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kotagiri_alu:i178		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.268 / printed p.263 / item 178; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kotagiri_alu:i179		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.268 / printed p.263 / item 179; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kotagiri_alu:i180		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.268 / printed p.263 / item 180; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kotagiri_alu:i181		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.268 / printed p.263 / item 181; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kotagiri_alu:i182		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.268 / printed p.263 / item 182; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kotagiri_alu:i183		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.268 / printed p.263 / item 183; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kotagiri_alu:i184		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.268 / printed p.263 / item 184; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kotagiri_alu:i185	ʈelu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.268 / printed p.263 / item 185; read directly from 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:kotagiri_alu:i186	nʌʈʈə	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.268 / printed p.263 / item 186; read directly from 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:kotagiri_alu:i187		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.268 / printed p.263 / item 187; four printed dashes confirmed in 450 dpi rendered cell
