Cell_Key	Manual_Form	Cell_Status	Confidence	Review_Method	Reviewer	Notes
kurumba2012:kotagiri_alu:i126	negaɖi	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.266 / printed p.261 / item 126; read directly from 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:kotagiri_alu:i127	nerʌmbu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.266 / printed p.261 / item 127; read directly from 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:kotagiri_alu:i128	əkku	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.266 / printed p.261 / item 128; read directly from 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:kotagiri_alu:i129	wottə	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.266 / printed p.261 / item 129; read directly from 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:kotagiri_alu:i130		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.266 / printed p.261 / item 130; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kotagiri_alu:i131		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.266 / printed p.261 / item 131; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kotagiri_alu:i132		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.266 / printed p.261 / item 132; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kotagiri_alu:i133		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.266 / printed p.261 / item 133; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kotagiri_alu:i134		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.266 / printed p.261 / item 134; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kotagiri_alu:i135		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.266 / printed p.261 / item 135; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kotagiri_alu:i136		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.266 / printed p.261 / item 136; four printed dashes confirmed in 450 dpi rendered cell
