Cell_Key	Manual_Form	Cell_Status	Confidence	Review_Method	Reviewer	Notes
kurumba2012:kalangal:i076	gʌṭlu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.396 / printed p.391 / item 76; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically
kurumba2012:kalangal:i077	kʌṭṭa	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.396 / printed p.391 / item 77; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically
kurumba2012:kalangal:i078	ṭɔɭu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.396 / printed p.391 / item 78; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically
kurumba2012:kalangal:i079	bennu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.396 / printed p.391 / item 79; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically
kurumba2012:kalangal:i080	kʌɖʌgujeɭugu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.396 / printed p.391 / item 80; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically
kurumba2012:kalangal:i081	neɲdʒu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.396 / printed p.391 / item 81; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically
kurumba2012:kalangal:i082		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.396 / printed p.391 / item 82; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kalangal:i083	aɭu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.396 / printed p.391 / item 83; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically
kurumba2012:kalangal:i084		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.396 / printed p.391 / item 84; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kalangal:i085		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.396 / printed p.391 / item 85; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kalangal:i086	kaj	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.396 / printed p.391 / item 86; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically
