Cell_Key	Manual_Form	Cell_Status	Confidence	Review_Method	Reviewer	Notes
kurumba2012:beerajjanur:i301		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.361 / printed p.356 / item 301; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:beerajjanur:i302		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.361 / printed p.356 / item 302; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:beerajjanur:i303		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.361 / printed p.356 / item 303; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:beerajjanur:i304		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.361 / printed p.356 / item 304; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:beerajjanur:i305		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.361 / printed p.356 / item 305; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:beerajjanur:i306		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.361 / printed p.356 / item 306; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:beerajjanur:i307		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.361 / printed p.356 / item 307; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:beerajjanur:i308		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.361 / printed p.356 / item 308; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:beerajjanur:i309		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.361 / printed p.356 / item 309; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:beerajjanur:i310		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.361 / printed p.356 / item 310; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:beerajjanur:i311		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.361 / printed p.356 / item 311; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:beerajjanur:i312		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.361 / printed p.356 / item 312; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:beerajjanur:i313		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.361 / printed p.356 / item 313; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:beerajjanur:i314		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.361 / printed p.356 / item 314; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:beerajjanur:i315		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.361 / printed p.356 / item 315; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:beerajjanur:i316		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.361 / printed p.356 / item 316; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:beerajjanur:i317		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.361 / printed p.356 / item 317; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:beerajjanur:i318		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.361 / printed p.356 / item 318; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:beerajjanur:i319		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.361 / printed p.356 / item 319; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:beerajjanur:i320		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.361 / printed p.356 / item 320; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:beerajjanur:i321		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.361 / printed p.356 / item 321; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:beerajjanur:i322		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.361 / printed p.356 / item 322; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:beerajjanur:i323		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.361 / printed p.356 / item 323; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:beerajjanur:i324		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.361 / printed p.356 / item 324; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:beerajjanur:i325		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.361 / printed p.356 / item 325; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:karmadai_kurumba:i301	naku	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.361 / printed p.356 / item 301; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically
kurumba2012:karmadai_kurumba:i302	ajdu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.361 / printed p.356 / item 302; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically
kurumba2012:karmadai_kurumba:i303	aru	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.361 / printed p.356 / item 303; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically
kurumba2012:karmadai_kurumba:i304	jeɭu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.361 / printed p.356 / item 304; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically
kurumba2012:karmadai_kurumba:i305	jeɳʈu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.361 / printed p.356 / item 305; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically
kurumba2012:karmadai_kurumba:i306	wombʌʈʈu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.361 / printed p.356 / item 306; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically
kurumba2012:karmadai_kurumba:i307	ʌʈʈu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.361 / printed p.356 / item 307; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically
kurumba2012:karmadai_kurumba:i308	ʌɳɳoɳɖu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.361 / printed p.356 / item 308; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically
