Cell_Key	Manual_Form	Cell_Status	Confidence	Review_Method	Reviewer	Notes
kurumba2012:buringi:i001	kəllɨ	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.305 / printed p.300 / item 1; read directly from 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:buringi:i002	ajɨ	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.305 / printed p.300 / item 2; read directly from 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:buringi:i003	ni:rɨ	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.305 / printed p.300 / item 3; read directly from 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:buringi:i004	jele	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.305 / printed p.300 / item 4; read directly from 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:buringi:i005	wuβɨ	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.305 / printed p.300 / item 5; read directly from 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:buringi:i006	mara	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.305 / printed p.300 / item 6; read directly from 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:buringi:i007	berɭɨ	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.305 / printed p.300 / item 7; read directly from 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:buringi:i008	biʈʈɨ	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.305 / printed p.300 / item 8; read directly from 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:buringi:i009	ennɨ	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.305 / printed p.300 / item 9; read directly from 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:buringi:i010	patte	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.305 / printed p.300 / item 10; read directly from 450 dpi rendered cell; source notation retained diplomatically
