Cell_Key	Manual_Form	Cell_Status	Confidence	Review_Method	Reviewer	Notes
kurumba2012:buringi:i351		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.319 / printed p.314 / item 351; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:buringi:i352		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.319 / printed p.314 / item 352; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:buringi:i353		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.319 / printed p.314 / item 353; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:buringi:i354		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.319 / printed p.314 / item 354; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:buringi:i355		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.319 / printed p.314 / item 355; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:buringi:i356		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.319 / printed p.314 / item 356; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:buringi:i357		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.319 / printed p.314 / item 357; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:buringi:i358		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.319 / printed p.314 / item 358; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:buringi:i359		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.319 / printed p.314 / item 359; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:buringi:i360		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.319 / printed p.314 / item 360; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:buringi:i361		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.319 / printed p.314 / item 361; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:buringi:i362		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.319 / printed p.314 / item 362; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:buringi:i363		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.319 / printed p.314 / item 363; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:buringi:i364		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.319 / printed p.314 / item 364; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:buringi:i365		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.319 / printed p.314 / item 365; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:buringi:i366		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.319 / printed p.314 / item 366; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:buringi:i367		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.319 / printed p.314 / item 367; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:buringi:i368		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.319 / printed p.314 / item 368; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:buringi:i369		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.319 / printed p.314 / item 369; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:buringi:i370		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.319 / printed p.314 / item 370; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:buringi:i371		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.319 / printed p.314 / item 371; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:buringi:i372		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.319 / printed p.314 / item 372; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:buringi:i373		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.319 / printed p.314 / item 373; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:buringi:i374		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.319 / printed p.314 / item 374; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:buringi:i375		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.319 / printed p.314 / item 375; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:madapalli:i351		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.319 / printed p.314 / item 351; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:madapalli:i352		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.319 / printed p.314 / item 352; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:madapalli:i353		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.319 / printed p.314 / item 353; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:madapalli:i354		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.319 / printed p.314 / item 354; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:madapalli:i355		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.319 / printed p.314 / item 355; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:madapalli:i356		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.319 / printed p.314 / item 356; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:madapalli:i357		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.319 / printed p.314 / item 357; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:madapalli:i358		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.319 / printed p.314 / item 358; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:madapalli:i359		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.319 / printed p.314 / item 359; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:madapalli:i360		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.319 / printed p.314 / item 360; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:madapalli:i361		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.319 / printed p.314 / item 361; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:madapalli:i362		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.319 / printed p.314 / item 362; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:madapalli:i363		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.319 / printed p.314 / item 363; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:madapalli:i364		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.319 / printed p.314 / item 364; four printed dashes confirmed in 450 dpi rendered cell
