Cell_Key	Manual_Form	Cell_Status	Confidence	Review_Method	Reviewer	Notes
kurumba2012:kolar_kuruba:i076	kʌʈʈu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.286 / printed p.281 / item 76; read directly from 450/900 dpi rendered cell
kurumba2012:kolar_kuruba:i077		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.286 / printed p.281 / item 77; four printed dashes confirmed
kurumba2012:kolar_kuruba:i078	buɖʒa	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.286 / printed p.281 / item 78; read directly from 450/900 dpi rendered cell
kurumba2012:kolar_kuruba:i079	bennu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.286 / printed p.281 / item 79; read directly from 450/900 dpi rendered cell
kurumba2012:kolar_kuruba:i080	ɖokke	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.286 / printed p.281 / item 80; read directly from 450/900 dpi rendered cell
kurumba2012:kolar_kuruba:i081	jeɖe	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.286 / printed p.281 / item 81; read directly from 450/900 dpi rendered cell
kurumba2012:kolar_kuruba:i082		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.286 / printed p.281 / item 82; four printed dashes confirmed
kurumba2012:kolar_kuruba:i083	alu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.286 / printed p.281 / item 83; read directly from 450/900 dpi rendered cell
kurumba2012:kolar_kuruba:i084	buɖʒa	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.286 / printed p.281 / item 84; read directly from 450/900 dpi rendered cell
kurumba2012:kolar_kuruba:i085		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.286 / printed p.281 / item 85; four printed dashes confirmed
kurumba2012:kolar_kuruba:i086	kajji	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.286 / printed p.281 / item 86; read directly from 450/900 dpi rendered cell
kurumba2012:kolar_kuruba:i087	ʌŋgʌji	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.286 / printed p.281 / item 87; read directly from 450/900 dpi rendered cell
kurumba2012:kolar_kuruba:i088	berʌlu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.286 / printed p.281 / item 88; read directly from 450/900 dpi rendered cell
kurumba2012:kolar_kuruba:i089	wuguru	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.286 / printed p.281 / item 89; read directly from 450/900 dpi rendered cell
kurumba2012:kolar_kuruba:i090	kalu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.286 / printed p.281 / item 90; read directly from 450/900 dpi rendered cell
kurumba2012:kolar_kuruba:i091	paɖa	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.286 / printed p.281 / item 91; read directly from 450/900 dpi rendered cell
kurumba2012:kolar_kuruba:i092		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.286 / printed p.281 / item 92; four printed dashes confirmed
kurumba2012:kolar_kuruba:i093	tʃʌrma	attested	medium	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.286 / printed p.281 / item 93; read directly from 450/900 dpi rendered cell; scan darkening over m retained as legible
kurumba2012:kolar_kuruba:i094	jemke	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.286 / printed p.281 / item 94; read directly from 450/900 dpi rendered cell
kurumba2012:kolar_kuruba:i095	rʌkʈa	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.286 / printed p.281 / item 95; read directly from 450/900 dpi rendered cell
kurumba2012:kolar_kuruba:i096		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.286 / printed p.281 / item 96; four printed dashes confirmed
