Cell_Key	Manual_Form	Cell_Status	Confidence	Review_Method	Reviewer	Notes
kurumba2012:maddur_betta:i351		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.429 / printed p.424 / item 351; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:maddur_betta:i352		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.429 / printed p.424 / item 352; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:maddur_betta:i353		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.429 / printed p.424 / item 353; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:maddur_betta:i354		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.429 / printed p.424 / item 354; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:maddur_betta:i355		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.429 / printed p.424 / item 355; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:maddur_betta:i356		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.429 / printed p.424 / item 356; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:maddur_betta:i357		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.429 / printed p.424 / item 357; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:maddur_betta:i358		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.429 / printed p.424 / item 358; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:maddur_betta:i359		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.429 / printed p.424 / item 359; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:maddur_betta:i360		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.429 / printed p.424 / item 360; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:maddur_betta:i361		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.429 / printed p.424 / item 361; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:maddur_betta:i362		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.429 / printed p.424 / item 362; four printed dashes confirmed in 450 dpi rendered cell
