Cell_Key	Manual_Form	Cell_Status	Confidence	Review_Method	Reviewer	Notes
kurumba2012:buringi:i226		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.314 / printed p.309 / item 226; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:buringi:i227		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.314 / printed p.309 / item 227; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:buringi:i228		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.314 / printed p.309 / item 228; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:buringi:i229		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.314 / printed p.309 / item 229; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:buringi:i230	sudʒi	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.314 / printed p.309 / item 230; read directly from 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:buringi:i231		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.314 / printed p.309 / item 231; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:buringi:i232		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.314 / printed p.309 / item 232; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:buringi:i233		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.314 / printed p.309 / item 233; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:buringi:i234	guɖɨlɨ	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.314 / printed p.309 / item 234; read directly from enlarged 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:buringi:i235		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.314 / printed p.309 / item 235; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:buringi:i236		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.314 / printed p.309 / item 236; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:buringi:i237		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.314 / printed p.309 / item 237; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:buringi:i238		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.314 / printed p.309 / item 238; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:buringi:i239		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.314 / printed p.309 / item 239; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:buringi:i240		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.314 / printed p.309 / item 240; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:buringi:i241		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.314 / printed p.309 / item 241; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:buringi:i242		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.314 / printed p.309 / item 242; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:buringi:i243		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.314 / printed p.309 / item 243; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:buringi:i244		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.314 / printed p.309 / item 244; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:buringi:i245	maɭa	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.314 / printed p.309 / item 245; read directly from 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:buringi:i246		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.314 / printed p.309 / item 246; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:buringi:i247		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.314 / printed p.309 / item 247; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:buringi:i248		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.314 / printed p.309 / item 248; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:buringi:i249		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.314 / printed p.309 / item 249; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:buringi:i250		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.314 / printed p.309 / item 250; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:madapalli:i226	koɖalɨ:	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.314 / printed p.309 / item 226; read directly from enlarged 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:madapalli:i227	mesɨkəti	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.314 / printed p.309 / item 227; read directly from enlarged 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:madapalli:i228		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.314 / printed p.309 / item 228; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:madapalli:i229		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.314 / printed p.309 / item 229; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:madapalli:i230	sudʒi	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.314 / printed p.309 / item 230; read directly from 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:madapalli:i231	noɭɣe:	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.314 / printed p.309 / item 231; read directly from enlarged 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:madapalli:i232	bele:	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.314 / printed p.309 / item 232; read directly from enlarged 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:madapalli:i233	səppe	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.314 / printed p.309 / item 233; read directly from enlarged 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:madapalli:i234	senɨkjə:	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.314 / printed p.309 / item 234; read directly from enlarged 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:madapalli:i235	jeni	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.314 / printed p.309 / item 235; read directly from enlarged 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:madapalli:i236	tambaɣa	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.314 / printed p.309 / item 236; read directly from enlarged 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:madapalli:i237	elmaɣi	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.314 / printed p.309 / item 237; read directly from enlarged 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:madapalli:i238	keɭɨlɨje	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.314 / printed p.309 / item 238; read directly from enlarged 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:madapalli:i239	baskɨtɨ	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.314 / printed p.309 / item 239; read directly from enlarged 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:madapalli:i240	aɣɨbe	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.314 / printed p.309 / item 240; read directly from enlarged 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:madapalli:i241		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.314 / printed p.309 / item 241; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:madapalli:i242	pute:	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.314 / printed p.309 / item 242; read directly from 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:madapalli:i243	bane	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.314 / printed p.309 / item 243; read directly from 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:madapalli:i244		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.314 / printed p.309 / item 244; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:madapalli:i245	meɣa:	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.314 / printed p.309 / item 245; read directly from 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:madapalli:i246		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.314 / printed p.309 / item 246; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:madapalli:i247		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.314 / printed p.309 / item 247; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:madapalli:i248		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.314 / printed p.309 / item 248; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:madapalli:i249		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.314 / printed p.309 / item 249; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:madapalli:i250		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.314 / printed p.309 / item 250; four printed dashes confirmed in 450 dpi rendered cell
