Cell_Key	Manual_Form	Cell_Status	Confidence	Review_Method	Reviewer	Notes
kurumba2012:tamil_madras:i201	jelɪ	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.225 / printed p.220 / item 201 / Tamil; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically
kurumba2012:tamil_madras:i202		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.225 / printed p.220 / item 202 / Tamil; four printed dashes confirmed in enlarged 450/900 dpi rendered cell
kurumba2012:tamil_madras:i203		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.225 / printed p.220 / item 203 / Tamil; four printed dashes confirmed in enlarged 450/900 dpi rendered cell
kurumba2012:tamil_madras:i204	ʌɳɪl	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.225 / printed p.220 / item 204 / Tamil; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically
kurumba2012:tamil_madras:i205		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.225 / printed p.220 / item 205 / Tamil; four printed dashes confirmed in enlarged 450/900 dpi rendered cell
kurumba2012:tamil_madras:i206		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.225 / printed p.220 / item 206 / Tamil; four printed dashes confirmed in enlarged 450/900 dpi rendered cell
kurumba2012:tamil_madras:i207	wʌvval	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.225 / printed p.220 / item 207 / Tamil; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically
kurumba2012:tamil_madras:i208	pʌrʌva'	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.225 / printed p.220 / item 208 / Tamil; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically
kurumba2012:tamil_madras:i209	pʌrʌva'	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.225 / printed p.220 / item 209 / Tamil; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically
kurumba2012:tamil_madras:i210	mɪn	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.225 / printed p.220 / item 210 / Tamil; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically
kurumba2012:tamil_madras:i211	ʈʌvʌɭa'	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.225 / printed p.220 / item 211 / Tamil; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically
kurumba2012:tamil_madras:i212	mu:ŋgɪl	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.225 / printed p.220 / item 212 / Tamil; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically
kurumba2012:tamil_madras:i213		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.225 / printed p.220 / item 213 / Tamil; four printed dashes confirmed in enlarged 450/900 dpi rendered cell
kurumba2012:tamil_madras:i214	pɪrʌmbu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.225 / printed p.220 / item 214 / Tamil; read directly from enlarged 450/900 dpi rendered cell; source notation retained diplomatically
kurumba2012:tamil_madras:i215		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.225 / printed p.220 / item 215 / Tamil; four printed dashes confirmed in enlarged 450/900 dpi rendered cell
kurumba2012:tamil_madras:i216	kʌruna'kɪɭʌŋgu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.225 / printed p.220 / item 216 / Tamil; read directly from enlarged 450/900/1200 dpi rendered cell; source notation retained diplomatically
