Cell_Key	Manual_Form	Cell_Status	Confidence	Review_Method	Reviewer	Notes
kurumba2012:belavarthy:i401		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.255 / printed p.250 / item 401; four printed dashes confirmed
kurumba2012:belavarthy:i402		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.255 / printed p.250 / item 402; four printed dashes confirmed
kurumba2012:belavarthy:i403		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.255 / printed p.250 / item 403; four printed dashes confirmed
kurumba2012:belavarthy:i404		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.255 / printed p.250 / item 404; four printed dashes confirmed
kurumba2012:belavarthy:i405		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.255 / printed p.250 / item 405; four printed dashes confirmed
kurumba2012:belavarthy:i406		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.255 / printed p.250 / item 406; four printed dashes confirmed
kurumba2012:belavarthy:i407		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.255 / printed p.250 / item 407; four printed dashes confirmed
kurumba2012:belavarthy:i408		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.255 / printed p.250 / item 408; four printed dashes confirmed
kurumba2012:belavarthy:i409		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.255 / printed p.250 / item 409; four printed dashes confirmed
kurumba2012:belavarthy:i410		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.255 / printed p.250 / item 410; four printed dashes confirmed
kurumba2012:belavarthy:i411		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.255 / printed p.250 / item 411; four printed dashes confirmed
kurumba2012:belavarthy:i412		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.255 / printed p.250 / item 412; four printed dashes confirmed
kurumba2012:belavarthy:i413		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.255 / printed p.250 / item 413; four printed dashes confirmed
kurumba2012:belavarthy:i414		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.255 / printed p.250 / item 414; four printed dashes confirmed
kurumba2012:belavarthy:i415		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.255 / printed p.250 / item 415; four printed dashes confirmed
kurumba2012:belavarthy:i416		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.255 / printed p.250 / item 416; four printed dashes confirmed
kurumba2012:belavarthy:i417		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.255 / printed p.250 / item 417; four printed dashes confirmed
kurumba2012:belavarthy:i418		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.255 / printed p.250 / item 418; four printed dashes confirmed
kurumba2012:belavarthy:i419		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.255 / printed p.250 / item 419; four printed dashes confirmed
kurumba2012:belavarthy:i420		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.255 / printed p.250 / item 420; four printed dashes confirmed
kurumba2012:belavarthy:i421		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.255 / printed p.250 / item 421; four printed dashes confirmed
kurumba2012:belavarthy:i422		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.255 / printed p.250 / item 422; four printed dashes confirmed
kurumba2012:belavarthy:i423		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.255 / printed p.250 / item 423; four printed dashes confirmed
kurumba2012:belavarthy:i424		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.255 / printed p.250 / item 424; four printed dashes confirmed
kurumba2012:belavarthy:i425		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.255 / printed p.250 / item 425; four printed dashes confirmed
kurumba2012:pudukkottai:i401		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.255 / printed p.250 / item 401; four printed dashes confirmed
kurumba2012:pudukkottai:i402	du:ra	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.255 / printed p.250 / item 402; read directly from 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:pudukkottai:i403		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.255 / printed p.250 / item 403; four printed dashes confirmed
