Cell_Key	Manual_Form	Cell_Status	Confidence	Review_Method	Reviewer	Notes
kurumba2012:kolar_kuruba:i201		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.291 / printed p.286 / item 201; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kolar_kuruba:i202		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.291 / printed p.286 / item 202; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kolar_kuruba:i203		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.291 / printed p.286 / item 203; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kolar_kuruba:i204		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.291 / printed p.286 / item 204; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kolar_kuruba:i205		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.291 / printed p.286 / item 205; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kolar_kuruba:i206		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.291 / printed p.286 / item 206; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kolar_kuruba:i207		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.291 / printed p.286 / item 207; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kolar_kuruba:i208		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.291 / printed p.286 / item 208; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kolar_kuruba:i209		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.291 / printed p.286 / item 209; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kolar_kuruba:i210	minu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.291 / printed p.286 / item 210; read directly from 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:kolar_kuruba:i211		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.291 / printed p.286 / item 211; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kolar_kuruba:i212		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.291 / printed p.286 / item 212; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kolar_kuruba:i213		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.291 / printed p.286 / item 213; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kolar_kuruba:i214		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.291 / printed p.286 / item 214; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kolar_kuruba:i215		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.291 / printed p.286 / item 215; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kolar_kuruba:i216		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.291 / printed p.286 / item 216; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kolar_kuruba:i217		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.291 / printed p.286 / item 217; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kolar_kuruba:i218		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.291 / printed p.286 / item 218; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kolar_kuruba:i219		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.291 / printed p.286 / item 219; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kolar_kuruba:i220		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.291 / printed p.286 / item 220; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kolar_kuruba:i221		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.291 / printed p.286 / item 221; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kolar_kuruba:i222		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.291 / printed p.286 / item 222; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kolar_kuruba:i223		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.291 / printed p.286 / item 223; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kolar_kuruba:i224		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.291 / printed p.286 / item 224; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:kolar_kuruba:i225		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.291 / printed p.286 / item 225; four printed dashes confirmed in 450 dpi rendered cell
kurumba2012:chitradurga_kuruba:i201	jili	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.291 / printed p.286 / item 201; read directly from 450 dpi rendered cell; source notation retained diplomatically
kurumba2012:chitradurga_kuruba:i202		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.291 / printed p.286 / item 202; four printed dashes confirmed in 450 dpi rendered cell
