Cell_Key	Manual_Form	Cell_Status	Confidence	Review_Method	Reviewer	Notes
kurumba2012:belavarthy:i301	na:lkɨ	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.251 / printed p.246 / item 301; visible colon and barred-i retained
kurumba2012:belavarthy:i302	a:jɖɨ	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.251 / printed p.246 / item 302; retroflex stop and barred-i read from enlarged cell
kurumba2012:belavarthy:i303	a:rɨ	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.251 / printed p.246 / item 303; visible colon and barred-i retained
kurumba2012:belavarthy:i304	je:lɨ	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.251 / printed p.246 / item 304; visible colon and barred-i retained
kurumba2012:belavarthy:i305	jeɳtɨ	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.251 / printed p.246 / item 305; retroflex nasal and barred-i read directly
kurumba2012:belavarthy:i306	wəmbəttɨ	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.251 / printed p.246 / item 306; schwas and barred-i read directly
kurumba2012:belavarthy:i307	əttɨ	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.251 / printed p.246 / item 307; schwa and barred-i read directly
kurumba2012:belavarthy:i308	ənəɳɖɨ	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.251 / printed p.246 / item 308; retroflex nasal/stop and barred-i read from enlarged cell
kurumba2012:belavarthy:i309	ənnerɖɨ	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.251 / printed p.246 / item 309; retroflex stop and barred-i read from enlarged cell
kurumba2012:belavarthy:i310	ipəttɨ	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.251 / printed p.246 / item 310; schwa and barred-i read directly
