Cell_Key	Manual_Form	Cell_Status	Confidence	Review_Method	Reviewer	Notes
kurumba2012:kotagiri_alu:i376	jeŋgʌrʌɖu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.276 / printed p.271 / item 376; read directly from 450 dpi rendered cell
kurumba2012:kotagiri_alu:i377	jeŋgʌrʌɖu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.276 / printed p.271 / item 377; read directly from 450 dpi rendered cell
kurumba2012:kotagiri_alu:i378	jiɖu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.276 / printed p.271 / item 378; read directly from 450 dpi rendered cell
kurumba2012:kotagiri_alu:i379	ʌɖu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.276 / printed p.271 / item 379; read directly from 450 dpi rendered cell
kurumba2012:kotagiri_alu:i380	jʌrʌ	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.276 / printed p.271 / item 380; read directly from 450 dpi rendered cell
kurumba2012:kotagiri_alu:i381	jena	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.276 / printed p.271 / item 381; read directly from 450 dpi rendered cell
kurumba2012:kotagiri_alu:i382	jelli	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.276 / printed p.271 / item 382; read directly from 450 dpi rendered cell
kurumba2012:kotagiri_alu:i383	jellʌʈa	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.276 / printed p.271 / item 383; read directly from enlarged rendered cell
kurumba2012:kotagiri_alu:i384	ʌppʌrʌ	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.276 / printed p.271 / item 384; read directly from enlarged rendered cell
kurumba2012:kotagiri_alu:i385	neʈʌru	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.276 / printed p.271 / item 385; read directly from enlarged rendered cell
kurumba2012:kotagiri_alu:i386	mʌŋɖʒa	attested	medium	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.276 / printed p.271 / item 386; read directly from enlarged rendered cell; scan darkening over initial m retained as legible
kurumba2012:kotagiri_alu:i387	ʌtʃe	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.276 / printed p.271 / item 387; read directly from enlarged rendered cell
kurumba2012:kotagiri_alu:i388	nilʌ	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.276 / printed p.271 / item 388; read directly from enlarged rendered cell
kurumba2012:kotagiri_alu:i389	kʌrʌvʌɖu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.276 / printed p.271 / item 389; read directly from enlarged rendered cell
kurumba2012:kotagiri_alu:i390	belle	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.276 / printed p.271 / item 390; read directly from enlarged rendered cell
kurumba2012:kotagiri_alu:i391	ɖoɖɖʌ	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.276 / printed p.271 / item 391; read directly from enlarged rendered cell
kurumba2012:kotagiri_alu:i392	kunnʌɖu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.276 / printed p.271 / item 392; read directly from enlarged rendered cell
kurumba2012:kotagiri_alu:i393	wɔlliʈu	attested	medium	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.276 / printed p.271 / item 393; read directly from enlarged rendered cell; open-o and retroflex voiceless stop retained
kurumba2012:kotagiri_alu:i394	kɔttʌɖɖa	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.276 / printed p.271 / item 394; read directly from enlarged rendered cell
kurumba2012:kotagiri_alu:i395	ajlʌɖu	attested	medium	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.276 / printed p.271 / item 395; read directly from enlarged rendered cell
kurumba2012:kotagiri_alu:i396		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.276 / printed p.271 / item 396; four printed dashes confirmed
kurumba2012:kotagiri_alu:i397	bara	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.276 / printed p.271 / item 397; read directly from enlarged rendered cell
kurumba2012:kotagiri_alu:i398	barʌjillʌ	attested	medium	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.276 / printed p.271 / item 398; read directly from enlarged rendered cell
kurumba2012:kotagiri_alu:i399	wuɖɖa	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.276 / printed p.271 / item 399; read directly from enlarged rendered cell
kurumba2012:kotagiri_alu:i400		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.276 / printed p.271 / item 400; four printed dashes confirmed
kurumba2012:badaga_arvenu:i376	jeŋgejerʌɖa	attested	medium	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.276 / printed p.271 / item 376; read directly from enlarged rendered cell
