Cell_Key	Manual_Form	Cell_Status	Confidence	Review_Method	Reviewer	Notes
kurumba2012:kolar_kuruba:i126		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.288 / printed p.283 / item 126; four printed dashes confirmed
kurumba2012:kolar_kuruba:i127		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.288 / printed p.283 / item 127; four printed dashes confirmed
kurumba2012:kolar_kuruba:i128		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.288 / printed p.283 / item 128; four printed dashes confirmed
kurumba2012:kolar_kuruba:i129		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.288 / printed p.283 / item 129; four printed dashes confirmed
kurumba2012:kolar_kuruba:i130		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.288 / printed p.283 / item 130; four printed dashes confirmed
kurumba2012:kolar_kuruba:i131		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.288 / printed p.283 / item 131; four printed dashes confirmed
kurumba2012:kolar_kuruba:i132		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.288 / printed p.283 / item 132; four printed dashes confirmed
kurumba2012:kolar_kuruba:i133		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.288 / printed p.283 / item 133; four printed dashes confirmed
kurumba2012:kolar_kuruba:i134		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.288 / printed p.283 / item 134; four printed dashes confirmed
kurumba2012:kolar_kuruba:i135	wɔtte	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.288 / printed p.283 / item 135; read directly from 450/900 dpi rendered cell
kurumba2012:kolar_kuruba:i136	hruɖʌja	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.288 / printed p.283 / item 136; read directly from 450/900 dpi rendered cell
kurumba2012:kolar_kuruba:i137		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.288 / printed p.283 / item 137; four printed dashes confirmed
kurumba2012:kolar_kuruba:i138	kʌrɭu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.288 / printed p.283 / item 138; read directly from 450/900 dpi rendered cell
kurumba2012:kolar_kuruba:i139		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.288 / printed p.283 / item 139; four printed dashes confirmed
kurumba2012:kolar_kuruba:i140		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.288 / printed p.283 / item 140; four printed dashes confirmed
kurumba2012:kolar_kuruba:i141		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.288 / printed p.283 / item 141; four printed dashes confirmed
kurumba2012:kolar_kuruba:i142		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.288 / printed p.283 / item 142; four printed dashes confirmed
kurumba2012:kolar_kuruba:i143	mansa	attested	medium	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.288 / printed p.283 / item 143; read directly from 450/900 dpi rendered cell; scan darkening over initial m retained as legible
kurumba2012:kolar_kuruba:i144	mansa	attested	medium	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.288 / printed p.283 / item 144; read directly from 450/900 dpi rendered cell; scan darkening over initial m retained as legible
kurumba2012:kolar_kuruba:i145	kɔbbu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.288 / printed p.283 / item 145; read directly from 450/900 dpi rendered cell
kurumba2012:kolar_kuruba:i146	kɔmbu	attested	medium	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.288 / printed p.283 / item 146; read directly from 450/900 dpi rendered cell; scan darkening over m retained as legible
kurumba2012:kolar_kuruba:i147	bala	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.288 / printed p.283 / item 147; read directly from 450/900 dpi rendered cell
kurumba2012:kolar_kuruba:i148		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.288 / printed p.283 / item 148; four printed dashes confirmed
kurumba2012:kolar_kuruba:i149	rekke	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.288 / printed p.283 / item 149; read directly from 450/900 dpi rendered cell
kurumba2012:kolar_kuruba:i150	mʌtte	attested	medium	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.288 / printed p.283 / item 150; read directly from 450/900 dpi rendered cell; scan darkening over initial m retained as legible
kurumba2012:chitradurga_kuruba:i126	sinu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.288 / printed p.283 / item 126; read directly from 450/900 dpi rendered cell
kurumba2012:chitradurga_kuruba:i127	nʌra	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.288 / printed p.283 / item 127; read directly from 450/900 dpi rendered cell
kurumba2012:chitradurga_kuruba:i128	hɔkkʌɭu	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.288 / printed p.283 / item 128; read directly from 450/900 dpi rendered cell
kurumba2012:chitradurga_kuruba:i129	hɔtte	attested	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.288 / printed p.283 / item 129; read directly from 450/900 dpi rendered cell
kurumba2012:chitradurga_kuruba:i130		blank	high	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.288 / printed p.283 / item 130; four printed dashes confirmed
kurumba2012:chitradurga_kuruba:i131	ʃvasakosa	attested	medium	manual visual transcription from rendered source scan; OCR used only as locator/comparison scaffold	OpenAI Codex	physical PDF p.288 / printed p.283 / item 131; read directly from 450/900 dpi rendered cell
