Item	Gloss	Site_Code	Site_Name	PDF_Page	Printed_Page	Column	Manual_Transcription	Similarity_Groups	Source_Qualification	Review_Status	Confidence	Uncertainty	Reviewer_Method	Reviewed_At	Reviewer_Declaration
131	bad	POD	Podeiguda U. Bonda	34	29	1	bolʌra | olianɖra | bolʌra	6|8|8	group-6 response plus two comma-separated group-8 responses, with the second wrapped onto the following source line for POD	attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
131	bad	BON	Bondapada U. Bonda	34	29	2	bolʌra | olianɖra | bolʌra	6|8|8	group-6 response plus two comma-separated group-8 responses, with the second wrapped onto the following source line for BON	attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
131	bad	DUM	Dumripada U. Bonda	34	29	3	olira	8		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
131	bad	KAD	Kadamguda L. Bonda	34	29	4	bolanɖa	6		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
131	bad	KEN	Kendhuguda L. Bonda	34	29	5	bolanɖa	6		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
131	bad	RAS	Rasabeda L. Bonda	34	29	6	nimananɖa	5		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
131	bad	GUT	Tikrapada Gadaba	34	29	7	bənije	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
131	bad	BIA	Biapada U. Didayi	34	29	8	ɖoɖija	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
131	bad	PAR	Kinumun Parenga Parja	34	29	9	nʌse	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
131	bad	RON	Malenga Rona Desiya	35	30	10	bənije	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
131	bad	ODI	Cuttack Oriya	35	30	11	kɑrɑpo	4		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
132	wet	POD	Podeiguda U. Bonda	35	30	1	daʔgɖa	6		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
132	wet	BON	Bondapada U. Bonda	35	30	2	daʔgɖa	6		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
132	wet	DUM	Dumripada U. Bonda	35	30	3	ɖagra	6		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
132	wet	KAD	Kadamguda L. Bonda	35	30	4	ɖagra	6		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
132	wet	KEN	Kendhuguda L. Bonda	35	30	5	ɖagra	6		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
132	wet	RAS	Rasabeda L. Bonda	35	30	6	ɖagra	6		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
132	wet	GUT	Tikrapada Gadaba	35	30	7	bʊgɖɛ	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
132	wet	BIA	Biapada U. Didayi	35	30	8	brɔnɖe | lobonle	1|7	responses printed on separate group-1 and group-7 lines for BIA	attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
132	wet	PAR	Kinumun Parenga Parja	35	30	9	ɖiɖɛ	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
132	wet	RON	Malenga Rona Desiya	35	30	10	bidʒlɛtɛ	4		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
132	wet	ODI	Cuttack Oriya	35	30	11	oɖa	5		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
133	dry	POD	Podeiguda U. Bonda	35	30	1	nsor	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
133	dry	BON	Bondapada U. Bonda	35	30	2	nsor	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
133	dry	DUM	Dumripada U. Bonda	35	30	3	nsor	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
133	dry	KAD	Kadamguda L. Bonda	35	30	4	n̩dʒor	5		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
133	dry	KEN	Kendhuguda L. Bonda	35	30	5	n̩dʒor	5		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
133	dry	RAS	Rasabeda L. Bonda	35	30	6	n̩dʒor	5		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
133	dry	GUT	Tikrapada Gadaba	35	30	7	ʊsor	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
133	dry	BIA	Biapada U. Didayi	35	30	8	n̩sʊar	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
133	dry	PAR	Kinumun Parenga Parja	35	30	9	ʌsɛr	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
133	dry	RON	Malenga Rona Desiya	35	30	10	sʊklɛtɛ	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
133	dry	ODI	Cuttack Oriya	35	30	11	sukhila	4		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
134	long	POD	Podeiguda U. Bonda	35	30	1	silai	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
134	long	BON	Bondapada U. Bonda	35	30	2	silai	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
134	long	DUM	Dumripada U. Bonda	35	30	3	sileim	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
134	long	KAD	Kadamguda L. Bonda	35	30	4	çileŋ	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
134	long	KEN	Kendhuguda L. Bonda	35	30	5	çileŋ	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
134	long	RAS	Rasabeda L. Bonda	35	30	6	çileŋ	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
134	long	GUT	Tikrapada Gadaba	35	30	7	silei	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
134	long	BIA	Biapada U. Didayi	35	30	8	tʃilɛ	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
134	long	PAR	Kinumun Parenga Parja	35	30	9	ɖuŋkɛ	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
134	long	RON	Malenga Rona Desiya	35	30	10	ɖeŋ	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
134	long	ODI	Cuttack Oriya	35	30	11	lomba	4		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
135	short	POD	Podeiguda U. Bonda	35	30	1	ɖilei	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
135	short	BON	Bondapada U. Bonda	35	30	2	ɖilei	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
135	short	DUM	Dumripada U. Bonda	35	30	3	ɖilei	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
135	short	KAD	Kadamguda L. Bonda	35	30	4	ɖileboi | tʃorko baina	1|4	responses printed on separate group-1 and group-4 lines for KAD	attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
135	short	KEN	Kendhuguda L. Bonda	35	30	5	ɖileboi | tʃorko bai	1|4	responses printed on separate group-1 and group-4 lines for KEN	attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
135	short	RAS	Rasabeda L. Bonda	35	30	6	tʃorko baina	4		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
135	short	GUT	Tikrapada Gadaba	35	30	7	ɖilei	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
135	short	BIA	Biapada U. Didayi	35	30	8	ɖle	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
135	short	PAR	Kinumun Parenga Parja	35	30	9	ɖelɪ	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
135	short	RON	Malenga Rona Desiya	35	30	10	tʃɔt	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
135	short	ODI	Cuttack Oriya	35	30	11	tsot̪ia	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
