Item	Gloss	Site_Code	Site_Name	PDF_Page	Printed_Page	Column	Manual_Transcription	Similarity_Groups	Source_Qualification	Review_Status	Confidence	Uncertainty	Reviewer_Method	Reviewed_At	Reviewer_Declaration
31	mortar	POD	Podeiguda U. Bonda	19	14	1	dʒʌn̪t̪a	1	source also prints a following group-1 line with no response	attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
31	mortar	BON	Bondapada U. Bonda	19	14	2	bire | dʒʌn̪t̪a	6|1	source also prints a following group-1 line with no response	attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
31	mortar	DUM	Dumripada U. Bonda	19	14	3	dʒʌn̪t̪a	1	source also prints a following group-1 line with no response	attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
31	mortar	KAD	Kadamguda L. Bonda	19	14	4	sʌŋsʌŋbeɾ	8		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
31	mortar	KEN	Kendhuguda L. Bonda	19	14	5	sʌŋsʌŋbeɾ	8		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
31	mortar	RAS	Rasabeda L. Bonda	19	14	6	bɪt̪:morsiŋbire	7		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
31	mortar	GUT	Tikrapada Gadaba	19	14	7	səʔel	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
31	mortar	BIA	Biapada U. Didayi	19	14	8	husembaɾ	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
31	mortar	PAR	Kinumun Parenga Parja	19	14	9	el	5		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
31	mortar	RON	Malenga Rona Desiya	19	14	10	kət̪nɪ	4		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
31	mortar	ODI	Cuttack Oriya	19	14	11	silɔ | kot̪t̪uni	3|4	two responses printed on separate lines for ODI	attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
32	pestle	POD	Podeiguda U. Bonda	19	14	1	dʒʌn̪t̪a	1	source also prints a following group-0 line with no response	attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
32	pestle	BON	Bondapada U. Bonda	19	14	2	dʒʌn̪t̪a	1	source also prints a following group-0 line with no response	attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
32	pestle	DUM	Dumripada U. Bonda	19	14	3	dʒʌn̪t̪a	1	source also prints a following group-0 line with no response	attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
32	pestle	KAD	Kadamguda L. Bonda	19	14	4	bʌt̪ibeɾ	7		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
32	pestle	KEN	Kendhuguda L. Bonda	19	14	5	bʌt̪ibeɾ	7		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
