Item	Gloss	Site_Code	Site_Name	PDF_Page	Printed_Page	Column	Manual_Transcription	Similarity_Groups	Source_Qualification	Review_Status	Confidence	Uncertainty	Reviewer_Method	Reviewed_At	Reviewer_Declaration
46	water	POD	Podeiguda U. Bonda	21	16	1	d̪a	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
46	water	BON	Bondapada U. Bonda	21	16	2	d̪aʔ	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
46	water	DUM	Dumripada U. Bonda	21	16	3	d̪aʔ	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
46	water	KAD	Kadamguda L. Bonda	21	16	4	d̪ɛ	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
46	water	KEN	Kendhuguda L. Bonda	21	16	5	d̪ɛ	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
46	water	RAS	Rasabeda L. Bonda	21	16	6	d̪ɛ	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
46	water	GUT	Tikrapada Gadaba	21	16	7	d̪ɛ	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
46	water	BIA	Biapada U. Didayi	21	16	8	n̪d̪ia	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
46	water	PAR	Kinumun Parenga Parja	21	16	9	d̪a	4		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
46	water	RON	Malenga Rona Desiya	21	16	10	pəni	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
46	water	ODI	Cuttack Oriya	21	16	11	pəni	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
47	river	POD	Podeiguda U. Bonda	21	16	1	kɪn̪d̪a	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
47	river	BON	Bondapada U. Bonda	21	16	2	kɪn̪d̪aʔ	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
47	river	DUM	Dumripada U. Bonda	21	16	3	kɪn̪d̪aʔ	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
47	river	KAD	Kadamguda L. Bonda	21	16	4	kɪn̪d̪ɛ	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
47	river	KEN	Kendhuguda L. Bonda	21	16	5	kɪn̪d̪ɛ	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
47	river	RAS	Rasabeda L. Bonda	21	16	6	kɪn̪d̪ɛ	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
47	river	GUT	Tikrapada Gadaba	21	16	7	kɪn̪d̪i	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
47	river	BIA	Biapada U. Didayi	21	16	8	kɪn̪d̪iɛ	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
47	river	PAR	Kinumun Parenga Parja	21	16	9	kɪn̪d̪ɛ	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
47	river	RON	Malenga Rona Desiya	22	17	10	gɛɾ	4		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
47	river	ODI	Cuttack Oriya	22	17	11	nəd̪i	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
48	cloud	POD	Podeiguda U. Bonda	22	17	1	ɲuɾd̪a	8		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
48	cloud	BON	Bondapada U. Bonda	22	17	2	ɲuɾd̪a	8		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
48	cloud	DUM	Dumripada U. Bonda	22	17	3	d̪aʔɲuɾgʊt̪a	8		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
48	cloud	KAD	Kadamguda L. Bonda	22	17	4	bʌd̪ol	4		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
48	cloud	KEN	Kendhuguda L. Bonda	22	17	5	bʌd̪ol	4		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
48	cloud	RAS	Rasabeda L. Bonda	22	17	6	bʌd̪ol	4		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
48	cloud	GUT	Tikrapada Gadaba	22	17	7	t̪ɪɾip	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
48	cloud	BIA	Biapada U. Didayi	22	17	8	t̪ʊlet̪halodia	6		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
48	cloud	PAR	Kinumun Parenga Parja	22	17	9	t̪eɾu	5		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
48	cloud	RON	Malenga Rona Desiya	22	17	10	bed̪əl	4		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
48	cloud	ODI	Cuttack Oriya	22	17	11	megɦ:o	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
49	lightning	POD	Podeiguda U. Bonda	22	17	1	ʊŋleid̪a | sɪn̪t̪aɾ	6|7	two responses printed on separate lines for POD	attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
49	lightning	BON	Bondapada U. Bonda	22	17	2	ʊŋleid̪a	6		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
49	lightning	DUM	Dumripada U. Bonda	22	17	3	ʊŋleid̪a	6		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
49	lightning	KAD	Kadamguda L. Bonda	22	17	4	bɪdʒɪli	4		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
49	lightning	KEN	Kendhuguda L. Bonda	22	17	5	bɪdʒɪli	4		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
49	lightning	RAS	Rasabeda L. Bonda	22	17	6	bɪdʒɪli	4		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
49	lightning	GUT	Tikrapada Gadaba	22	17	7	moglei | dʒɪtki	2|3	two responses printed on separate lines for the same two-line GUT label	attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
