Item	Gloss	Site_Code	Site_Name	PDF_Page	Printed_Page	Column	Manual_Transcription	Similarity_Groups	Source_Qualification	Review_Status	Confidence	Uncertainty	Reviewer_Method	Reviewed_At	Reviewer_Declaration
161	eleven	POD	Podeiguda U. Bonda	39	34	1	egart̪a	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
161	eleven	BON	Bondapada U. Bonda	39	34	2	egart̪a	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
161	eleven	DUM	Dumripada U. Bonda	39	34	3	egart̪a	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
161	eleven	KAD	Kadamguda L. Bonda	39	34	4	egɛrot̪a	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
161	eleven	KEN	Kendhuguda L. Bonda	39	34	5	egɛrot̪a	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
161	eleven	RAS	Rasabeda L. Bonda	39	34	6	egɛro	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
161	eleven	GUT	Tikrapada Gadaba	39	34	7	egɛr	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
161	eleven	BIA	Biapada U. Didayi	39	34	8	gɔmiŋ	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
161	eleven	PAR	Kinumun Parenga Parja	39	34	9	egɛr	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
161	eleven	RON	Malenga Rona Desiya	39	34	10	ɛgɛr	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
161	eleven	ODI	Cuttack Oriya	39	34	11	egaɾo	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
162	twelve	POD	Podeiguda U. Bonda	39	34	1	bart̪a	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
162	twelve	BON	Bondapada U. Bonda	39	34	2	bart̪a	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
162	twelve	DUM	Dumripada U. Bonda	39	34	3	bart̪a	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
162	twelve	KAD	Kadamguda L. Bonda	39	34	4	bɛrot̪a	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
162	twelve	KEN	Kendhuguda L. Bonda	39	34	5	bɛrot̪a	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
162	twelve	RAS	Rasabeda L. Bonda	39	34	6	bɛro	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
162	twelve	GUT	Tikrapada Gadaba	39	34	7	bɛro	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
162	twelve	BIA	Biapada U. Didayi	39	34	8	gɔmbar	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
162	twelve	PAR	Kinumun Parenga Parja	39	34	9	bɛr	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
162	twelve	RON	Malenga Rona Desiya	39	34	10	bɛr	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
162	twelve	ODI	Cuttack Oriya	39	34	11	baɾo	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
163	twenty	POD	Podeiguda U. Bonda	39	34	1	kʊdije	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
163	twenty	BON	Bondapada U. Bonda	39	34	2	kʊdije	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
163	twenty	DUM	Dumripada U. Bonda	39	34	3	kodije	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
163	twenty	KAD	Kadamguda L. Bonda	39	34	4	koɖet̪a	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
163	twenty	KEN	Kendhuguda L. Bonda	39	34	5	koɖet̪a	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
163	twenty	RAS	Rasabeda L. Bonda	39	34	6	kuɖijet̪a	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
163	twenty	GUT	Tikrapada Gadaba	39	34	7	koɖe	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
163	twenty	BIA	Biapada U. Didayi	39	34	8	sʌlga	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
163	twenty	PAR	Kinumun Parenga Parja	39	34	9	koɖe	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
163	twenty	RON	Malenga Rona Desiya	39	34	10	kɔre	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
163	twenty	ODI	Cuttack Oriya	39	34	11	koɾiˑe	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
164	one hundred	POD	Podeiguda U. Bonda	39	34	1	panskuɖi	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
164	one hundred	BON	Bondapada U. Bonda	39	34	2	panskuɖi	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
164	one hundred	DUM	Dumripada U. Bonda	39	34	3	panskoɖi	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
164	one hundred	KAD	Kadamguda L. Bonda	39	34	4	pantʃkoɖi	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
164	one hundred	KEN	Kendhuguda L. Bonda	39	34	5	pantʃkoɖi	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
164	one hundred	RAS	Rasabeda L. Bonda	40	35	6	pantʃkuɖi	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
164	one hundred	GUT	Tikrapada Gadaba	40	35	7	soje	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
164	one hundred	BIA	Biapada U. Didayi	40	35	8	malkuɖi	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
164	one hundred	PAR	Kinumun Parenga Parja	40	35	9	soje	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
164	one hundred	RON	Malenga Rona Desiya	40	35	10	pẽtʃkɔrɪ	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
164	one hundred	ODI	Cuttack Oriya	40	35	11	ekosaho	4		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
165	who?	POD	Podeiguda U. Bonda	40	35	1	dʒa	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
165	who?	BON	Bondapada U. Bonda	40	35	2	dʒa	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
165	who?	DUM	Dumripada U. Bonda	40	35	3	dʒa	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
165	who?	KAD	Kadamguda L. Bonda	40	35	4	dʒa	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
