Item	Gloss	Site_Code	Site_Name	PDF_Page	Printed_Page	Column	Manual_Transcription	Similarity_Groups	Source_Qualification	Review_Status	Confidence	Uncertainty	Reviewer_Method	Reviewed_At	Reviewer_Declaration
206	she (3rd sg, feminine)	POD	Podeiguda U. Bonda	46	41	1	mai	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
206	she (3rd sg, feminine)	BON	Bondapada U. Bonda	46	41	2	mai	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
206	she (3rd sg, feminine)	DUM	Dumripada U. Bonda	46	41	3	mai	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
206	she (3rd sg, feminine)	KAD	Kadamguda L. Bonda	46	41	4	mɛi	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
206	she (3rd sg, feminine)	KEN	Kendhuguda L. Bonda	46	41	5	mɛi	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
206	she (3rd sg, feminine)	RAS	Rasabeda L. Bonda	46	41	6	mɛi	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
206	she (3rd sg, feminine)	GUT	Tikrapada Gadaba	46	41	7	mɛi	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
206	she (3rd sg, feminine)	BIA	Biapada U. Didayi	46	41	8	merɑ	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
206	she (3rd sg, feminine)	PAR	Kinumun Parenga Parja	46	41	9	non	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
206	she (3rd sg, feminine)	RON	Malenga Rona Desiya	46	41	10	se	4		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
206	she (3rd sg, feminine)	ODI	Cuttack Oriya	46	41	11	se	4		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
207	we (1st pl, inclusive)	POD	Podeiguda U. Bonda	46	41	1	nai	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
207	we (1st pl, inclusive)	BON	Bondapada U. Bonda	46	41	2	nai	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
207	we (1st pl, inclusive)	DUM	Dumripada U. Bonda	46	41	3	nai	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
207	we (1st pl, inclusive)	KAD	Kadamguda L. Bonda	46	41	4	ne	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
207	we (1st pl, inclusive)	KEN	Kendhuguda L. Bonda	46	41	5	ne	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
207	we (1st pl, inclusive)	RAS	Rasabeda L. Bonda	46	41	6	ne	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
