Item	Gloss	Site_Code	Site_Name	PDF_Page	Printed_Page	Column	Manual_Transcription	Similarity_Groups	Source_Qualification	Review_Status	Confidence	Uncertainty	Reviewer_Method	Reviewed_At	Reviewer_Declaration
186	he is, he was thirsty	POD	Podeiguda U. Bonda	43	38	1	uʔd̪ad̪ʊsʊga	6		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
186	he is, he was thirsty	BON	Bondapada U. Bonda	43	38	2	uʔd̪ad̪ʊsʊgut̪a	6		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
186	he is, he was thirsty	DUM	Dumripada U. Bonda	43	38	3	d̪aʔ id̪ʊsʊgut̪a	6		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
186	he is, he was thirsty	KAD	Kadamguda L. Bonda	43	38	4	amaiud̪aʔd̪ʊsʊgani	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
186	he is, he was thirsty	KEN	Kendhuguda L. Bonda	43	38	5	ud̪aʔd̪ʊsʊgai	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
186	he is, he was thirsty	RAS	Rasabeda L. Bonda	43	38	6	amaiud̪aʔd̪ʊsʊgani	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
186	he is, he was thirsty	GUT	Tikrapada Gadaba	43	38	7	mɛisosləgəigʊd̪ʊgu | sos	3|3	two group-3 responses printed on consecutive lines for the same two-line GUT label	attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
186	he is, he was thirsty	BIA	Biapada U. Didayi	43	38	8	ugd̪ed̪od̪ɪn̪t̪e	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
186	he is, he was thirsty	PAR	Kinumun Parenga Parja	43	38	9	ʌd̪e	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
186	he is, he was thirsty	RON	Malenga Rona Desiya	43	38	10	t̪eke sɔs kɔrt̪e rɔjlɛ	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
186	he is, he was thirsty	ODI	Cuttack Oriya	43	38	11	soso helɑʔ	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
187	sleep!, he slept	POD	Podeiguda U. Bonda	43	38	1	lemo	6		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
187	sleep!, he slept	BON	Bondapada U. Bonda	43	38	2	lemo	6		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
187	sleep!, he slept	DUM	Dumripada U. Bonda	43	38	3	leʔmod̪a	6		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
187	sleep!, he slept	KAD	Kadamguda L. Bonda	43	38	4	lemod̪a	6		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
187	sleep!, he slept	KEN	Kendhuguda L. Bonda	43	38	5	lemod̪a	6		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
187	sleep!, he slept	RAS	Rasabeda L. Bonda	43	38	6	d̪rɪt̪a	5		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
187	sleep!, he slept	GUT	Tikrapada Gadaba	43	38	7	d̪ud̪i | mɛid̪ud̪igu	1|1	two group-1 responses printed on consecutive lines for the same two-line GUT label	attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
187	sleep!, he slept	BIA	Biapada U. Didayi	43	38	8	d̪ulaik | d̪ulaige	1|1	two comma-separated group-1 responses for the paired source prompt	attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
187	sleep!, he slept	PAR	Kinumun Parenga Parja	43	38	9	d̪ɪma	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
187	sleep!, he slept	RON	Malenga Rona Desiya	43	38	10	sesɔjlɛ	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
187	sleep!, he slept	ODI	Cuttack Oriya	43	38	11	nido	4		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
188	lie down!, he lay down	POD	Podeiguda U. Bonda	43	38	1	d̪riga	5		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
188	lie down!, he lay down	BON	Bondapada U. Bonda	43	38	2	d̪riga	5		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
188	lie down!, he lay down	DUM	Dumripada U. Bonda	43	38	3	d̪riga	5		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
