Item	Gloss	Site_Code	Site_Name	PDF_Page	Printed_Page	Column	Manual_Transcription	Similarity_Groups	Source_Qualification	Review_Status	Confidence	Uncertainty	Reviewer_Method	Reviewed_At	Reviewer_Declaration
201	look!, he saw	POD	Podeiguda U. Bonda	45	40	1	dʒu	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
201	look!, he saw	BON	Bondapada U. Bonda	45	40	2	dʒu	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
201	look!, he saw	DUM	Dumripada U. Bonda	45	40	3	dʒu	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
201	look!, he saw	KAD	Kadamguda L. Bonda	45	40	4	dʒu:	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
201	look!, he saw	KEN	Kendhuguda L. Bonda	45	40	5	dʒu:	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
201	look!, he saw	RAS	Rasabeda L. Bonda	45	40	6	dʒu:	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
201	look!, he saw	GUT	Tikrapada Gadaba	45	40	7	dʒu | mɛidʒuvo	2|2	two group-2 responses printed on consecutive lines for the same two-line GUT label	attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
201	look!, he saw	BIA	Biapada U. Didayi	45	40	8	ke	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
201	look!, he saw	PAR	Kinumun Parenga Parja	45	40	9	gi	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
201	look!, he saw	RON	Malenga Rona Desiya	45	40	10	se d̪eklɛ	4		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
201	look!, he saw	ODI	Cuttack Oriya	45	40	11	dekho	4		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
202	I (1st sg)	POD	Podeiguda U. Bonda	45	40	1	niŋ	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
202	I (1st sg)	BON	Bondapada U. Bonda	45	40	2	niŋ	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
202	I (1st sg)	DUM	Dumripada U. Bonda	45	40	3	niŋ	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
202	I (1st sg)	KAD	Kadamguda L. Bonda	45	40	4	niŋ	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
202	I (1st sg)	KEN	Kendhuguda L. Bonda	45	40	5	niŋ	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
202	I (1st sg)	RAS	Rasabeda L. Bonda	46	41	6	niŋ	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
202	I (1st sg)	GUT	Tikrapada Gadaba	46	41	7	niŋ	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
202	I (1st sg)	BIA	Biapada U. Didayi	46	41	8	naiŋ	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
202	I (1st sg)	PAR	Kinumun Parenga Parja	46	41	9	mɪŋ	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
202	I (1st sg)	RON	Malenga Rona Desiya	46	41	10	mũɪ	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
202	I (1st sg)	ODI	Cuttack Oriya	46	41	11	mũ	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
203	you (2nd sg, informal)	POD	Podeiguda U. Bonda	46	41	1	no	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
203	you (2nd sg, informal)	BON	Bondapada U. Bonda	46	41	2	no	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
203	you (2nd sg, informal)	DUM	Dumripada U. Bonda	46	41	3	no	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
203	you (2nd sg, informal)	KAD	Kadamguda L. Bonda	46	41	4	no	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
203	you (2nd sg, informal)	KEN	Kendhuguda L. Bonda	46	41	5	no	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
