Status,Reason,Entry_Key,Site_Code,Site_Name,Language_ID,Subgroup,Concept,Gloss,Source_Row,Part_Index,Part_Count,Raw_IPA,Part_IPA,House_Form,Cognate_Class,ASJP,SCA,Source
ingested,single response,beine:pkh:above:1,pkh,"Kohori (Parsi Gondi, pkh)",beine_pkh,Northwest Gondi > Northern Gondi,above,above,2,1,1,para,para,para,1,para,PARA,"rama-coltekin-sofroniev2017gondi[data/gondi_combined_cognates.csv, row 2, site pkh, concept above]; beine1994gondi[site pkh, item above]"
ingested,single response,beine:ght:above:1,ght,"Hetitola (Raj Gondi, ght)",beine_ght,Northwest Gondi > Northern Gondi,above,above,3,1,1,paro,paro,paro,1,paro,PARU,"rama-coltekin-sofroniev2017gondi[data/gondi_combined_cognates.csv, row 3, site ght, concept above]; beine1994gondi[site ght, item above]"
ingested,single response,beine:glb:above:1,glb,Amgaon (glb),beine_glb,Northwest Gondi > Northern Gondi,above,above,4,1,1,paro,paro,paro,1,paro,PARU,"rama-coltekin-sofroniev2017gondi[data/gondi_combined_cognates.csv, row 4, site glb, concept above]; beine1994gondi[site glb, item above]"
ingested,single response,beine:gtd:above:1,gtd,Shapur (gtd),beine_gtd,Northwest Gondi > Northern Gondi,above,above,5,1,1,paro,paro,paro,1,paro,PARU,"rama-coltekin-sofroniev2017gondi[data/gondi_combined_cognates.csv, row 5, site gtd, concept above]; beine1994gondi[site gtd, item above]"
ingested,single response,beine:gkt:above:1,gkt,Betul (gkt),beine_gkt,Northwest Gondi > Northern Gondi,above,above,6,1,1,paro,paro,paro,1,paro,PARU,"rama-coltekin-sofroniev2017gondi[data/gondi_combined_cognates.csv, row 6, site gkt, concept above]; beine1994gondi[site gkt, item above]"
ingested,single response,beine:gcj:above:1,gcj,Baya (gcj),beine_gcj,Northwest Gondi > Northern Gondi,above,above,7,1,1,paro,paro,paro,1,paro,PARU,"rama-coltekin-sofroniev2017gondi[data/gondi_combined_cognates.csv, row 7, site gcj, concept above]; beine1994gondi[site gcj, item above]"
ingested,single response,beine:mud:above:1,mud,"Dhanora (Muria, mud)",beine_mud,Southeast Gondi > General Southeast Gondi > Muria,above,above,8,1,1,paro,paro,paro,1,paro,PARU,"rama-coltekin-sofroniev2017gondi[data/gondi_combined_cognates.csv, row 8, site mud, concept above]; beine1994gondi[site mud, item above]"
ingested,single response,beine:psh:above:1,psh,"Mandla (Parsi Gondi, psh)",beine_psh,Northwest Gondi > Northern Gondi,above,above,9,1,1,pəra,pəra,pəra,1,p3ra,PERA,"rama-coltekin-sofroniev2017gondi[data/gondi_combined_cognates.csv, row 9, site psh, concept above]; beine1994gondi[site psh, item above]"
ingested,single response,beine:ggg:above:1,ggg,Harapur (ggg),beine_ggg,Northwest Gondi > Northern Gondi,above,above,10,1,1,pəro,pəro,pəro,1,p3ro,PERU,"rama-coltekin-sofroniev2017gondi[data/gondi_combined_cognates.csv, row 10, site ggg, concept above]; beine1994gondi[site ggg, item above]"
ingested,single response,beine:khu:above:1,khu,Khurai (khu),beine_khu,Northwest Gondi > Northern Gondi,above,above,11,1,1,pəro,pəro,pəro,1,p3ro,PERU,"rama-coltekin-sofroniev2017gondi[data/gondi_combined_cognates.csv, row 11, site khu, concept above]; beine1994gondi[site khu, item above]"
