Seed,Entry_Key,Lemma,Raw_POS,Raw_SubPOS,Final_Tags,Final_Source,Notes_Length,Final_Result,Disposition
2002,gandhari:2,akakaśa,adj.,,adj,"gandhari[entry 2, lemma akakaśa]",0,PASS,POS tagged; paradigm and attestation retained only in audit.
2002,gandhari:22,agada,adj.,,adj,"gandhari[entry 22, lemma agada]",0,PASS,POS tagged; mixed nominal and verbal paradigm not misapplied to lemma.
2002,gandhari:476,kapa,m.,,noun m,"gandhari[entry 476, homograph 1, lemma kapa]",0,PASS,Gender and noun tagged; homograph locator retained.
2002,gandhari:589,gasa,f.,,noun f,"gandhari[entry 589, homograph 2, lemma gasa]",0,PASS,Gender and noun tagged; homograph locator retained.
2002,gandhari:786,daśaniya,adj.,,adj,"gandhari[entry 786, lemma daśaniya]",0,PASS,POS tagged; declined forms retained only in audit.
2002,gandhari:791,dahadi,v.,,verb,"gandhari[entry 791, homograph 2, lemma dahadi]",0,PASS,Verb tagged; person-number and mood forms retained only in audit.
2002,gandhari:1708,śela,adj.,,adj,"gandhari[entry 1708, lemma śela]",0,PASS,POS tagged; declined forms retained only in audit.
2002,gandhari:1809,samacaradi,v.,,verb,"gandhari[entry 1809, lemma samacaradi]",0,PASS,Verb tagged; optative attestation retained only in audit.
2002,gandhari:2120,yuvi,adj.,,adj,"gandhari[entry 2120, lemma yuvi]",0,PASS,POS tagged; declined forms retained only in audit.
2002,gandhari:2438,Śakamuni,m.,,noun m,"gandhari[entry 2438, lemma Śakamuni]",0,PASS,Gender and noun tagged; long paradigm and attestation list excluded from Notes.
2002,gandhari:2592,spamiga,m.,,noun m,"gandhari[entry 2592, lemma spamiga]",0,PASS,Gender and noun tagged; declined forms retained only in audit.
2002,gandhari:2815,anugraha,m.,,noun m,"gandhari[entry 2815, homograph 1, lemma anugraha]",0,PASS,Gender and noun tagged; homograph locator retained.
2002,gandhari:3025,kidiśa,adj.,,adj,"gandhari[entry 3025, lemma kidiśa]",0,PASS,POS tagged; declined form retained only in audit.
2002,gandhari:3132,daśida,adj.,,adj,"gandhari[entry 3132, lemma daśida]",0,PASS,POS tagged; mixed inflectional paradigm not misapplied to lemma.
2002,gandhari:5165,anedi,v.,,verb,"gandhari[entry 5165, lemma anedi]",0,PASS,Verb tagged; tense and person-number forms retained only in audit.
2002,gandhari:5358,asida,adj.,,adj,"gandhari[entry 5358, homograph 2, lemma asida]",0,PASS,POS tagged; mixed inflectional paradigm not misapplied to lemma.
2002,gandhari:6611,saṃpati,f.,,noun f,"gandhari[entry 6611, lemma saṃpati]",0,PASS,Gender and noun tagged; declined forms retained only in audit.
2002,gandhari:7063,bheṣaja,m.,,noun m,"gandhari[entry 7063, lemma bheṣaja]",0,PASS,Gender and noun tagged; declined form retained only in audit.
2002,gandhari:225333,Śudra,m.,,noun m,"gandhari[entry 225333, lemma Śudra]",0,PASS,Gender and noun tagged; declined form retained only in audit.
2002,gandhari:244393,kileśamalasudana,adj.,,adj,"gandhari[entry 244393, lemma kileśamalasudana]",0,PASS,POS tagged; declined form retained only in audit.
