mand,982,astu,"bones, of the dead person which are to be immersed in the holy waters (of rivers etc.)",,,"The word is derived from ásthi, or most probably from its weak base asthàn-. Here -sth- > -st- and the most productive diminutive suffix -u is added.",patyal4
kgr,982,asthu,"",,,"",patyal4
dog,982,asti,"",,,"",patyal4
mand,888,aiṛ,"flock of sheep and (or) goats",,,"Metaphorically it is also used with reference to human beings in the derogatory sense. ",patyal4
kgr,888,aiṛ,"",,,"",patyal4
kul,888,aiṛ,"",,,"",patyal4
mand,146,aiṛ,"flock of sheep and (or) goats",,,"Metaphorically it is also used with reference to human beings in the derogatory sense.",patyal4
kgr,888,aiṛ,"",,,"",patyal4
kul,888,aiṛ,"",,,"",patyal4
mand,2537,aisũ,"(during) this year",,,"",patyal4
mand,2537,aiskā,"relating to this or present year",,,"",patyal4
mand,2537,aisk(a)ṇā,"relating to this or present year",,,"",patyal4
mand,3029,kant,"husband, lover (mostly in folk-songs)",,,"",patyal4
dog,3029,kant,"",,,"",patyal4
dog,3029,kand,"",,,"",patyal4
dog,3029,kæ̃t,"",,,"",patyal4
mand,2797,kalòṛā,"young bull (which is fit to be yoked)",,,"",patyal4
mand,2797,kalòṛu,"dim.",,,"",patyal4
mand,1008,kās,"sky",,,"",patyal4
mand,1008,gās,"above",,,"",patyal4
dog,1008,gās,"",,,"",patyal4
mand,1008,gāslā,"",,,"",patyal4
mand,1008,gāslī,"",,,"",patyal4
mand,4482,khūṇ,"wood-worm, dust made by it",,,"",patyal4
dog,4482,kū̀ṇ,"",,,"",patyal4
mand,3843,khvāṛā,"enclosure for a threshing floor",,,"",patyal4
mand,3843,khvāṛu,"a family which has built the house on the place where there was a threshing floor",,,"",patyal4
kgr,3843,khvāṛā,"",,,"",patyal4
dog,3843,khalāṛā,"",,,"",patyal4
mand,3834,khaḷ,"",,,"",patyal4
mand,4093,go-dhṛī,"twilight (time); lit. time when dust comes out of the hooves of cows (i.e. (time) when cows start coming back home from the pasture)",,,"",patyal4
mand,6835,go-dhṛī,"twilight (time); lit. time when dust comes out of the hooves of cows (i.e. (time) when cows start coming back home from the pasture)",,,"",patyal4
dog,4093,go-dhṛī,"",,,"",patyal4
dog,6835,go-dhṛī,"",,,"",patyal4
kgr,4093,go-dhṛī,"",,,"",patyal4
kgr,6835,go-dhṛī,"",,,"",patyal4
mand,4627,cuā̀ṇ,"heifer (which is old enough to be bulled)",,,"",patyal4
mand,12655,coā,"dripping or pouring of water with vessels on transplanted plants",,,"",patyal4
dog,12655,coā,"",,,"",patyal4
kgr,12655,coā,"",,,"",patyal4
mand,12972,chāṅgā,"having six fingers or toes on each hand or foot",,,"",patyal4
kgr,12972,chāṅgā,"",,,"",patyal4
dog,12972,śyāṅṅā,"",,,"",patyal4
mand,5239,jiu,"body, soul, life; mind, heart",,,"",patyal4
dog,5239,jīb,"",,,"",patyal4
mand,5243,jīṇ,"living, livelihood, life",,,"",patyal4
kgr,5243,jīṇ,"",,,"",patyal4
dog,5243,jīn,"",,,"",patyal4
mand,5300,jot,"light, eye-light; flame (sacred)",,,"",patyal4
dog,5300,jot,"",,,"",patyal4
kgr,5300,jot,"",,,"",patyal4
mand,6611,jot,"snow-covered high mountain",,,"",patyal4
kgr,6611,jot,"",,,"",patyal4
kul,6611,jot,"",,,"",patyal4
cam,6611,jot,"",,,"",patyal4
mand,5244,jyūdā,"live, active or energetic; well-to-do",,,"",patyal4
Ku,5244,jyū̃dā,"",,,"",patyal4
mand,5673,taūd,"summer (season)",,,"",patyal4
kgr,5673,taũdī̆,"",,,"",patyal4
mand,6011,trāṇ,"strength, energy",,,"",patyal4
dog,6011,trāṇ,"",,,"",patyal4
dog,6011,tāṇ,"",,,"",patyal4
mand,6074,trekhṛā,"group of three, triad",,,"",patyal4
dog,6074,trekhṛā,"",,,"",patyal4
mand,1154,tvār,"Sunday",,,"",patyal4
kgr,1154,tvār,"",,,"",patyal4
kul,1154,tvār,"",,,"",patyal4
cam,1154,tvār,"",,,"",patyal4
bil,1154,tvār,"",,,"",patyal4
dog,1154,tār,"",,,"",patyal4
mand,6576,dójī,"milk-seller",,,"",patyal4
dog,6576,dódī,"",,,"",patyal4
mand,671,dhratā,"midnight (time)",,,"",patyal4
mand,671,dhrattā,"midnight (time)",,,"",patyal4
dog,671,drā̀ttā,"",,,"",patyal4
kgr,671,drā̀ttā,"",,,"",patyal4
bil,671,drā̀ttā,"",,,"",patyal4
mand,7606,nabed,"offering of specially prepared food-stuff and fruits etc. made to an idol (especially in the Satyanarayana Kathā)",,,"",patyal4
dog,7606,nabed,"",,,"",patyal4
mand,7366,nimbaḷ,"clear or spotless (day or sky)",,,"",patyal4
kgr,7366,nimbaḷ,"",,,"",patyal4
kgr,7366,nimmaḷ,"",,,"",patyal4
mand,7366,nimbaḷā,"clear, bright",,,"",patyal4
dog,7366,nimblā,"",,,"",patyal4
mand,342,nuā̀r,"resemblance, appearance",,,"",patyal4
dog,342,nuā̀r,"",,,"",patyal4
mand,13783a,nauṇ,"(big) reservoir of water (usually with steps)",,,"",patyal4
dog,13783a,nauṇ,"",,,"",patyal4
kgr,13783a,nauṇ,"",,,"",patyal4
bil,13783a,nauṇ,"",,,"",patyal4
roh,13783a,naun,"",,,"",patyal4
mand,7746,pacchā-prā́uṇā,"guests",,,"",patyal4
kgr,7746,prā́uṇā-pacchā,"",,,"",patyal4
mand,2180,padrab,"violence, bad or nasty deed",,,"",patyal4
mand,2180,padrabī,"",,,"",patyal4
dog,2180,padrab,"",,,"",patyal4
kgr,2180,padrab,"",,,"",patyal4
mand,7907,parū,"last year",,,"",patyal4
mand,7907,parkā,"related to last year",,,"",patyal4
mand,7907,park(a)ṇā,"related to last year",,,"",patyal4
mand,8076,polṛā,"shoe",,,"",patyal4
mand,8076,polṛu,"shoe (diminutive)",,,"",patyal4
mand,8076,polṛī,"female shoe",,,"",patyal4
kgr,8076,paurṛā,"",,,"",patyal4
